Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Gus Frerotte,37.0,QB,11,11,8-3-0,178,301,59.1,2157,12,4.0,15,5.0,102,40.6,99.0,7.2,5.72,12.1,196.1,73.7,36.1,29,164,8.79,6.04,4.72,3,3,
2.0,Tarvaris Jackson,25.0,QB,9,5,2-3-0,88,149,59.1,1056,9,6.0,2,1.3,48,39.3,59.0,7.1,7.69,12.0,117.3,95.4,57.8,14,97,8.59,5.88,6.44,2,2,
3.0,Chester Taylor,29.0,RB,16,1,,1,1,100.0,4,1,100.0,0,0.0,1,100.0,4.0,4.0,24.0,4.0,0.3,122.9,100.0,0,0,0.0,4.0,24.0,0,0,
4.0,Sidney Rice,22.0,WR,13,3,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,8.1,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,10-6-0,267,452,59.1,2956,22,4.9,17,3.8,151,40.2,99.0,7.1,6.4,12.0,184.8,81.5,,43,261,8.69,5.97,5.32,5,5,
