Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,218.0,86.0,39.4%,18.0,9.0,50.0%,44.0,19.0,43.2%
Opp. Stats,203.0,68.0,33.5%,13.0,5.0,38.5%,47.0,20.0,42.6%
Lg Rank Offense,,,18,,,14,,,28
Lg Rank Defense,,,4,,,5,,,5
