Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Kordell Stewart,29.0,QB,16,16,13-3-0,266,442,60.2,3109,14,3.2,11,2.5,147,43.5,90.0,7.0,6.55,11.7,194.3,81.7,29,175,6.16,6.23,5.77,1,1,"PB,AP MVP-4,AP CPoY-2"
2.0,Tommy Maddox,30.0,QB,3,0,,7,9,77.8,154,1,11.1,1,11.1,4,60.0,57.0,17.1,14.33,22.0,51.3,116.2,1,4,10.0,15.0,12.5,0,0,
3.0,Jerome Bettis,29.0,RB,11,11,,1,2,50.0,32,1,50.0,0,0.0,1,50.0,32.0,16.0,26.0,32.0,2.9,135.4,0,0,0.0,16.0,26.0,0,0,PB
4.0,Hines Ward,25.0,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,1,3,50.0,-1.5,-1.5,0,0,PB
,Team Totals,,,16,16,13-3-0,274,454,60.4,3113,16,3.5,12,2.6,152,43.7,90.0,7.3,6.77,12.0,194.6,83.4,31,182,6.39,6.42,5.96,1,1,
