Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,216.0,94.0,43.5%,12.0,7.0,58.3%,49.0,30.0,61.2%
Opp. Stats,207.0,78.0,37.7%,20.0,11.0,55.0%,49.0,27.0,55.1%
Lg Rank Offense,,,5,,,7,,,8
Lg Rank Defense,,,12,,,21,,,13
