Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,222.0,67.0,30.2%,25.0,11.0,44.0%,26.0,11.0,42.3%
Opp. Stats,223.0,82.0,36.8%,17.0,12.0,70.6%,46.0,29.0,63.0%
Lg Rank Offense,,,29,,,20,,,25
Lg Rank Defense,,,13,,,28,,,29
