Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Brian Griese,29.0,QB,11,10,4-6-0,233,336,69.3,2632,20,6.0,12,3.6,126,52.2,68,7.8,7.42,11.3,239.3,97.5,26,169,7.18,6.8,6.42,1,1,AP CPoY-7
2.0,Brad Johnson,36.0,QB,4,4,0-4-0,65,103,63.1,674,3,2.9,3,2.9,28,39.6,54,6.5,5.82,10.4,168.5,79.5,8,55,7.21,5.58,4.9,0,0,
3.0,Chris Simms,24.0,QB,5,2,1-1-0,42,73,57.5,467,1,1.4,3,4.1,21,41.0,75,6.4,4.82,11.1,93.4,64.1,10,75,12.05,4.72,3.34,0,0,
,Team Totals,,,16,16,5-11-0,340,512,66.4,3474,24,4.7,18,3.5,175,48.0,75,7.4,6.72,11.1,217.1,89.1,44,299,7.91,6.25,5.65,1,1,
