Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,308,5484,1109.0,4.9,19,5,345,364.0,571,3411,12,14,5.6,189.0,500,2073,16,4.1,129.0,94.0,711.0,27.0,177.0,35.0,9.6,Own 27.3,3:02,6.51,30.9,1.68
Opp. Stats,346,5617,1024.0,5.5,23,3,314,332.0,542,3779,29,20,6.5,196.0,442,1838,7,4.2,95.0,96.0,717.0,23.0,177.0,37.3,13.0,Own 28.8,2:47,6.0,31.6,1.93
Lg Rank Offense,26,23,,,4,2,15,,16,24,32,17,25.0,,10,16,11,25.0,,,,,,19.0,28.0,24,2,1.0,17.0,23.0
Lg Rank Defense,10,13,,,14,32,5,,9,19,28,1,25.0,,11,9,1,8.0,,,,,,12.0,10.0,17,13,16.0,21.0,16.0
