Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,8:38PM ET,boxscore,L,,0-1,,Indianapolis Colts,7.0,24.0,22.0,401.0,324.0,77.0,4.0,19.0,340.0,254.0,86.0,,-12.13,-1.8,-3.36
2,Sun,September 18,1:03PM ET,boxscore,L,,0-2,@,Tennessee Titans,10.0,25.0,12.0,182.0,168.0,14.0,2.0,16.0,290.0,193.0,97.0,1.0,-21.95,12.23,-7.34
3,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
4,Sun,October 2,4:05PM ET,boxscore,W,,1-2,,New York Jets,13.0,3.0,17.0,259.0,144.0,115.0,2.0,8.0,152.0,124.0,28.0,,-11.05,19.68,1.92
5,Sun,October 9,1:02PM ET,boxscore,L,,1-3,@,Detroit Lions,17.0,35.0,26.0,387.0,228.0,159.0,4.0,22.0,266.0,97.0,169.0,2.0,-5.78,-10.75,-1.85
6,Sun,October 16,1:02PM ET,boxscore,W,,2-3,,Cleveland Browns,16.0,3.0,16.0,351.0,201.0,150.0,1.0,12.0,186.0,116.0,70.0,3.0,-0.73,16.52,2.74
7,Sun,October 23,4:15PM ET,boxscore,L,,2-4,@,Chicago Bears,6.0,10.0,12.0,199.0,133.0,66.0,,17.0,276.0,133.0,143.0,,-14.81,2.55,5.75
8,Mon,October 31,9:07PM ET,boxscore,L,,2-5,@,Pittsburgh Steelers,19.0,20.0,20.0,318.0,246.0,72.0,3.0,19.0,261.0,160.0,101.0,2.0,-3.93,1.38,-0.29
9,Sun,November 6,1:02PM ET,boxscore,L,,2-6,,Cincinnati Bengals,9.0,21.0,17.0,240.0,122.0,118.0,1.0,25.0,329.0,234.0,95.0,1.0,-5.19,-13.46,7.62
10,Sun,November 13,1:01PM ET,boxscore,L,,2-7,@,Jacksonville Jaguars,3.0,30.0,8.0,163.0,110.0,53.0,3.0,20.0,338.0,205.0,133.0,,-27.25,-2.67,0.05
11,Sun,November 20,1:02PM ET,boxscore,W,OT,3-7,,Pittsburgh Steelers,16.0,13.0,18.0,241.0,137.0,104.0,2.0,17.0,282.0,212.0,70.0,2.0,-20.87,16.86,7.02
12,Sun,November 27,1:03PM ET,boxscore,L,,3-8,@,Cincinnati Bengals,29.0,42.0,23.0,322.0,189.0,133.0,3.0,23.0,437.0,302.0,135.0,3.0,3.16,-11.63,-2.74
13,Sun,December 4,1:02PM ET,boxscore,W,,4-8,,Houston Texans,16.0,15.0,15.0,238.0,165.0,73.0,2.0,16.0,298.0,133.0,165.0,2.0,-10.04,15.49,-5.4
14,Sun,December 11,4:15PM ET,boxscore,L,,4-9,@,Denver Broncos,10.0,12.0,20.0,323.0,251.0,72.0,4.0,17.0,318.0,222.0,96.0,1.0,-9.83,4.0,5.46
15,Mon,December 19,9:07PM ET,boxscore,W,,5-9,,Green Bay Packers,48.0,3.0,25.0,435.0,253.0,182.0,,16.0,288.0,181.0,107.0,5.0,23.62,22.94,-5.61
16,Sun,December 25,8:36PM ET,boxscore,W,,6-9,,Minnesota Vikings,30.0,23.0,23.0,367.0,279.0,88.0,2.0,18.0,262.0,220.0,42.0,1.0,16.69,-1.06,-6.33
17,Sun,January 1,1:02PM ET,boxscore,L,,6-10,@,Cleveland Browns,16.0,20.0,12.0,267.0,138.0,129.0,3.0,12.0,226.0,172.0,54.0,3.0,-22.56,23.31,-6.55
