Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Geno Smith,33.0,QB,15,15,8-7-0,323,499,64.7,3624,20,4.0,9,1.8,169,47.2,73.0,7.3,7.25,11.2,241.6,92.1,60.3,31,231,5.85,6.4,6.39,4,5,PB
2.0,Drew Lock,27.0,QB,4,2,1-1-0,48,76,63.2,543,3,3.9,3,3.9,20,40.2,51.0,7.1,6.16,11.3,135.8,81.2,44.9,6,26,7.32,6.3,5.39,1,1,
3.0,DeeJay Dallas,25.0,RB,17,0,,0,0,,0,0,,0,,0,,,,,,0.0,,12.7,1,0,100.0,0.0,0.0,0,0,
,Team Totals,,,17,17,9-8-0,371,575,64.5,3910,23,4.0,12,2.1,189,46.2,73.0,7.2,7.11,11.2,230.0,90.7,,38,257,6.2,6.38,6.25,5,6,
