Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,220.0,78.0,35.5%,21.0,11.0,52.4%,56.0,33.0,58.9%
Opp. Stats,240.0,89.0,37.1%,21.0,9.0,42.9%,46.0,20.0,43.5%
Lg Rank Offense,,,30,,,18,,,18
Lg Rank Defense,,,8,,,5,,,1
