Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,241.0,84.0,34.9%,12.0,5.0,41.7%,37.0,18.0,48.6%
Opp. Stats,209.0,66.0,31.6%,14.0,8.0,57.1%,51.0,23.0,45.1%
Lg Rank Offense,,,23,,,23,,,23
Lg Rank Defense,,,4,,,23,,,6
