Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 7,1:06PM ET,boxscore,W,,1-0,@,Cincinnati Bengals,30.0,10.0,19.0,293.0,109.0,184.0,3.0,15.0,294.0,243.0,51.0,4.0,-9.74,19.29,7.34
2,Sun,September 14,4:15PM ET,boxscore,W,,2-0,@,San Diego Chargers,37.0,13.0,24.0,382.0,185.0,197.0,,19.0,303.0,182.0,121.0,1.0,17.66,4.74,-1.83
3,Mon,September 22,9:09PM ET,boxscore,W,,3-0,,Oakland Raiders,31.0,10.0,20.0,383.0,193.0,190.0,1.0,11.0,195.0,156.0,39.0,1.0,10.71,19.07,-9.94
4,Sun,September 28,4:15PM ET,boxscore,W,,4-0,,Detroit Lions,20.0,16.0,20.0,332.0,253.0,79.0,1.0,16.0,285.0,141.0,144.0,,6.04,-1.51,-0.84
5,Sun,October 5,1:00PM ET,boxscore,L,,4-1,@,Kansas City Chiefs,23.0,24.0,22.0,468.0,292.0,176.0,1.0,13.0,262.0,129.0,133.0,2.0,7.21,7.03,-17.15
6,Sun,October 12,4:15PM ET,boxscore,W,,5-1,,Pittsburgh Steelers,17.0,14.0,15.0,242.0,165.0,77.0,3.0,17.0,215.0,130.0,85.0,1.0,-7.37,11.34,0.79
7,Sun,October 19,1:00PM ET,boxscore,L,,5-2,@,Minnesota Vikings,20.0,28.0,27.0,321.0,183.0,138.0,3.0,14.0,340.0,268.0,72.0,,-6.35,-5.3,3.33
8,Sun,October 26,1:02PM ET,boxscore,L,,5-3,@,Baltimore Ravens,6.0,26.0,12.0,194.0,90.0,104.0,2.0,16.0,277.0,126.0,151.0,,-25.12,1.92,3.86
9,Mon,November 3,9:09PM ET,boxscore,L,,5-4,,New England Patriots,26.0,30.0,18.0,277.0,163.0,114.0,1.0,17.0,419.0,350.0,69.0,2.0,-1.37,-5.37,3.16
10,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
11,Sun,November 16,4:05PM ET,boxscore,W,,6-4,,San Diego Chargers,37.0,8.0,26.0,448.0,247.0,201.0,3.0,5.0,96.0,56.0,40.0,4.0,5.26,27.79,-3.3
12,Sun,November 23,4:05PM ET,boxscore,L,,6-5,,Chicago Bears,10.0,19.0,18.0,365.0,165.0,200.0,,19.0,217.0,111.0,106.0,,5.79,-0.43,-10.11
13,Sun,November 30,4:15PM ET,boxscore,W,,7-5,@,Oakland Raiders,22.0,8.0,20.0,287.0,94.0,193.0,1.0,12.0,262.0,142.0,120.0,3.0,-0.05,19.62,-7.72
14,Sun,December 7,4:15PM ET,boxscore,W,,8-5,,Kansas City Chiefs,45.0,27.0,26.0,508.0,238.0,270.0,,28.0,444.0,381.0,63.0,,33.76,-15.63,-2.65
15,Sun,December 14,4:05PM ET,boxscore,W,OT,9-5,,Cleveland Browns,23.0,20.0,28.0,417.0,252.0,165.0,1.0,12.0,275.0,173.0,102.0,1.0,9.16,-2.16,-4.0
16,Sun,December 21,8:35PM ET,boxscore,W,,10-5,@,Indianapolis Colts,31.0,17.0,26.0,465.0,238.0,227.0,1.0,11.0,183.0,136.0,47.0,,17.3,4.11,-1.67
17,Sun,December 28,4:15PM ET,boxscore,L,,10-6,@,Green Bay Packers,3.0,31.0,13.0,216.0,102.0,114.0,3.0,16.0,366.0,104.0,262.0,1.0,-21.35,-7.36,2.25
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sun,January 4,4:42PM ET,boxscore,L,,10-7,@,Indianapolis Colts,10.0,41.0,20.0,322.0,176.0,146.0,3.0,23.0,479.0,394.0,85.0,1.0,-2.07,-26.96,0.53
