Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,213.0,77.0,36.2%,17.0,8.0,47.1%,37.0,19.0,51.4%
Opp. Stats,223.0,92.0,41.3%,11.0,6.0,54.5%,50.0,25.0,50.0%
Lg Rank Offense,,,16,,,17,,,11
Lg Rank Defense,,,25,,,25,,,17
