Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Vince Young,23.0,QB,15,13,8-5-0,184,357,51.5,2199,12,3.4,13,3.6,107,35.3,53,6.2,5.19,12.0,146.6,66.7,56.1,25,129,6.54,5.42,4.52,4,5,"PB,AP ORoY-1"
2.0,Kerry Collins,34.0,QB,4,3,0-3-0,42,90,46.7,549,1,1.1,6,6.7,26,35.1,36,6.1,3.32,13.1,137.3,42.3,29.4,4,23,4.26,5.6,2.94,0,0,
,Team Totals,,,16,16,8-8-0,226,447,50.6,2596,13,2.9,19,4.3,133,35.3,53,6.1,4.82,12.2,162.3,61.8,,29,152,6.09,5.45,4.2,4,5,
