Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 10,4:25PM ET,boxscore,W,,1-0,@,New England Patriots,25.0,20.0,17.0,251.0,154.0,97.0,1.0,24.0,382.0,306.0,76.0,2.0,-10.42,12.04,4.39
2,Thu,September 14,8:15PM ET,boxscore,W,,2-0,,Minnesota Vikings,34.0,28.0,24.0,430.0,171.0,259.0,1.0,19.0,374.0,346.0,28.0,4.0,14.53,-7.44,-0.51
3,Mon,September 25,7:15PM ET,boxscore,W,,3-0,@,Tampa Bay Buccaneers,25.0,11.0,27.0,472.0,271.0,201.0,2.0,12.0,174.0,133.0,41.0,2.0,14.08,7.28,-1.78
4,Sun,October 1,1:00PM ET,boxscore,W,OT,4-0,,Washington Commanders,34.0,31.0,23.0,415.0,311.0,104.0,,26.0,365.0,258.0,107.0,,18.21,-17.68,2.47
5,Sun,October 8,4:05PM ET,boxscore,W,,5-0,@,Los Angeles Rams,23.0,14.0,28.0,454.0,295.0,159.0,1.0,17.0,249.0,195.0,54.0,,16.56,-6.25,-2.84
6,Sun,October 15,4:25PM ET,boxscore,L,,5-1,@,New York Jets,14.0,20.0,24.0,348.0,268.0,80.0,4.0,17.0,244.0,155.0,89.0,,-5.91,7.52,-8.89
7,Sun,October 22,8:20PM ET,boxscore,W,,6-1,,Miami Dolphins,31.0,17.0,26.0,355.0,256.0,99.0,2.0,12.0,244.0,199.0,45.0,1.0,11.06,7.17,-2.9
8,Sun,October 29,1:00PM ET,boxscore,W,,7-1,@,Washington Commanders,38.0,31.0,21.0,374.0,315.0,59.0,2.0,26.0,472.0,388.0,84.0,1.0,15.23,-10.32,4.32
9,Sun,November 5,4:25PM ET,boxscore,W,,8-1,,Dallas Cowboys,28.0,23.0,20.0,292.0,183.0,109.0,,27.0,406.0,333.0,73.0,1.0,15.0,-10.9,2.75
10,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
11,Mon,November 20,8:15PM ET,boxscore,W,,9-1,@,Kansas City Chiefs,21.0,17.0,16.0,238.0,124.0,114.0,1.0,23.0,336.0,168.0,168.0,2.0,-2.22,3.4,3.61
12,Sun,November 26,4:25PM ET,boxscore,W,OT,10-1,,Buffalo Bills,37.0,34.0,24.0,378.0,193.0,185.0,2.0,29.0,505.0,332.0,173.0,1.0,7.6,-13.85,9.18
13,Sun,December 3,4:25PM ET,boxscore,L,,10-2,,San Francisco 49ers,19.0,42.0,23.0,333.0,287.0,46.0,,24.0,456.0,310.0,146.0,,6.22,-33.55,2.11
14,Sun,December 10,8:20PM ET,boxscore,L,,10-3,@,Dallas Cowboys,13.0,33.0,17.0,324.0,218.0,106.0,3.0,24.0,394.0,256.0,138.0,1.0,-4.61,-10.85,-2.77
15,Mon,December 18,8:15PM ET,boxscore,L,,10-4,@,Seattle Seahawks,17.0,20.0,23.0,321.0,143.0,178.0,2.0,16.0,297.0,197.0,100.0,,5.2,-6.27,0.39
16,Mon,December 25,4:30PM ET,boxscore,W,,11-4,,New York Giants,33.0,25.0,28.0,465.0,295.0,170.0,2.0,14.0,292.0,186.0,106.0,1.0,10.41,0.93,-3.34
17,Sun,December 31,1:00PM ET,boxscore,L,,11-5,,Arizona Cardinals,31.0,35.0,17.0,275.0,184.0,91.0,1.0,32.0,449.0,228.0,221.0,1.0,13.61,-21.16,3.99
18,Sun,January 7,4:25PM ET,boxscore,L,,11-6,@,New York Giants,10.0,27.0,19.0,299.0,166.0,133.0,4.0,22.0,415.0,306.0,109.0,1.0,-14.58,-7.04,4.08
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Mon,January 15,8:15PM ET,boxscore,L,,11-7,@,Tampa Bay Buccaneers,9.0,32.0,13.0,276.0,234.0,42.0,,23.0,426.0,307.0,119.0,,-9.0,-14.65,0.96
