Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,207.0,78.0,37.7%,15.0,5.0,33.3%,38.0,21.0,55.3%
Opp. Stats,238.0,87.0,36.6%,17.0,12.0,70.6%,54.0,23.0,42.6%
Lg Rank Offense,,,16,,,27,,,13
Lg Rank Defense,,,11,,,28,,,1
