Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Eli Manning,24.0,QB,1,1,0-1-0,10,18,55.6,113,0,0.0,3,16.7,6,31.8,25,6.3,-1.22,11.3,113.0,35.0,4,22,18.18,4.14,-2.0,0,0,
,Team Totals,,,1,1,0-1-0,10,18,55.6,91,0,0.0,3,16.7,6,31.8,25,6.3,-1.22,11.3,91.0,35.0,4,22,18.18,4.14,-2.0,0,0,
