Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,4:18PM ET,boxscore,W,,1-0,,Arizona Cardinals,42.0,19.0,14.0,275.0,154.0,121.0,2.0,20.0,318.0,287.0,31.0,2.0,-2.12,19.34,10.38
2,Mon,September 19,7:36PM ET,boxscore,W,,2-0,@,New Orleans Saints,27.0,10.0,15.0,257.0,165.0,92.0,1.0,23.0,422.0,350.0,72.0,6.0,2.83,6.84,7.19
3,Sun,September 25,8:30PM ET,boxscore,L,,2-1,@,San Diego Chargers,23.0,45.0,23.0,424.0,338.0,86.0,1.0,25.0,485.0,217.0,268.0,1.0,9.74,-29.09,-0.22
4,Sun,October 2,1:03PM ET,boxscore,W,,3-1,,St. Louis Rams,44.0,24.0,24.0,456.0,292.0,164.0,,27.0,476.0,434.0,42.0,5.0,21.8,-3.11,4.54
5,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
6,Sun,October 16,1:02PM ET,boxscore,L,OT,3-2,@,Dallas Cowboys,13.0,16.0,11.0,270.0,179.0,91.0,4.0,25.0,385.0,293.0,92.0,4.0,-20.93,7.49,8.97
7,Sun,October 23,4:15PM ET,boxscore,W,,4-2,,Denver Broncos,24.0,23.0,22.0,311.0,214.0,97.0,2.0,20.0,385.0,194.0,191.0,1.0,6.09,-11.07,4.81
8,Sun,October 30,1:06PM ET,boxscore,W,,5-2,,Washington Redskins,36.0,0.0,19.0,386.0,124.0,262.0,1.0,7.0,125.0,87.0,38.0,4.0,-2.63,36.39,0.38
9,Sun,November 6,4:06PM ET,boxscore,W,,6-2,@,San Francisco 49ers,24.0,6.0,19.0,344.0,251.0,93.0,,9.0,138.0,86.0,52.0,1.0,4.17,18.55,-3.72
10,Sun,November 13,1:03PM ET,boxscore,L,,6-3,,Minnesota Vikings,21.0,24.0,25.0,405.0,281.0,124.0,5.0,11.0,137.0,125.0,12.0,1.0,-12.54,21.73,-9.03
11,Sun,November 20,1:04PM ET,boxscore,W,,7-3,,Philadelphia Eagles,27.0,17.0,17.0,315.0,200.0,115.0,,20.0,404.0,298.0,106.0,1.0,7.68,-3.99,7.48
12,Sun,November 27,4:16PM ET,boxscore,L,OT,7-4,@,Seattle Seahawks,21.0,24.0,25.0,490.0,324.0,166.0,1.0,17.0,355.0,228.0,127.0,2.0,1.32,6.3,-11.39
13,Sun,December 4,1:03PM ET,boxscore,W,,8-4,,Dallas Cowboys,17.0,10.0,17.0,277.0,150.0,127.0,2.0,16.0,206.0,125.0,81.0,4.0,-11.47,19.95,-4.2
14,Sun,December 11,4:05PM ET,boxscore,W,OT,9-4,@,Philadelphia Eagles,26.0,23.0,28.0,437.0,299.0,138.0,3.0,17.0,337.0,162.0,175.0,1.0,6.55,1.76,-4.75
15,Sat,December 17,5:11PM ET,boxscore,W,,10-4,,Kansas City Chiefs,27.0,17.0,22.0,406.0,183.0,223.0,2.0,22.0,362.0,174.0,188.0,3.0,11.49,-0.12,-0.56
16,Sat,December 24,1:03PM ET,boxscore,L,,10-5,@,Washington Redskins,20.0,35.0,18.0,332.0,233.0,99.0,1.0,22.0,380.0,224.0,156.0,1.0,-3.61,-13.68,0.7
17,Sat,December 31,8:05PM ET,boxscore,W,,11-5,@,Oakland Raiders,30.0,21.0,13.0,402.0,191.0,211.0,,21.0,325.0,300.0,25.0,,4.79,-0.43,3.53
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sun,January 8,1:04PM ET,boxscore,L,,11-6,,Carolina Panthers,0.0,23.0,9.0,132.0,91.0,41.0,5.0,23.0,335.0,112.0,223.0,,-13.44,-5.89,-2.81
