Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,1:00PM ET,boxscore,L,,0-1,,New Orleans Saints,26.0,27.0,26.0,416.0,215.0,201.0,2.0,18.0,385.0,234.0,151.0,1.0,7.5,-4.62,0.51
2,Sun,September 18,4:05PM ET,boxscore,L,,0-2,@,Los Angeles Rams,27.0,31.0,17.0,261.0,171.0,90.0,3.0,24.0,337.0,272.0,65.0,3.0,-3.49,-8.46,8.11
3,Sun,September 25,4:25PM ET,boxscore,W,,1-2,@,Seattle Seahawks,27.0,23.0,24.0,386.0,207.0,179.0,2.0,23.0,420.0,308.0,112.0,1.0,20.84,-15.09,1.2
4,Sun,October 2,1:00PM ET,boxscore,W,,2-2,,Cleveland Browns,23.0,20.0,19.0,333.0,131.0,202.0,1.0,22.0,403.0,226.0,177.0,2.0,5.92,-5.25,1.44
5,Sun,October 9,1:00PM ET,boxscore,L,,2-3,@,Tampa Bay Buccaneers,15.0,21.0,19.0,261.0,110.0,151.0,,26.0,420.0,351.0,69.0,,3.9,-13.3,1.34
6,Sun,October 16,1:00PM ET,boxscore,W,,3-3,,San Francisco 49ers,28.0,14.0,18.0,289.0,121.0,168.0,,21.0,346.0,296.0,50.0,3.0,11.56,-0.59,-1.69
7,Sun,October 23,1:00PM ET,boxscore,L,,3-4,@,Cincinnati Bengals,17.0,35.0,13.0,214.0,107.0,107.0,,29.0,537.0,459.0,78.0,,3.19,-33.05,6.33
8,Sun,October 30,1:00PM ET,boxscore,W,OT,4-4,,Carolina Panthers,37.0,34.0,21.0,406.0,239.0,167.0,2.0,23.0,478.0,309.0,169.0,1.0,9.4,-9.83,1.64
9,Sun,November 6,1:00PM ET,boxscore,L,,4-5,,Los Angeles Chargers,17.0,20.0,19.0,315.0,114.0,201.0,2.0,19.0,336.0,245.0,91.0,2.0,1.74,-5.12,0.66
10,Thu,November 10,8:15PM ET,boxscore,L,,4-6,@,Carolina Panthers,15.0,25.0,20.0,291.0,153.0,138.0,1.0,18.0,333.0,101.0,232.0,,-6.14,-2.11,-0.94
11,Sun,November 20,1:00PM ET,boxscore,W,,5-6,,Chicago Bears,27.0,24.0,18.0,280.0,131.0,149.0,2.0,20.0,288.0,128.0,160.0,1.0,4.06,-3.91,5.42
12,Sun,November 27,1:00PM ET,boxscore,L,,5-7,@,Washington Commanders,13.0,19.0,18.0,332.0,165.0,167.0,1.0,20.0,314.0,138.0,176.0,1.0,1.62,-3.96,-2.06
13,Sun,December 4,1:00PM ET,boxscore,L,,5-8,,Pittsburgh Steelers,16.0,19.0,18.0,306.0,160.0,146.0,1.0,22.0,351.0,197.0,154.0,,0.33,-9.6,1.33
14,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
15,Sun,December 18,1:00PM ET,boxscore,L,,5-9,@,New Orleans Saints,18.0,21.0,21.0,320.0,89.0,231.0,1.0,17.0,348.0,214.0,134.0,1.0,8.41,-6.38,-1.86
16,Sat,December 24,1:00PM ET,boxscore,L,,5-10,@,Baltimore Ravens,9.0,17.0,17.0,327.0,212.0,115.0,1.0,15.0,299.0,115.0,184.0,,-7.26,-2.18,3.42
17,Sun,January 1,1:00PM ET,boxscore,W,,6-10,,Arizona Cardinals,20.0,19.0,20.0,298.0,166.0,132.0,1.0,22.0,339.0,213.0,126.0,,3.27,-6.1,5.1
18,Sun,January 8,1:00PM ET,boxscore,W,,7-10,,Tampa Bay Buccaneers,30.0,17.0,22.0,382.0,208.0,174.0,1.0,12.0,222.0,136.0,86.0,1.0,8.84,6.05,-1.56
