Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Amari Cooper,29.0,WR,15,15,0,0,0,0,,,,0.0,0.0,128,72,1250,17.4,5,50,53.1,75.0,4.8,83.3,56.3,9.8,72,17.4,1250,5,2,PB
2.0,Jerome Ford,24.0,RB,17,12,204,813,4,33,39.7,69.0,4.0,47.8,12.0,63,44,319,7.3,5,16,41.3,50.0,2.6,18.8,69.8,5.1,248,4.6,1132,9,1,
3.0,David Njoku,27.0,TE,16,16,0,0,0,0,,,,0.0,0.0,123,81,882,10.9,6,35,43.9,43.0,5.1,55.1,65.9,7.2,81,10.9,882,6,2,PB
4.0,Elijah Moore,23.0,WR,17,12,9,11,0,2,33.3,19.0,1.2,0.6,0.5,104,59,640,10.8,2,29,42.3,42.0,3.5,37.6,56.7,6.2,68,9.6,651,2,2,
5.0,Kareem Hunt,28.0,RB,15,2,135,411,9,38,45.9,16.0,3.0,27.4,9.0,21,15,84,5.6,0,5,38.1,13.0,1.0,5.6,71.4,4.0,150,3.3,495,9,0,
6.0,Pierre Strong,25.0,RB,17,1,63,291,1,10,50.8,40.0,4.6,17.1,3.7,8,5,47,9.4,0,1,25.0,41.0,0.3,2.8,62.5,5.9,68,5.0,338,1,1,
7.0,Cedric Tillman,23.0,WR,14,3,1,8,0,0,100.0,8.0,8.0,0.6,0.1,44,21,224,10.7,0,12,40.9,23.0,1.5,16.0,47.7,5.1,22,10.5,232,0,0,
8.0,Nick Chubb,28.0,RB,2,2,28,170,0,8,57.1,20.0,6.1,85.0,14.0,4,4,21,5.3,0,1,50.0,10.0,2.0,10.5,100.0,5.3,32,6.0,191,0,0,
9.0,David Bell,23.0,WR,15,3,0,0,0,0,,,,0.0,0.0,23,14,167,11.9,3,9,47.8,41.0,0.9,11.1,60.9,7.3,14,11.9,167,3,0,
10.0,Deshaun Watson,28.0,QB,6,6,26,142,1,10,61.5,16.0,5.5,23.7,4.3,0,0,0,,0,0,,,0.0,0.0,,,26,5.5,142,1,5,
11.0,Jordan Akins,31.0,TE,17,4,0,0,0,0,,,,0.0,0.0,23,15,132,8.8,0,6,52.2,28.0,0.9,7.8,65.2,5.7,15,8.8,132,0,0,
12.0,Marquise Goodwin,33.0,WR,12,0,4,33,0,2,50.0,20.0,8.3,2.8,0.3,13,4,67,16.8,0,1,7.7,57.0,0.3,5.6,30.8,5.2,8,12.5,100,0,0,
13.0,Donovan Peoples-Jones,24.0,WR,7,5,0,0,0,0,,,,0.0,0.0,18,8,97,12.1,0,4,38.9,29.0,1.1,13.9,44.4,5.4,8,12.1,97,0,1,
14.0,Harrison Bryant,25.0,TE,17,9,5,8,0,4,80.0,2.0,1.6,0.5,0.3,20,13,81,6.2,3,4,50.0,23.0,0.8,4.8,65.0,4.1,18,4.9,89,3,1,
15.0,Dorian Thompson-Robinson,24.0,QB,8,3,14,65,0,4,35.7,12.0,4.6,8.1,1.8,0,0,0,,0,0,,,0.0,0.0,,,14,4.6,65,0,2,
16.0,Jeff Driskel,30.0,QB,1,1,7,33,0,4,71.4,13.0,4.7,33.0,7.0,0,0,0,,0,0,,,0.0,0.0,,,7,4.7,33,0,0,
17.0,P.J. Walker,28.0,QB,6,2,13,30,0,3,46.2,9.0,2.3,5.0,2.2,0,0,0,,0,0,,,0.0,0.0,,,13,2.3,30,0,4,
18.0,Joe Flacco,38.0,QB,5,5,9,2,0,3,33.3,3.0,0.2,0.4,1.8,0,0,0,,0,0,,,0.0,0.0,,,9,0.2,2,0,4,AP CPoY-1
19.0,James Proche,27.0,WR,10,1,0,0,0,0,,,,0.0,0.0,5,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,1,
,Team Totals,,,17,17,518,2017,15,121,45.6,69.0,3.9,118.6,30.5,597,355,4011,11.3,24,173,44.1,75.0,20.9,235.9,59.5,6.7,873,6.9,6028,39,26,
