Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Marvin Jones,23.0,WR,1,0,0,0,0,0,,,,0.0,0.0,12,8,130,16.3,0,6,58.3,49.0,8.0,130.0,66.7,10.8,8,16.3,130,0,0,
2.0,Giovani Bernard,22.0,RB,1,0,12,45,0,2,50.0,12.0,3.8,45.0,12.0,11,7,73,10.4,0,4,54.5,17.0,7.0,73.0,63.6,6.6,19,6.2,118,0,1,
3.0,Jermaine Gresham,25.0,TE,1,1,0,0,0,0,,,,0.0,0.0,8,7,64,9.1,1,5,87.5,13.0,7.0,64.0,87.5,8.0,7,9.1,64,1,0,
4.0,BenJarvus Green-Ellis,28.0,RB,1,1,8,42,0,4,62.5,12.0,5.3,42.0,8.0,0,0,0,,0,0,,,0.0,0.0,,,8,5.3,42,0,0,
5.0,A.J. Green,25.0,WR,1,1,0,0,0,0,,,,0.0,0.0,9,3,34,11.3,0,2,33.3,14.0,3.0,34.0,33.3,3.8,3,11.3,34,0,0,
6.0,Andy Dalton,26.0,QB,1,1,5,26,0,0,20.0,12.0,5.2,26.0,5.0,0,0,0,,0,0,,,0.0,0.0,,,5,5.2,26,0,2,
7.0,Andrew Hawkins,27.0,WR,1,0,0,0,0,0,,,,0.0,0.0,3,3,20,6.7,0,2,66.7,10.0,3.0,20.0,100.0,6.7,3,6.7,20,0,0,
8.0,Mohamed Sanu,24.0,WR,1,1,0,0,0,0,,,,0.0,0.0,2,1,13,13.0,0,1,50.0,13.0,1.0,13.0,50.0,6.5,1,13.0,13,0,0,
9.0,Tyler Eifert,23.0,TE,1,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
,Team Totals,,,1,1,25,113,0,6,48.0,12.0,4.5,113.0,25.0,46,29,334,11.5,1,20,56.5,49.0,29.0,334.0,63.0,7.3,54,8.3,447,1,3,
