Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Frank Gore,28.0,RB,16,15,282,1211,8,55,41.5,55.0,4.3,75.7,17.6,31,17,114,6.7,0,4,35.5,13.0,1.1,7.1,54.8,3.7,299,4.4,1325,8,2,PB
2.0,Michael Crabtree,24.0,WR,15,14,1,6,0,0,0.0,6.0,6.0,0.4,0.1,115,72,874,12.1,4,40,50.4,52.0,4.8,58.3,62.6,7.6,73,12.1,880,4,0,
3.0,Vernon Davis,27.0,TE,16,16,2,-5,0,0,0.0,-2.0,-2.5,-0.3,0.1,95,67,792,11.8,6,33,48.4,44.0,4.2,49.5,70.5,8.3,69,11.4,787,6,3,
4.0,Kendall Hunter,23.0,RB,16,1,112,473,2,23,45.5,44.0,4.2,29.6,7.0,26,16,195,12.2,0,10,46.2,44.0,1.0,12.2,61.5,7.5,128,5.2,668,2,0,
5.0,Ted Ginn Jr.,26.0,WR,14,3,8,68,0,4,75.0,24.0,8.5,4.9,0.6,33,19,220,11.6,0,9,54.5,26.0,1.4,15.7,57.6,6.7,27,10.7,288,0,0,
6.0,Kyle Williams,23.0,WR,13,1,2,32,0,1,100.0,25.0,16.0,2.5,0.2,31,20,241,12.1,3,14,51.6,56.0,1.5,18.5,64.5,7.8,22,12.4,273,3,0,
7.0,Josh Morgan,26.0,WR,5,5,0,0,0,0,,,,0.0,0.0,20,15,220,14.7,1,12,65.0,30.0,3.0,44.0,75.0,11.0,15,14.7,220,1,0,
8.0,Delanie Walker,27.0,FB,15,7,3,5,0,1,33.3,14.0,1.7,0.3,0.2,35,19,198,10.4,3,9,40.0,29.0,1.3,13.2,54.3,5.7,22,9.2,203,3,0,
9.0,Braylon Edwards,28.0,WR,9,5,0,0,0,0,,,,0.0,0.0,34,15,181,12.1,0,9,38.2,24.0,1.7,20.1,44.1,5.3,15,12.1,181,0,0,
10.0,Alex Smith,27.0,QB,16,16,52,179,2,13,36.5,14.0,3.4,11.2,3.3,0,0,0,,0,0,,,0.0,0.0,,,52,3.4,179,2,7,AP CPoY-3
11.0,Anthony Dixon,24.0,RB,16,0,29,87,2,6,41.4,9.0,3.0,5.4,1.8,1,1,6,6.0,0,0,0.0,6.0,0.1,0.4,100.0,6.0,30,3.1,93,2,0,
12.0,Bruce Miller,24.0,FB,15,8,4,8,0,2,50.0,3.0,2.0,0.5,0.3,15,11,83,7.5,1,4,33.3,30.0,0.7,5.5,73.3,5.5,15,6.1,91,1,1,
13.0,Justin Peelle,32.0,TE,14,2,0,0,0,0,,,,0.0,0.0,4,1,19,19.0,0,1,25.0,19.0,0.1,1.4,25.0,4.8,1,19.0,19,0,0,
14.0,Isaac Sopoaga,30.0,NT,15,15,0,0,0,0,,,,0.0,0.0,1,1,18,18.0,0,1,100.0,18.0,0.1,1.2,100.0,18.0,1,18.0,18,0,0,
15.0,Joe Staley,27.0,LT,16,16,0,0,0,0,,,,0.0,0.0,1,1,17,17.0,0,1,100.0,17.0,0.1,1.1,100.0,17.0,1,17.0,17,0,0,"PB,AP-2"
16.0,Brett Swain,26.0,WR,5,1,0,0,0,0,,,,0.0,0.0,7,2,15,7.5,0,1,14.3,9.0,0.4,3.0,28.6,2.1,2,7.5,15,0,0,
17.0,Joe Hastings,24.0,WR,1,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
18.0,Colin Kaepernick,24.0,QB,3,0,2,-2,0,0,0.0,-1.0,-1.0,-0.7,0.7,0,0,0,,0,0,,,0.0,0.0,,,2,-1.0,-2,0,0,
19.0,Andy Lee,29.0,P,16,0,1,-18,0,0,0.0,-18.0,-18.0,-1.1,0.1,0,0,0,,0,0,,,0.0,0.0,,,1,-18.0,-18,0,0,"PB,AP-1"
,Team Totals,,,16,16,498,2044,14,105,42.2,55.0,4.1,127.8,31.1,450,277,3193,11.5,18,148,46.7,56.0,17.3,199.6,61.6,7.1,775,6.8,5237,32,13,
