Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Alex Smith,27.0,QB,2,2,1-1-0,36,68,52.9,495,5,7.4,0,0.0,16,32.0,73,7.3,8.75,13.8,247.5,101.0,7,53,9.33,5.89,7.23,1,1,
,Team Totals,,,2,2,1-1-0,36,68,52.9,442,5,7.4,0,0.0,16,32.0,73,7.5,8.75,13.8,221.0,97.6,7,53,9.33,6.14,7.52,1,1,
