Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Mon,September 9,7:10PM ET,boxscore,W,,1-0,@,Washington Redskins,33.0,27.0,26.0,443.0,180.0,263.0,2.0,25.0,382.0,308.0,74.0,3.0,-1.86,3.13,7.39
2,Sun,September 15,1:02PM ET,boxscore,L,,1-1,,San Diego Chargers,30.0,33.0,22.0,511.0,411.0,100.0,,33.0,539.0,413.0,126.0,2.0,24.15,-20.74,-5.8
3,Thu,September 19,8:29PM ET,boxscore,L,,1-2,,Kansas City Chiefs,16.0,26.0,21.0,431.0,167.0,264.0,5.0,19.0,394.0,248.0,146.0,,-8.75,9.55,-11.38
4,Sun,September 29,4:25PM ET,boxscore,L,,1-3,@,Denver Broncos,20.0,52.0,21.0,450.0,284.0,166.0,,35.0,472.0,331.0,141.0,,12.67,-32.31,-15.05
5,Sun,October 6,1:02PM ET,boxscore,W,,2-3,@,New York Giants,36.0,21.0,28.0,439.0,299.0,140.0,,21.0,383.0,330.0,53.0,4.0,14.05,5.7,-2.67
6,Sun,October 13,1:03PM ET,boxscore,W,,3-3,@,Tampa Bay Buccaneers,31.0,20.0,21.0,425.0,287.0,138.0,1.0,19.0,351.0,257.0,94.0,1.0,14.37,1.46,-4.59
7,Sun,October 20,1:02PM ET,boxscore,L,,3-4,,Dallas Cowboys,3.0,17.0,19.0,278.0,194.0,84.0,3.0,22.0,368.0,294.0,74.0,2.0,-20.12,7.44,0.29
8,Sun,October 27,1:02PM ET,boxscore,L,,3-5,,New York Giants,7.0,15.0,15.0,200.0,152.0,48.0,3.0,16.0,325.0,237.0,88.0,1.0,-18.64,10.87,-2.16
9,Sun,November 3,4:05PM ET,boxscore,W,,4-5,@,Oakland Raiders,49.0,20.0,21.0,542.0,418.0,124.0,,29.0,560.0,350.0,210.0,2.0,29.78,-1.26,-0.36
10,Sun,November 10,1:02PM ET,boxscore,W,,5-5,@,Green Bay Packers,27.0,13.0,19.0,415.0,211.0,204.0,1.0,23.0,396.0,297.0,99.0,2.0,14.15,0.81,-0.24
11,Sun,November 17,1:02PM ET,boxscore,W,,6-5,,Washington Redskins,24.0,16.0,22.0,402.0,276.0,126.0,,23.0,427.0,236.0,191.0,2.0,9.1,-4.39,3.56
12,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
13,Sun,December 1,1:02PM ET,boxscore,W,,7-5,,Arizona Cardinals,24.0,21.0,23.0,307.0,202.0,105.0,,24.0,350.0,260.0,90.0,3.0,3.2,0.19,2.87
14,Sun,December 8,1:02PM ET,boxscore,W,,8-5,,Detroit Lions,34.0,20.0,23.0,478.0,179.0,299.0,1.0,11.0,231.0,151.0,80.0,3.0,12.74,20.73,-13.93
15,Sun,December 15,1:02PM ET,boxscore,L,,8-6,@,Minnesota Vikings,30.0,48.0,25.0,475.0,396.0,79.0,1.0,29.0,455.0,370.0,85.0,1.0,11.84,-25.24,-2.01
16,Sun,December 22,8:30PM ET,boxscore,W,,9-6,,Chicago Bears,54.0,11.0,28.0,514.0,225.0,289.0,1.0,18.0,257.0,196.0,61.0,2.0,29.46,9.95,3.03
17,Sun,December 29,8:30PM ET,boxscore,W,,10-6,@,Dallas Cowboys,24.0,22.0,21.0,366.0,229.0,137.0,1.0,21.0,414.0,358.0,56.0,3.0,2.05,1.63,0.14
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sat,January 4,8:14PM ET,boxscore,L,,10-7,,New Orleans Saints,24.0,26.0,17.0,256.0,176.0,80.0,,26.0,434.0,249.0,185.0,2.0,7.51,-6.97,-2.54
