Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,361,5238,1016.0,5.2,21,11,340,307.0,513,3108,22,10,5.7,165.0,471,2130,17,4.5,131.0,79.0,670.0,44.0,168.0,36.3,11.3,Own 27.8,2:52,6.23,31.1,2.02
Opp. Stats,373,5549,986.0,5.6,23,8,323,394.0,562,3982,29,15,6.6,207.0,383,1567,8,4.1,93.0,111.0,1040.0,23.0,170.0,38.8,12.9,Own 29.0,2:50,6.0,32.7,2.04
Lg Rank Offense,16,25,,,16,22,12,,24,30,19,12,25.0,,5,7,10,11.0,,,,,,15.0,16.0,22,5,5.0,16.0,14.0
Lg Rank Defense,18,16,,,10,21,13,,18,23,24,7,22.0,,6,7,3,12.0,,,,,,11.0,10.0,20,26,23.0,21.0,20.0
