Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,224.0,87.0,38.8%,19.0,13.0,68.4%,55.0,27.0,49.1%
Opp. Stats,198.0,75.0,37.9%,7.0,2.0,28.6%,45.0,21.0,46.7%
Lg Rank Offense,,,17,,,5,,,21
Lg Rank Defense,,,14,,,3,,,8
