Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Carson Wentz,26.0,QB,11,11,5-6-0,279,401,69.6,3074,21,5.2,7,1.7,159,50.7,58,7.7,7.93,11.0,279.5,102.2,62.0,31,202,7.18,6.65,6.89,2,2,
2.0,Nick Foles,29.0,QB,5,5,4-1-0,141,195,72.3,1413,7,3.6,4,2.1,59,42.6,83,7.2,7.04,10.0,282.6,96.0,65.4,9,47,4.41,6.7,6.5,2,2,
3.0,Nate Sudfeld,25.0,QB,2,0,,1,2,50.0,22,1,50.0,0,0.0,1,50.0,22,11.0,21.0,22.0,11.0,129.2,28.9,0,0,0.0,11.0,21.0,0,0,
4.0,Nelson Agholor,25.0,WR,16,16,,1,1,100.0,15,0,0.0,0,0.0,1,100.0,15,15.0,15.0,15.0,0.9,118.7,100.0,0,0,0.0,15.0,15.0,0,0,
,Team Totals,,,16,16,9-7-0,422,599,70.5,4275,29,4.8,11,1.8,220,48.2,83,7.6,7.69,10.7,267.2,100.7,,40,249,6.26,6.69,6.82,4,4,
