Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Jake Delhomme,28.0,QB,16,15,10-5-0,266,449,59.2,3219,19,4.2,16,3.6,147,43.9,67.0,7.2,6.41,12.1,201.2,80.6,23,168,4.87,6.46,5.74,5,7,
2.0,Rodney Peete,37.0,QB,1,1,1-0-0,4,10,40.0,19,0,0.0,0,0.0,0,,8.0,1.9,1.9,4.8,19.0,47.9,3,20,23.08,-0.08,-0.08,0,0,
3.0,Todd Sauerbrun,30.0,P,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0,0,0.0,0.0,0.0,0,0,"PB,AP-2"
,Team Totals,,,16,16,11-5-0,270,460,58.7,3050,19,4.1,16,3.5,147,42.6,67.0,7.0,6.3,12.0,190.6,79.6,26,188,5.35,6.28,5.58,5,7,
