Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,220.0,81.0,36.8%,20.0,13.0,65.0%,58.0,30.0,51.7%
Opp. Stats,202.0,67.0,33.2%,34.0,16.0,47.1%,59.0,34.0,57.6%
Lg Rank Offense,,,21,,,3,,,19
Lg Rank Defense,,,2,,,12,,,22
