Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Peyton Manning,28.0,QB,16,16,12-4-0,336,497,67.6,4557,49,9.9,10,2.0,233,57.1,80.0,9.2,10.24,13.6,284.8,121.1,13,101,2.55,8.74,9.78,2,4,"PB,AP-1,AP MVP-1,AP OPoY-1"
2.0,Jim Sorgi,24.0,QB,4,0,,17,29,58.6,175,2,6.9,0,0.0,6,46.7,71.0,6.0,7.41,10.3,43.8,99.1,1,8,3.33,5.57,6.9,0,0,
3.0,Jeff Saturday,29.0,C,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,12-4-0,353,527,67.0,4623,51,9.7,10,1.9,239,56.4,80.0,9.0,10.06,13.4,288.9,119.7,14,109,2.59,8.55,9.6,2,4,
