Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,187.0,93.0,49.7%,10.0,8.0,80.0%,68.0,42.0,61.8%
Opp. Stats,191.0,76.0,39.8%,19.0,11.0,57.9%,58.0,38.0,65.5%
Lg Rank Offense,,,1,,,1,,,13
Lg Rank Defense,,,13,,,18,,,28
