Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Rich Gannon,38.0,QB,7,7,2-5-0,125,225,55.6,1274,6,2.7,4,1.8,53,38.0,46.0,5.7,5.4,10.2,182.0,73.5,17,90,7.02,4.89,4.64,1,2,
2.0,Rick Mirer,33.0,QB,9,8,2-6-0,116,221,52.5,1267,3,1.4,5,2.3,63,36.6,47.0,5.7,4.99,10.9,140.8,64.8,22,122,9.05,4.71,4.03,0,0,
3.0,Marques Tuiasosopo,24.0,QB,4,1,0-1-0,25,45,55.6,324,0,0.0,3,6.7,14,51.1,35.0,7.2,4.2,13.0,81.0,50.6,2,14,4.26,6.6,3.72,0,0,
4.0,Tee Martin,25.0,QB,2,0,,6,16,37.5,69,0,0.0,1,6.3,5,29.4,17.0,4.3,1.5,11.5,34.5,25.3,1,5,5.88,3.76,1.12,0,0,
5.0,Rob Johnson,30.0,QB,2,0,,6,13,46.2,54,0,0.0,1,7.7,3,28.6,15.0,4.2,0.69,9.0,27.0,25.8,1,6,7.14,3.43,0.21,0,0,
6.0,Jerry Rice,41.0,WR,16,15,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,4-12-0,278,521,53.4,2751,9,1.7,14,2.7,138,37.9,47.0,5.7,4.87,10.7,171.9,65.0,43,237,7.62,4.88,4.08,1,2,
