Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,234.0,90.0,38.5%,21.0,11.0,52.4%,45.0,19.0,42.2%
Opp. Stats,224.0,82.0,36.6%,13.0,7.0,53.8%,52.0,22.0,42.3%
Lg Rank Offense,,,18,,,13,,,27
Lg Rank Defense,,,7,,,18,,,3
