Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,232.0,82.0,35.3%,32.0,16.0,50.0%,57.0,28.0,49.1%
Opp. Stats,240.0,89.0,37.1%,26.0,17.0,65.4%,52.0,29.0,55.8%
Lg Rank Offense,,,26,,,16,,,23
Lg Rank Defense,,,11,,,30,,,17
