Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,246.0,92.0,37.4%,27.0,15.0,55.6%,50.0,26.0,52.0%
Opp. Stats,236.0,87.0,36.9%,24.0,14.0,58.3%,48.0,30.0,62.5%
Lg Rank Offense,,,21,,,7,,,22
Lg Rank Defense,,,6,,,24,,,26
