Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,406,6290,1048.0,6.0,28,8,359,366.0,582,4426,27,20,7.2,234.0,436,1864,16,4.3,97.0,91.0,753.0,28.0,172.0,41.3,16.3,Own 27.9,3:01,6.3,36.6,2.24
Opp. Stats,377,5546,958.0,5.8,21,4,311,299.0,478,3591,29,17,7.0,186.0,448,1955,8,4.4,102.0,92.0,760.0,23.0,170.0,36.5,12.4,Own 26.7,2:44,5.8,32.4,1.96
Lg Rank Offense,5,6,,,20,10,3,,9,6,8,25,5.0,,18,16,7,14.0,,,,,,4.0,5.0,18,2,2.0,3.0,4.0
Lg Rank Defense,22,16,,,23,30,17,,3,13,27,13,28.0,,20,20,3,20.0,,,,,,7.0,19.0,9,27,24.0,26.0,26.0
