Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,228.0,102.0,44.7%,11.0,5.0,45.5%,47.0,28.0,59.6%
Opp. Stats,206.0,85.0,41.3%,14.0,9.0,64.3%,55.0,30.0,54.5%
Lg Rank Offense,,,4,,,19,,,6
Lg Rank Defense,,,28,,,30,,,23
