Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,211.0,89.0,42.2%,19.0,13.0,68.4%,42.0,23.0,54.8%
Opp. Stats,209.0,76.0,36.4%,17.0,12.0,70.6%,56.0,31.0,55.4%
Lg Rank Offense,,,9,,,2,,,14
Lg Rank Defense,,,16,,,28,,,20
