Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 10,1:00PM ET,boxscore,W,,1-0,@,Cincinnati Bengals,20.0,0.0,17.0,268.0,111.0,157.0,1.0,14.0,221.0,144.0,77.0,5.0,-3.67,29.26,-0.8
2,Sun,September 17,1:00PM ET,boxscore,W,,2-0,,Cleveland Browns,24.0,10.0,24.0,337.0,201.0,136.0,2.0,20.0,386.0,293.0,93.0,5.0,3.42,13.26,-2.88
3,Sun,September 24,9:30AM ET,boxscore,L,,2-1,@,Jacksonville Jaguars,7.0,44.0,12.0,186.0,52.0,134.0,3.0,24.0,410.0,244.0,166.0,,-23.82,-17.68,5.55
4,Sun,October 1,1:00PM ET,boxscore,L,,2-2,,Pittsburgh Steelers,9.0,26.0,18.0,288.0,206.0,82.0,3.0,22.0,381.0,208.0,173.0,1.0,-12.75,-4.95,0.23
5,Sun,October 8,4:05PM ET,boxscore,W,,3-2,@,Oakland Raiders,30.0,17.0,19.0,365.0,222.0,143.0,,15.0,245.0,137.0,108.0,1.0,11.25,7.57,-3.62
6,Sun,October 15,1:00PM ET,boxscore,L,OT,3-3,,Chicago Bears,24.0,27.0,16.0,291.0,166.0,125.0,3.0,18.0,342.0,111.0,231.0,2.0,-24.12,9.26,14.85
7,Sun,October 22,1:00PM ET,boxscore,L,,3-4,@,Minnesota Vikings,16.0,24.0,16.0,208.0,144.0,64.0,,17.0,357.0,188.0,169.0,1.0,-3.93,-2.8,0.59
8,Thu,October 26,8:25PM ET,boxscore,W,,4-4,,Miami Dolphins,40.0,0.0,19.0,295.0,121.0,174.0,,13.0,196.0,151.0,45.0,2.0,3.85,36.09,0.11
9,Sun,November 5,1:00PM ET,boxscore,L,,4-5,@,Tennessee Titans,20.0,23.0,24.0,341.0,268.0,73.0,2.0,14.0,257.0,186.0,71.0,1.0,0.66,-0.73,-4.0
10,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
11,Sun,November 19,1:00PM ET,boxscore,W,,5-5,@,Green Bay Packers,23.0,0.0,14.0,219.0,161.0,58.0,1.0,16.0,265.0,190.0,75.0,5.0,-9.58,33.17,-0.79
12,Mon,November 27,8:30PM ET,boxscore,W,,6-5,,Houston Texans,23.0,16.0,17.0,294.0,155.0,139.0,,20.0,303.0,237.0,66.0,3.0,0.8,3.67,7.6
13,Sun,December 3,1:00PM ET,boxscore,W,,7-5,,Detroit Lions,44.0,20.0,24.0,370.0,269.0,101.0,,18.0,372.0,294.0,78.0,3.0,13.12,5.85,5.09
14,Sun,December 10,8:30PM ET,boxscore,L,,7-6,@,Pittsburgh Steelers,38.0,39.0,26.0,413.0,261.0,152.0,1.0,31.0,545.0,486.0,59.0,,23.83,-25.48,-1.92
15,Sun,December 17,1:00PM ET,boxscore,W,,8-6,@,Cleveland Browns,27.0,10.0,23.0,376.0,279.0,97.0,,15.0,266.0,136.0,130.0,4.0,4.51,16.05,-1.63
16,Sat,December 23,4:30PM ET,boxscore,W,,9-6,,Indianapolis Colts,23.0,16.0,23.0,323.0,220.0,103.0,,17.0,296.0,203.0,93.0,,9.41,-4.87,2.18
17,Sun,December 31,4:25PM ET,boxscore,L,,9-7,,Cincinnati Bengals,27.0,31.0,19.0,312.0,194.0,118.0,1.0,22.0,359.0,213.0,146.0,1.0,-12.91,-3.54,10.6
