Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,220.0,78.0,35.5%,15.0,8.0,53.3%,40.0,22.0,55.0%
Opp. Stats,214.0,68.0,31.8%,18.0,7.0,38.9%,40.0,14.0,35.0%
Lg Rank Offense,,,21,,,11,,,9
Lg Rank Defense,,,5,,,9,,,2
