Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,243.0,127.0,52.3%,13.0,8.0,61.5%,56.0,27.0,48.2%
Opp. Stats,211.0,99.0,46.9%,11.0,8.0,72.7%,52.0,31.0,59.6%
Lg Rank Offense,,,1,,,7,,,23
Lg Rank Defense,,,32,,,30,,,26
