Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,223.0,94.0,42.2%,23.0,14.0,60.9%,61.0,28.0,45.9%
Opp. Stats,225.0,98.0,43.6%,13.0,7.0,53.8%,41.0,23.0,56.1%
Lg Rank Offense,,,10,,,9,,,26
Lg Rank Defense,,,27,,,20,,,20
