Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Julio Jones,22.0,WR,1,1,1,13,0,1,100.0,13.0,13.0,13.0,1.0,8,7,64,9.1,0,2,62.5,20.0,7.0,64.0,87.5,8.0,8,9.6,77,0,0,
2.0,Roddy White,30.0,WR,1,1,0,0,0,0,,,,0.0,0.0,12,5,52,10.4,0,2,25.0,21.0,5.0,52.0,41.7,4.3,5,10.4,52,0,0,
3.0,Michael Turner,29.0,RB,1,1,15,41,0,3,33.3,10.0,2.7,41.0,15.0,1,1,5,5.0,0,0,100.0,5.0,1.0,5.0,100.0,5.0,16,2.9,46,0,0,
4.0,Tony Gonzalez,35.0,TE,1,1,0,0,0,0,,,,0.0,0.0,6,4,44,11.0,0,4,66.7,16.0,4.0,44.0,66.7,7.3,4,11.0,44,0,0,
5.0,Jacquizz Rodgers,21.0,RB,1,0,0,0,0,0,,,,0.0,0.0,6,4,18,4.5,0,2,50.0,8.0,4.0,18.0,66.7,3.0,4,4.5,18,0,0,
6.0,Jason Snelling,28.0,RB,1,0,2,7,0,0,0.0,6.0,3.5,7.0,2.0,3,2,9,4.5,0,0,0.0,6.0,2.0,9.0,66.7,3.0,4,4.0,16,0,0,
7.0,Harry Douglas,27.0,WR,1,0,0,0,0,0,,,,0.0,0.0,2,1,7,7.0,0,0,0.0,7.0,1.0,7.0,50.0,3.5,1,7.0,7,0,0,
8.0,Matt Ryan,26.0,QB,1,1,3,3,0,0,0.0,3.0,1.0,3.0,3.0,0,0,0,,0,0,,,0.0,0.0,,,3,1.0,3,0,0,
9.0,Eric Weems,26.0,WR,1,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
,Team Totals,,,1,1,21,64,0,4,28.6,13.0,3.0,64.0,21.0,39,24,199,8.3,0,10,41.0,21.0,24.0,199.0,61.5,5.1,45,5.8,263,0,0,
