Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,230.0,97.0,42.2%,11.0,6.0,54.5%,47.0,30.0,63.8%
Opp. Stats,222.0,81.0,36.5%,13.0,5.0,38.5%,37.0,17.0,45.9%
Lg Rank Offense,,,7,,,11,,,3
Lg Rank Defense,,,11,,,12,,,7
