Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,223.0,81.0,36.3%,20.0,7.0,35.0%,39.0,17.0,43.6%
Opp. Stats,201.0,78.0,38.8%,10.0,6.0,60.0%,57.0,33.0,57.9%
Lg Rank Offense,,,22,,,28,,,25
Lg Rank Defense,,,12,,,26,,,26
