Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Vinny Testaverde,38.0,QB,16,16,10-6-0,260,441,59.0,2752,15,3.4,14,3.2,147,42.0,40.0,6.2,5.49,10.6,172.0,75.3,18,122,3.92,5.73,5.01,5,5,
2.0,Chad Pennington,25.0,QB,2,0,,10,20,50.0,92,1,5.0,0,0.0,5,28.6,24.0,4.6,5.6,9.2,46.0,79.6,1,8,4.76,4.0,4.95,0,0,
3.0,Curtis Martin,28.0,RB,16,16,,1,1,100.0,18,1,100.0,0,0.0,1,100.0,18.0,18.0,38.0,18.0,1.1,158.3,0,0,0.0,18.0,38.0,0,0,"PB,AP-2"
4.0,Tom Tupa,35.0,P,15,0,,1,1,100.0,9,0,0.0,0,0.0,1,100.0,9.0,9.0,9.0,9.0,0.6,104.2,0,0,0.0,9.0,9.0,0,0,
5.0,LaMont Jordan,23.0,RB,16,0,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,10-6-0,272,464,58.6,2741,17,3.7,14,3.0,154,41.6,40.0,6.2,5.56,10.6,171.3,76.4,19,130,3.93,5.67,5.07,5,5,
