season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,10:38,1,10,PIT 23,0,0,(10:38) (Shotgun) 7-B.Roethlisberger pass short left to 30-J.Conner pushed ob at PIT 32 for 9 yards (24-S.Gilmore).,0.572,1.017
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,10:07,2,1,PIT 32,0,0,(10:07) (Shotgun) 30-J.Conner right tackle to PIT 35 for 3 yards (90-S.Calhoun; 93-L.Guy).,1.589,-0.179
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,09:27,1,10,PIT 35,0,0,"(9:27) (Shotgun) 30-J.Conner left guard to PIT 37 for 2 yards (23-P.Chung, 93-L.Guy).",1.410,-0.329
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,08:49,2,8,PIT 37,0,0,(8:49) (Shotgun) 38-J.Samuels left tackle to PIT 39 for 2 yards (54-D.Hightower).,1.081,-0.497
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,08:07,3,6,PIT 39,0,0,(8:07) (Shotgun) 7-B.Roethlisberger pass incomplete deep right to 80-J.Holton (31-J.Jones).,0.584,-1.392
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,08:01,4,6,PIT 39,0,0,"(8:01) 4-J.Berry punts 43 yards to NE 18, Center-57-K.Canaday, fair catch by 80-G.Olszewski.",-0.808,-0.000
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,07:54,1,10,NE 18,0,0,(7:54) (Shotgun) 12-T.Brady pass incomplete short left to 11-J.Edelman.,0.809,-0.595
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,07:50,2,10,NE 18,0,0,(7:50) (Shotgun) 12-T.Brady pass short middle to 34-R.Burkhead to NE 35 for 17 yards (28-M.Hilton).,0.213,1.766
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,07:20,1,10,NE 35,0,0,"(7:20) (No Huddle, Shotgun) 12-T.Brady pass incomplete short middle to 11-J.Edelman. PENALTY on NE-85-R.Izzo, Offensive Pass Interference, 10 yards, enforced at NE 35 - No Play.",1.979,-0.872
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,07:14,1,20,NE 25,0,0,"(7:14) (Shotgun) 28-J.White up the middle to NE 33 for 8 yards (26-M.Barron, 55-D.Bush).",1.107,0.021
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,06:36,2,12,NE 33,0,0,"(6:36) (Shotgun) 28-J.White right guard to NE 40 for 7 yards (94-T.Alualu, 55-D.Bush).",1.129,0.069
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,05:58,3,5,NE 40,0,0,(5:58) (Shotgun) 12-T.Brady pass short left to 13-P.Dorsett pushed ob at NE 48 for 8 yards (23-J.Haden).,1.198,1.708
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,05:35,1,10,NE 48,0,0,"(5:35) (No Huddle, Shotgun) 11-J.Edelman pass short left to 28-J.White to PIT 20 for 32 yards (20-C.Sutton).",2.906,1.924
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,04:55,1,10,PIT 20,6,0,"(4:55) (No Huddle, Shotgun) 12-T.Brady pass short right to 10-J.Gordon for 20 yards, TOUCHDOWN.",4.829,2.171
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,04:46,,,PIT 15,7,0,"3-S.Gostkowski extra point is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",0.932,0.068
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,04:46,,,NE 35,7,0,"3-S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback.",0.879,0.000
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,04:46,1,10,PIT 25,7,0,(4:46) (Shotgun) 38-J.Samuels left guard to PIT 27 for 2 yards (58-J.Collins).,0.879,-0.490
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,04:06,2,8,PIT 27,7,0,"(4:06) (Shotgun) 7-B.Roethlisberger pass short middle to 38-J.Samuels to PIT 27 for no gain (54-D.Hightower). shovel pass PENALTY on PIT-78-A.Villanueva, Offensive Holding, 10 yards, enforced at PIT 27 - No Play.",0.389,-1.076
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,03:35,2,18,PIT 17,7,0,(3:35) (Shotgun) 7-B.Roethlisberger pass short middle to 11-D.Moncrief pushed ob at PIT 20 for 3 yards (30-J.McCourty). NE-90-S.Calhoun was injured during the play. His return is Probable.,-0.687,-0.569
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,03:25,3,15,PIT 20,7,0,"(3:25) (Shotgun) PENALTY on PIT-11-D.Moncrief, False Start, 5 yards, enforced at PIT 20 - No Play.",-1.256,-0.333
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,03:05,3,20,PIT 15,7,0,(3:05) (Shotgun) 7-B.Roethlisberger pass short left to 18-D.Johnson to PIT 24 for 9 yards (30-J.McCourty).,-1.589,-0.410
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,02:33,4,11,PIT 24,7,0,"(2:33) 4-J.Berry punts 58 yards to NE 18, Center-57-K.Canaday. 80-G.Olszewski to NE 38 for 20 yards (44-T.Matakevich).",-1.999,-0.194
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,02:16,1,10,NE 38,7,0,"(2:16) 12-T.Brady pass deep middle to 16-J.Meyers to PIT 40 for 22 yards (28-M.Hilton). NE 12-Brady 9,381 career pass attempts, passes P.Manning for 3rd all-time.",2.194,1.328
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,01:32,1,10,PIT 40,7,0,(1:32) (Shotgun) 12-T.Brady pass short right to 28-J.White to PIT 36 for 4 yards (26-M.Barron).,3.522,-0.238
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,00:53,2,6,PIT 36,7,0,"(:53) 26-S.Michel right guard to PIT 31 for 5 yards (23-J.Haden, 26-M.Barron).",3.283,0.290
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,1,00:32,3,1,PIT 31,7,0,(:32) 26-S.Michel right guard to PIT 29 for 2 yards (34-Te.Edmunds).,3.573,0.554
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,15:00,1,10,PIT 29,7,0,"(15:00) 12-T.Brady pass short right to 10-J.Gordon to PIT 20 for 9 yards (23-J.Haden, 22-S.Nelson).",4.128,0.708
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,14:28,2,1,PIT 20,7,0,(14:28) 26-S.Michel right guard to PIT 19 for 1 yard (94-T.Alualu).,4.836,-0.088
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,13:49,1,10,PIT 19,7,0,"(13:49) (Shotgun) 12-T.Brady pass short middle to 11-J.Edelman to PIT 10 for 9 yards (34-Te.Edmunds). NE 11-Edelman 500th career reception, 5th in franchise history.",4.749,0.641
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,13:16,2,1,PIT 10,7,0,"(13:16) 26-S.Michel up the middle to PIT 9 for 1 yard (97-C.Heyward, 55-D.Bush).",5.389,-0.231
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,12:32,,,PIT 9,7,0,Timeout #1 by NE at 12:32.,5.158,0.000
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,12:32,1,9,PIT 9,7,0,(12:32) 12-T.Brady pass short right to 28-J.White to PIT 7 for 2 yards (23-J.Haden).,5.158,-0.230
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,12:02,2,7,PIT 7,7,0,(12:02) (Shotgun) 12-T.Brady pass incomplete short left to 34-R.Burkhead.,4.928,-0.857
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,12:00,3,7,PIT 7,7,0,(12:00) (Shotgun) 12-T.Brady pass incomplete short right to 10-J.Gordon.,4.071,-1.144
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,11:54,4,7,PIT 7,10,0,"(11:54) 3-S.Gostkowski 25 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",2.926,0.074
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,11:52,,,NE 35,10,0,3-S.Gostkowski kicks 61 yards from NE 35 to PIT 4. 10-R.Switzer to PIT 21 for 17 yards (38-B.Bolden).,1.209,-0.336
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,11:47,1,10,PIT 21,10,0,"(11:47) (Shotgun) 7-B.Roethlisberger pass short right to 10-R.Switzer to PIT 29 for 8 yards (32-D.McCourty, 23-P.Chung).",0.873,0.698
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,11:18,2,2,PIT 29,10,0,(11:18) (Shotgun) 7-B.Roethlisberger pass short right to 10-R.Switzer to PIT 30 for 1 yard (23-P.Chung).,1.571,-0.349
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,10:40,3,1,PIT 30,10,0,"(10:40) (Shotgun) 30-J.Conner up the middle to PIT 30 for no gain (71-D.Shelton, 32-D.McCourty). measurement",1.222,-1.456
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,10:10,4,1,PIT 30,10,0,"(10:10) 4-J.Berry punts 50 yards to NE 20, Center-57-K.Canaday. 80-G.Olszewski to NE 35 for 15 yards (37-J.Dangerfield).",-0.235,-1.203
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,10:00,1,10,NE 35,10,0,"(10:00) 26-S.Michel up the middle to NE 38 for 3 yards (48-B.Dupree, 97-C.Heyward).",1.438,-0.223
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,09:26,2,7,NE 38,10,0,(9:26) (Shotgun) 12-T.Brady pass incomplete short left to 85-R.Izzo.,1.215,-0.740
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,09:22,3,7,NE 38,10,0,(9:22) (Shotgun) 12-T.Brady pass incomplete short right to 28-J.White.,0.474,-1.170
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,09:19,4,7,NE 38,10,0,"(9:19) 7-J.Bailey punts 32 yards to PIT 30, Center-49-J.Cardona, fair catch by 10-R.Switzer.",-0.696,-0.709
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,09:12,1,10,PIT 30,10,0,"(9:12) (Shotgun) 7-B.Roethlisberger pass incomplete short left to 30-J.Conner [77-M.Bennett]. PENALTY on NE-51-J.Bentley, Defensive Holding, 5 yards, enforced at PIT 30 - No Play.",1.405,0.234
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,09:07,1,10,PIT 35,10,0,(9:07) (Shotgun) 30-J.Conner left end to PIT 40 for 5 yards (51-J.Bentley).,1.639,0.187
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,08:27,2,5,PIT 40,10,0,(8:27) (Shotgun) 30-J.Conner up the middle to PIT 44 for 4 yards (32-D.McCourty).,1.826,0.307
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,07:46,3,1,PIT 44,10,0,"(7:46) (Shotgun) 30-J.Conner left end to PIT 40 for -4 yards (58-J.Collins, 55-J.Simon).",2.133,-2.346
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,07:04,4,5,PIT 40,10,0,"(7:04) 4-J.Berry punts 40 yards to NE 20, Center-57-K.Canaday, fair catch by 80-G.Olszewski.",-0.213,-0.353
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,06:58,1,10,NE 20,10,0,(6:58) 34-R.Burkhead left guard to NE 24 for 4 yards (29-K.Kelly; 22-S.Nelson).,0.566,-0.273
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,06:31,2,6,NE 24,10,0,(6:31) 34-R.Burkhead up the middle to NE 27 for 3 yards (29-K.Kelly).,0.293,-0.265
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,05:53,3,3,NE 27,10,0,"(5:53) 12-T.Brady pass short left to 28-J.White to NE 35 for 8 yards (26-M.Barron, 29-K.Kelly).",0.028,1.205
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,05:17,1,10,NE 35,10,0,(5:17) 12-T.Brady pass short middle to 11-J.Edelman to PIT 49 for 16 yards (29-K.Kelly) [90-T.Watt].,1.233,1.151
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,04:35,1,10,PIT 49,10,0,(4:35) 12-T.Brady pass short left to 11-J.Edelman to PIT 25 for 24 yards (29-K.Kelly).,2.384,1.550
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,03:54,1,10,PIT 25,16,0,"(3:54) (Shotgun) 12-T.Brady pass deep right to 13-P.Dorsett for 25 yards, TOUCHDOWN.",3.934,3.066
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,03:49,,,PIT 15,17,0,"3-S.Gostkowski extra point is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",0.932,0.068
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,03:49,,,NE 35,17,0,"3-S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback.",1.015,0.000
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,03:49,1,10,PIT 25,17,0,(3:49) (Shotgun) 7-B.Roethlisberger pass incomplete deep left to 11-D.Moncrief (30-J.McCourty).,1.015,-0.573
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,03:42,2,10,PIT 25,17,0,(3:42) (Shotgun) 7-B.Roethlisberger pass incomplete deep right to 11-D.Moncrief.,0.442,-0.531
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,03:37,3,10,PIT 25,17,0,(3:37) (Shotgun) 7-B.Roethlisberger pass short middle to 19-J.Smith-Schuster to PIT 44 for 19 yards (24-S.Gilmore).,-0.089,2.088
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,02:58,1,10,PIT 44,17,0,"(2:58) (Shotgun) 7-B.Roethlisberger pass short left to 10-R.Switzer to PIT 45 for 1 yard (23-P.Chung, 51-J.Bentley).",1.999,-0.446
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,02:20,2,9,PIT 45,17,0,(2:20) (Shotgun) 7-B.Roethlisberger pass incomplete deep right to 13-J.Washington.,1.553,-0.506
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,02:15,3,9,PIT 45,17,0,(2:15) (Shotgun) 7-B.Roethlisberger pass short right to 18-D.Johnson to NE 47 for 8 yards (30-J.McCourty).,1.047,-0.310
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,02:00,,,NE 47,17,0,Timeout #1 by PIT at 02:00.,0.738,0.000
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,02:00,4,1,NE 47,17,0,(2:00) (Shotgun) 7-B.Roethlisberger pass incomplete short left to 11-D.Moncrief (23-P.Chung).,0.738,-2.764
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,01:57,1,10,NE 47,17,0,(1:57) (Shotgun) 12-T.Brady pass short left to 34-R.Burkhead to PIT 42 for 11 yards (26-M.Barron).,2.027,0.534
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,01:27,1,10,PIT 42,17,0,"(1:27) (No Huddle, Shotgun) 12-T.Brady pass short left to 34-R.Burkhead to PIT 37 for 5 yards (55-D.Bush).",2.561,0.073
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,01:03,2,5,PIT 37,17,0,"(1:03) (No Huddle, Shotgun) 12-T.Brady pass incomplete deep right to 11-J.Edelman.",2.634,-0.317
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,01:00,3,5,PIT 37,17,0,(1:00) (Shotgun) 12-T.Brady pass short left to 28-J.White ran ob at PIT 27 for 10 yards.,2.316,1.133
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,00:54,1,10,PIT 27,17,0,"(:54) (No Huddle, Shotgun) 12-T.Brady pass short left to 13-P.Dorsett to PIT 23 for 4 yards (34-Te.Edmunds).",3.449,0.027
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,00:32,2,6,PIT 23,17,0,"(:32) (No Huddle, Shotgun) 12-T.Brady pass incomplete short middle to 34-R.Burkhead.",3.476,-0.362
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,00:27,3,6,PIT 23,17,0,(:27) (Shotgun) 12-T.Brady pass incomplete short right to 28-J.White [90-T.Watt].,3.114,-0.639
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,00:21,4,6,PIT 23,20,0,"(:21) 3-S.Gostkowski 41 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",2.475,0.525
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,00:17,,,NE 35,20,0,"3-S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback.",0.156,0.000
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,2,00:17,1,10,PIT 25,20,0,(:17) (Shotgun) 30-J.Conner up the middle to PIT 29 for 4 yards (23-P.Chung).,0.156,-0.156
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,15:00,,,NE 35,20,0,"3-S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback.",0.770,0.000
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,15:00,1,10,PIT 25,20,0,"(15:00) (Shotgun) 7-B.Roethlisberger pass short middle to 30-J.Conner to PIT 30 for 5 yards (54-D.Hightower, 55-J.Simon).",0.770,0.074
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,14:18,2,5,PIT 30,20,0,"(14:18) (Shotgun) 7-B.Roethlisberger pass short left to 10-R.Switzer to PIT 37 for 7 yards (58-J.Collins, 31-J.Jones).",0.844,0.761
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,13:35,1,10,PIT 37,20,0,"(13:35) (No Huddle, Shotgun) 7-B.Roethlisberger pass incomplete short right to 19-J.Smith-Schuster (55-J.Simon).",1.605,-0.494
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,13:32,2,10,PIT 37,20,0,(13:32) (Shotgun) 7-B.Roethlisberger pass incomplete short left to 19-J.Smith-Schuster [58-J.Collins].,1.111,-0.858
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,13:27,3,10,PIT 37,20,0,(13:27) (Shotgun) 7-B.Roethlisberger pass deep right to 13-J.Washington ran ob at NE 18 for 45 yards.,0.253,4.524
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,12:59,1,10,NE 18,20,0,(12:59) 7-B.Roethlisberger pass incomplete deep right to 11-D.Moncrief (30-J.McCourty).,4.777,-0.495
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,12:52,2,10,NE 18,20,0,(12:52) (Shotgun) 7-B.Roethlisberger scrambles right tackle to NE 11 for 7 yards (54-D.Hightower).,4.282,0.032
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,12:03,3,3,NE 11,20,0,"(12:03) (Shotgun) 7-B.Roethlisberger pass incomplete short left to 18-D.Johnson (31-J.Jones). PENALTY on NE-24-S.Gilmore, Defensive Holding, 5 yards, enforced at NE 11 - No Play.",4.314,1.274
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,11:58,1,6,NE 6,20,0,"(11:58) (Shotgun) 7-B.Roethlisberger sacked at NE 12 for -6 yards (91-D.Wise). FUMBLES (91-D.Wise) [91-D.Wise], recovered by PIT-73-R.Foster at NE 4. 73-R.Foster to NE 4 for no gain (54-D.Hightower).",5.588,-0.147
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,11:11,2,4,NE 4,20,0,"(11:11) (Shotgun) 30-J.Conner right end to NE 1 for 3 yards (58-J.Collins, 23-P.Chung).",5.442,0.151
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,10:23,,,NE 1,20,0,Timeout #1 by PIT at 10:23.,5.593,0.000
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,10:23,3,1,NE 1,20,0,(10:23) (Shotgun) 7-B.Roethlisberger pass incomplete short left to 11-D.Moncrief.,5.593,-2.615
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,10:19,4,1,NE 1,20,3,"(10:19) 9-C.Boswell 19 yard field goal is GOOD, Center-57-K.Canaday, Holder-4-J.Berry.",2.978,0.022
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,10:17,,,PIT 35,20,3,"9-C.Boswell kicks 60 yards from PIT 35 to NE 5. 38-B.Bolden to NE 25 for 20 yards (80-J.Holton, 37-J.Dangerfield).",1.710,0.003
2019,1,September 8,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,3,10:07,1,10,NE 25,20,3,(10:07) 12-T.Brady pass short left to 11-J.Edelman to NE 42 for 17 yards (28-M.Hilton).,1.713,1.057
