season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa,play_type,two_point_attempt,passer,rusher,receiver,interceptor,sacker,punter,kicker,returner,blocker,tackler_1,tackler_2,forced_fumble_player,fumble_recovery_player,penalized_player
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,1,,2,6,NWE 25,7,3,Sammie Smith middle for 1 yard (tackle by Brent Williams),3.640,3.070,run,,,Sammie Smith,,,,,,,,Brent Williams,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,15:00,3,5,NWE 24,7,3,Marc Logan middle for 4 yards (tackle by Johnny Rembert),3.070,2.270,run,,,Marc Logan,,,,,,,,Johnny Rembert,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,4,1,NWE 20,7,6,Pete Stoyanovich 37 yard field goal good,2.270,3.000,field_goal,,,,,,,,Pete Stoyanovich,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,,,MIA 35,7,6,"Pete Stoyanovich kicks off 70 yards, touchback.",0.000,-0.280,kickoff,,,,,,,,Pete Stoyanovich,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,14:11,1,10,NWE 20,7,6,John Stephens left for 4 yards (tackle by David Griggs),0.280,0.270,run,,,John Stephens,,,,,,,,David Griggs,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,2,6,NWE 24,7,6,Bob Perryman middle for 4 yards (tackle by John Offerdahl),0.270,0.100,run,,,Bob Perryman,,,,,,,,John Offerdahl,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,3,2,NWE 28,7,6,Steve Grogan pass incomplete intended for John Stephens,0.100,-1.500,pass,,Steve Grogan,,John Stephens,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,4,2,NWE 28,7,6,"Brian Hansen punts 32 yards, returned by Tony Martin for 9 yards (tackle by Marv Cook)",-1.500,0.000,punt,,,,,,,Brian Hansen,,Tony Martin,,Marv Cook,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,,,,7,6,"Penalty on Brian Kinchen: Illegal Use of Hands, 10 yards (accepted)",0.000,-1.530,penalty,,,,,,,,,,,,,,,Brian Kinchen
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,12:28,1,10,MIA 39,7,6,Sammie Smith left end for 2 yards (tackle by Vincent Brown),1.530,1.260,run,,,Sammie Smith,,,,,,,,Vincent Brown,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,2,8,MIA 41,7,6,Dan Marino pass complete to Ferrell Edmunds for 7 yards (tackle by Vincent Brown),1.260,1.490,pass,,Dan Marino,,Ferrell Edmunds,,,,,,,Vincent Brown,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,3,1,MIA 48,7,6,"Sammie Smith left tackle for 27 yards. Sammie Smith fumbles (forced by Maurice Hurst), recovered by Ronnie Lippett at NE25 and returned for 10 yards",1.490,-1.270,run,,,Sammie Smith,,,,,,,,,,Maurice Hurst,Ronnie Lippett,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,10:49,1,10,NWE 35,7,6,Steve Grogan pass complete to Bob Perryman for 5 yards (tackle by John Offerdahl),1.270,1.400,pass,,Steve Grogan,,Bob Perryman,,,,,,,John Offerdahl,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,2,5,NWE 40,7,6,John Stephens right for 3 yards (tackle by Cliff Odom),1.400,1.090,run,,,John Stephens,,,,,,,,Cliff Odom,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,3,2,NWE 43,7,6,Mosi Tatupu middle for no gain (tackle by Alfred Oglesby),1.090,-0.520,run,,,Mosi Tatupu,,,,,,,,Alfred Oglesby,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,4,2,NWE 43,7,6,"Brian Hansen punts 40 yards, returned by Tony Martin for 4 yards (tackle by Eric Coleman)",-0.520,-0.340,punt,,,,,,,Brian Hansen,,Tony Martin,,Eric Coleman,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,8:39,1,10,MIA 21,7,6,Sammie Smith middle for 4 yards (tackle by Johnny Rembert),0.340,0.340,run,,,Sammie Smith,,,,,,,,Johnny Rembert,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,2,6,MIA 25,7,6,Dan Marino pass incomplete intended for Fred Banks,0.340,-0.360,pass,,Dan Marino,,Fred Banks,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,3,6,MIA 25,7,6,Dan Marino pass incomplete intended for Fred Banks,-0.360,-1.700,pass,,Dan Marino,,Fred Banks,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,4,6,MIA 25,7,6,"Reggie Roby punts 40 yards, returned by Irving Fryar for 13 yards (tackle by Liffort Hobley)",-1.700,-2.130,punt,,,,,,,Reggie Roby,,Irving Fryar,,Liffort Hobley,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,7:39,1,10,NWE 48,7,6,Bob Perryman middle for 3 yards (tackle by Alfred Oglesby),2.130,1.990,run,,,Bob Perryman,,,,,,,,Alfred Oglesby,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,2,7,MIA 49,7,6,Steve Grogan pass incomplete intended for John Stephens,1.990,1.290,pass,,Steve Grogan,,John Stephens,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,3,7,MIA 49,7,6,Steve Grogan pass complete to Irving Fryar for 48 yards (tackle by Liffort Hobley),1.290,6.970,pass,,Steve Grogan,,Irving Fryar,,,,,,,Liffort Hobley,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,1,1,MIA 1,7,6,John Stephens left for no gain (tackle by Jeff Cross),6.970,5.910,run,,,John Stephens,,,,,,,,Jeff Cross,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,2,1,MIA 1,7,6,John Stephens middle for no gain (tackle by Cliff Odom),5.910,5.170,run,,,John Stephens,,,,,,,,Cliff Odom,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,3,1,MIA 1,7,6,"John Stephens left guard for 1 yard, touchdown",5.170,7.000,run,,,John Stephens,,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,,,,14,6,Jason Staurovsky kicks extra point good,0.000,0.000,extra_point,,,,,,,,Jason Staurovsky,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,,,NWE 35,14,6,"Jason Staurovsky kicks off 49 yards, returned by Tony Collins for no gain. Tony Collins fumbles",0.000,0.140,kickoff,,,,,,,,Jason Staurovsky,Tony Collins,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,4:45,1,10,MIA 16,14,6,Dan Marino pass incomplete intended for Tony Paige,-0.140,-0.660,pass,,Dan Marino,,Tony Paige,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,2,10,MIA 16,14,6,Sammie Smith right for 2 yards (tackle by Ray Agnew),-0.660,-1.070,run,,,Sammie Smith,,,,,,,,Ray Agnew,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,3,8,MIA 18,14,6,Dan Marino pass complete to Tony Martin for 13 yards (tackle by Junior Robinson),-1.070,1.000,pass,,Dan Marino,,Tony Martin,,,,,,,Junior Robinson,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,1,10,MIA 31,14,6,Sammie Smith left tackle for 16 yards (tackle by Johnny Rembert),1.000,2.060,run,,,Sammie Smith,,,,,,,,Johnny Rembert,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,1,10,MIA 47,14,6,Dan Marino pass intended for Sammie Smith is intercepted by Johnny Rembert at MIA40 and returned for 11 yards,2.060,-3.640,pass,,Dan Marino,,Sammie Smith,Johnny Rembert,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,2:26,1,10,MIA 29,14,6,Steve Grogan sacked by Karl Wilson for 10 yards,3.640,1.750,pass,,Steve Grogan,,,,Karl Wilson,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,2:00,2,20,MIA 39,14,6,Steve Grogan pass complete to John Stephens for 4 yards (tackle by David Griggs),1.750,1.620,pass,,Steve Grogan,,John Stephens,,,,,,,David Griggs,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,1:20,3,16,MIA 35,14,6,"Steve Grogan pass complete to Marv Cook for 35 yards, touchdown",1.620,7.000,pass,,Steve Grogan,,Marv Cook,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,,,,21,6,Jason Staurovsky kicks extra point good,0.000,0.000,extra_point,,,,,,,,Jason Staurovsky,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,,,NWE 35,21,6,"Jason Staurovsky kicks off 46 yards, returned by Brian Kinchen for 16 yards (tackle by Richard Harvey)",0.000,-1.270,kickoff,,,,,,,,Jason Staurovsky,Brian Kinchen,,Richard Harvey,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,1:13,1,10,MIA 35,21,6,Dan Marino pass complete to Fred Banks for 9 yards (tackle by Vincent Brown),1.270,1.940,pass,,Dan Marino,,Fred Banks,,,,,,,Vincent Brown,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,0:48,2,1,MIA 44,21,6,Dan Marino pass complete to Marc Logan for 12 yards (tackle by Johnny Rembert),1.940,2.650,pass,,Dan Marino,,Marc Logan,,,,,,,Johnny Rembert,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,0:40,1,10,NWE 44,21,6,Dan Marino pass complete to Fred Banks for 9 yards (tackle by Andre Tippett),2.650,3.330,pass,,Dan Marino,,Fred Banks,,,,,,,Andre Tippett,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,0:29,2,1,NWE 35,21,6,"Dan Marino pass complete to Tony Martin for 35 yards, touchdown",3.330,7.000,pass,,Dan Marino,,Tony Martin,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,,,,21,13,Pete Stoyanovich kicks extra point good,0.000,0.000,extra_point,,,,,,,,Pete Stoyanovich,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,,,,MIA 35,21,13,"Pete Stoyanovich kicks off 65 yards, returned by Sammy Martin for 21 yards (tackle by Liffort Hobley)",0.000,-0.340,kickoff,,,,,,,,Pete Stoyanovich,Sammy Martin,,Liffort Hobley,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,2,0:23,1,10,NWE 21,21,13,Steve Grogan kneels for -2 yards,0.340,-0.530,run,,,Steve Grogan,,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,15:00,,,MIA 35,21,13,"Pete Stoyanovich kicks off 64 yards, returned by Sammy Martin for 18 yards (tackle by Greg Mark)",0.000,-0.150,kickoff,,,,,,,,Pete Stoyanovich,Sammy Martin,,Greg Mark,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,1,10,NWE 19,21,13,Steve Grogan pass complete to John Stephens for -2 yards (tackle by John Offerdahl),0.150,-0.720,pass,,Steve Grogan,,John Stephens,,,,,,,John Offerdahl,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,2,12,NWE 17,21,13,Steve Grogan pass complete to Hart Lee Dykes for 17 yards (tackle by J.B. Brown),-0.720,1.200,pass,,Steve Grogan,,Hart Lee Dykes,,,,,,,J.B. Brown,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,1,10,NWE 34,21,13,John Stephens right for 1 yard (tackle by John Offerdahl),1.200,0.790,run,,,John Stephens,,,,,,,,John Offerdahl,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,2,9,NWE 35,21,13,Steve Grogan pass incomplete intended for Hart Lee Dykes,0.790,0.100,pass,,Steve Grogan,,Hart Lee Dykes,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,3,9,NWE 35,21,13,John Stephens left end for 3 yards (tackle by Liffort Hobley),0.100,-0.850,run,,,John Stephens,,,,,,,,Liffort Hobley,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,4,6,NWE 38,21,13,"Brian Hansen punts 41 yards, returned by Tony Martin for 8 yards (tackle by Eric Sievers)",-0.850,-0.870,punt,,,,,,,Brian Hansen,,Tony Martin,,Eric Sievers,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,12:18,1,10,MIA 29,21,13,Dan Marino pass complete to Ferrell Edmunds for 17 yards,0.870,1.990,pass,,Dan Marino,,Ferrell Edmunds,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,1,10,MIA 46,21,13,Sammie Smith right for 3 yards (tackle by Ray Agnew),1.990,1.860,run,,,Sammie Smith,,,,,,,,Ray Agnew,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,2,7,MIA 49,21,13,Dan Marino pass complete to Mark Duper for 8 yards (tackle by Ronnie Lippett),1.860,2.720,pass,,Dan Marino,,Mark Duper,,,,,,,Ronnie Lippett,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,1,10,NWE 43,21,13,Sammie Smith right for 20 yards (tackle by Andre Tippett),2.720,4.040,run,,,Sammie Smith,,,,,,,,Andre Tippett,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,1,10,NWE 23,21,13,Dan Marino pass incomplete intended for Mark Duper,4.040,3.500,pass,,Dan Marino,,Mark Duper,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,2,10,NWE 23,21,13,Dan Marino pass incomplete intended for Fred Banks,3.500,2.810,pass,,Dan Marino,,Fred Banks,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,3,10,NWE 23,21,13,Dan Marino pass complete to Mark Duper for 20 yards (tackle by Fred Marion),2.810,6.510,pass,,Dan Marino,,Mark Duper,,,,,,,Fred Marion,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,1,3,NWE 3,21,13,"Sammie Smith middle for 3 yards, touchdown",6.510,7.000,run,,,Sammie Smith,,,,,,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,,,,21,20,Pete Stoyanovich kicks extra point good,0.000,0.000,extra_point,,,,,,,,Pete Stoyanovich,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,,,MIA 35,21,20,"Pete Stoyanovich kicks off 69 yards, touchback.",0.000,-0.280,kickoff,,,,,,,,Pete Stoyanovich,,,,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,9:03,1,10,NWE 20,21,20,John Stephens left for 3 yards (tackle by Cliff Odom),0.280,0.140,run,,,John Stephens,,,,,,,,Cliff Odom,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,2,7,NWE 23,21,20,Steve Grogan pass complete to Irving Fryar for 9 yards (tackle by Cliff Odom),0.140,1.070,pass,,Steve Grogan,,Irving Fryar,,,,,,,Cliff Odom,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,1,10,NWE 32,21,20,John Stephens left for 21 yards (tackle by J.B. Brown),1.070,2.460,run,,,John Stephens,,,,,,,,J.B. Brown,,,,
1990,1,September 9,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/199009090nwe.htm,3,,1,10,MIA 47,21,20,John Stephens middle for 2 yards (tackle by Cliff Odom),2.460,2.180,run,,,John Stephens,,,,,,,,Cliff Odom,,,,
