season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,13:43,2,4,MIA 11,0,0,(13:43) (Shotgun) 28-J.White left end to MIA 4 for 7 yards (55-J.Baker).,5.053,0.942
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,13:17,1,4,MIA 4,6,0,"(13:17) (Shotgun) 1-C.Newton right end for 4 yards, TOUCHDOWN. NE-1 Newton 59th career rush TD, extends NFL record for rush TD by a QB (Young 54).",5.995,1.005
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,13:12,,,MIA 15,7,0,"6-N.Folk extra point is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",0.932,0.068
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,13:12,,,NE 35,7,0,"7-J.Bailey kicks 65 yards from NE 35 to end zone, Touchback.",0.963,0.000
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,13:12,1,10,MIA 25,7,0,(13:12) 14-R.Fitzpatrick pass short right to 11-D.Parker to MIA 39 for 14 yards (27-J.Jackson).,0.963,0.819
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,12:32,1,10,MIA 39,7,0,(12:32) 14-R.Fitzpatrick pass short right to 37-M.Gaskin to MIA 38 for -1 yards (52-B.Copeland).,1.782,-0.708
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,11:52,2,11,MIA 38,7,0,(11:52) (Shotgun) 14-R.Fitzpatrick pass incomplete deep left to 18-P.Williams.,1.075,-0.815
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,11:47,3,11,MIA 38,7,0,(11:47) (Shotgun) 14-R.Fitzpatrick pass short right intended for 18-P.Williams INTERCEPTED by 24-S.Gilmore at 50. 24-S.Gilmore ran ob at MIA 35 for 15 yards.,0.260,-3.903
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,11:39,1,10,MIA 35,7,0,(11:39) 26-S.Michel right guard to MIA 32 for 3 yards (53-K.Van Noy).,3.644,-0.162
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,10:58,2,7,MIA 32,7,0,(10:58) (Shotgun) 28-J.White left guard to MIA 31 for 1 yard (94-C.Wilkins).,3.482,-0.636
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,10:21,3,6,MIA 31,7,0,(10:21) (Shotgun) 1-C.Newton sacked at MIA 37 for -6 yards (53-K.Van Noy).,2.846,-2.456
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,09:31,4,12,MIA 37,7,0,"(9:31) (Punt formation) Penalty on NE, Delay of Game, declined.",0.390,0.000
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,09:15,4,12,MIA 37,7,0,"(9:15) 7-J.Bailey punts 24 yards to MIA 13, Center-49-J.Cardona, out of bounds.",0.390,-0.545
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,09:09,1,10,MIA 13,7,0,"(9:09) 37-M.Gaskin up the middle to MIA 20 for 7 yards (90-S.Calhoun, 32-D.McCourty).",0.154,0.496
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,08:33,2,3,MIA 20,7,0,"(8:33) 37-M.Gaskin left tackle to MIA 23 for 3 yards (93-L.Guy, 90-S.Calhoun).",0.650,0.265
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,07:48,1,10,MIA 23,7,0,(7:48) 14-R.Fitzpatrick pass deep middle to 11-D.Parker to MIA 41 for 18 yards (32-D.McCourty).,0.915,1.157
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,07:26,1,10,MIA 41,7,0,"(7:26) (No Huddle, Shotgun) 37-M.Gaskin up the middle to MIA 46 for 5 yards (93-L.Guy, 90-S.Calhoun).",2.072,0.104
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,06:47,2,5,MIA 46,7,0,"(6:47) (Shotgun) 22-M.Breida left tackle to NE 48 for 6 yards (25-T.Brooks, 70-A.Butler).",2.177,0.545
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,06:04,1,10,NE 48,7,0,(6:04) 14-R.Fitzpatrick pass deep middle to 18-P.Williams to NE 28 for 20 yards (24-S.Gilmore).,2.722,1.207
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,05:24,1,10,NE 28,7,0,"(5:24) (Shotgun) 22-M.Breida right tackle to NE 28 for no gain (55-J.Simon, 91-D.Wise).",3.929,-0.463
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,04:45,2,10,NE 28,7,0,(4:45) (Shotgun) 37-M.Gaskin up the middle to NE 28 for no gain (99-B.Cowart).,3.466,-0.620
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,04:02,3,10,NE 28,7,0,(4:02) (Shotgun) 14-R.Fitzpatrick pass incomplete short right to 18-P.Williams.,2.846,-1.027
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,03:57,4,10,NE 28,7,3,"(3:57) 7-J.Sanders 46 yard field goal is GOOD, Center-50-B.Ferguson, Holder-2-M.Haack. partially blocked by NE 99-Cowart",1.819,1.181
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,03:53,,,MIA 35,7,3,"7-J.Sanders kicks 65 yards from MIA 35 to end zone, Touchback.",0.907,0.000
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,03:53,1,10,NE 25,7,3,(3:53) 1-C.Newton pass incomplete short left to 15-N.Harry (94-C.Wilkins).,0.907,-0.486
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,03:50,2,10,NE 25,7,3,"(3:50) 42-J.Taylor up the middle to NE 29 for 4 yards (94-C.Wilkins, 55-J.Baker).",0.421,-0.258
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,03:08,3,6,NE 29,7,3,(3:08) (Shotgun) 28-J.White right guard to NE 34 for 5 yards (55-J.Baker; 33-J.Perry).,0.164,-0.418
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,02:26,4,1,NE 34,7,3,"(2:26) 7-J.Bailey punts 55 yards to MIA 11, Center-49-J.Cardona. 19-J.Grant to MIA 8 for -3 yards (22-C.Davis; 52-B.Copeland).",-0.254,0.160
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,02:13,1,10,MIA 8,7,3,(2:13) (Shotgun) 37-M.Gaskin right end ran ob at MIA 16 for 8 yards (32-D.McCourty).,0.094,0.059
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,02:00,2,2,MIA 16,7,3,(2:00) (Shotgun) 37-M.Gaskin up the middle to MIA 26 for 10 yards (21-A.Phillips).,0.153,0.740
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,01:42,1,10,MIA 26,7,3,"(1:42) (No Huddle, Shotgun) 14-R.Fitzpatrick pass incomplete short left to 18-P.Williams (27-J.Jackson).",0.894,-0.255
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,01:38,2,10,MIA 26,7,3,(1:38) (Shotgun) 14-R.Fitzpatrick pass short right to 37-M.Gaskin pushed ob at MIA 41 for 15 yards (24-S.Gilmore).,0.639,1.118
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,01:32,1,10,MIA 41,7,3,"(1:32) (Shotgun) 14-R.Fitzpatrick pass short right to 37-M.Gaskin to MIA 40 for -1 yards (55-J.Simon, 25-T.Brooks) [50-C.Winovich].",1.757,-0.524
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,01:08,2,11,MIA 40,7,3,"(1:08) (No Huddle, Shotgun) 14-R.Fitzpatrick pass short right to 88-M.Gesicki to MIA 49 for 9 yards (33-J.Williams).",1.233,0.181
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:49,3,2,MIA 49,7,3,"(:49) (No Huddle, Shotgun) 22-M.Breida right guard to NE 43 for 8 yards (25-T.Brooks, 24-S.Gilmore). PENALTY on MIA-75-E.Flowers, Offensive Holding, 10 yards, enforced at NE 44.",1.414,-0.322
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:44,3,5,MIA 46,7,3,(:44) (Shotgun) 14-R.Fitzpatrick pass short left to 19-J.Grant to NE 47 for 7 yards (21-A.Phillips).,1.092,0.819
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:37,,,NE 47,7,3,Timeout #1 by MIA at 00:37.,1.911,0.000
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:37,1,10,NE 47,7,3,(:37) (Shotgun) 14-R.Fitzpatrick pass short middle intended for 84-I.Ford INTERCEPTED by 21-A.Phillips at NE 39. 21-A.Phillips to NE 44 for 5 yards (19-J.Grant).,1.911,-3.136
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:31,1,10,NE 44,7,3,"(:31) (Shotgun) 1-C.Newton pass short left to 28-J.White to MIA 47 for 9 yards (29-Br.Jones, 24-By.Jones).",1.225,0.257
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:25,,,MIA 47,7,3,Timeout #1 by NE at 00:25.,1.482,0.000
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:25,2,1,MIA 47,7,3,(:25) (Shotgun) 1-C.Newton pass short right to 11-J.Edelman pushed ob at MIA 31 for 16 yards (29-Br.Jones).,1.482,0.921
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:18,1,10,MIA 31,7,3,(:18) (Shotgun) 1-C.Newton right guard to MIA 33 for -2 yards (94-C.Wilkins).,2.403,-0.177
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:15,,,MIA 33,7,3,Timeout #2 by NE at 00:15.,2.226,0.000
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:15,2,12,MIA 33,7,3,(:15) (Shotgun) 1-C.Newton pass incomplete short right to 85-R.Izzo (94-C.Wilkins).,2.226,-0.209
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:11,3,12,MIA 33,7,3,(:11) (Shotgun) 34-R.Burkhead up the middle to MIA 27 for 6 yards (29-Br.Jones).,2.017,0.262
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:06,,,MIA 27,7,3,Timeout #3 by NE at 00:06.,2.279,0.000
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:06,4,6,MIA 27,7,3,"(:06) 6-N.Folk 45 yard field goal is No Good, Wide Right, Center-49-J.Cardona, Holder-7-J.Bailey.",2.279,-2.279
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,2,00:01,1,10,MIA 35,7,3,(:01) 14-R.Fitzpatrick kneels to MIA 34 for -1 yards.,0.000,0.000
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,15:00,,,MIA 35,7,3,"7-J.Sanders kicks 65 yards from MIA 35 to end zone, Touchback.",1.474,0.000
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,15:00,1,10,NE 25,7,3,"(15:00) (Shotgun) 1-C.Newton pass short middle to 11-J.Edelman to NE 35 for 10 yards (28-B.McCain, 25-X.Howard).",1.474,0.600
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,14:18,1,10,NE 35,7,3,(14:18) 1-C.Newton pass short middle to 11-J.Edelman to MIA 49 for 16 yards (28-B.McCain).,2.074,1.041
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,13:36,1,10,MIA 49,7,3,(13:36) 1-C.Newton pass short left to 28-J.White to MIA 38 for 11 yards (44-E.Roberts).,3.115,0.711
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,13:01,1,10,MIA 38,7,3,(13:01) 26-S.Michel up the middle to MIA 33 for 5 yards (91-E.Ogbah).,3.826,0.030
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,12:19,2,5,MIA 33,7,3,(12:19) (Shotgun) 1-C.Newton pass short middle to 11-J.Edelman to MIA 24 for 9 yards (33-J.Perry).,3.856,0.914
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,11:42,1,10,MIA 24,7,3,(11:42) (Shotgun) 1-C.Newton left guard to MIA 18 for 6 yards (55-J.Baker).,4.770,0.170
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,11:01,2,4,MIA 18,7,3,(11:01) 26-S.Michel up the middle to MIA 11 for 7 yards (55-J.Baker).,4.940,0.339
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,10:21,1,10,MIA 11,13,3,"(10:21) 1-C.Newton right end for 11 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was Upheld. The ruling on the field stands.",5.279,1.721
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,10:14,,,MIA 15,14,3,"6-N.Folk extra point is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey.",0.932,0.068
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,10:14,,,NE 35,14,3,"7-J.Bailey kicks 65 yards from NE 35 to end zone, Touchback.",0.836,0.000
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,10:14,1,10,MIA 25,14,3,"(10:14) (Shotgun) 37-M.Gaskin up the middle to MIA 27 for 2 yards (51-J.Bentley, 93-L.Guy).",0.836,-0.470
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,09:34,2,8,MIA 27,14,3,(9:34) (Shotgun) 14-R.Fitzpatrick pass short middle to 32-P.Laird to MIA 30 for 3 yards (50-C.Winovich).,0.367,-0.291
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,08:54,3,5,MIA 30,14,3,(8:54) (Shotgun) 14-R.Fitzpatrick pass incomplete deep left to 88-M.Gesicki (33-J.Williams).,0.076,-1.347
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,08:49,4,5,MIA 30,14,3,"(8:49) 2-M.Haack punts 49 yards to NE 21, Center-50-B.Ferguson, fair catch by 10-D.Byrd.",-1.271,0.328
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,08:42,1,10,NE 21,14,3,(8:42) 26-S.Michel up the middle to NE 22 for 1 yard (90-S.Lawson).,0.943,-0.573
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,08:00,2,9,NE 22,14,3,"(8:00) 1-C.Newton pass short middle to 15-N.Harry to NE 35 for 13 yards (23-N.Igbinoghene, 51-K.Grugier-Hill).",0.370,1.609
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,07:16,1,10,NE 35,14,3,(7:16) (Shotgun) 1-C.Newton pass short left to 42-J.Taylor to NE 39 for 4 yards (29-Br.Jones).,1.979,-0.049
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,06:36,2,6,NE 39,14,3,(6:36) 42-J.Taylor left guard to NE 47 for 8 yards (21-E.Rowe).,1.930,0.918
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,06:01,1,10,NE 47,14,3,(6:01) 42-J.Taylor up the middle to MIA 48 for 5 yards (55-J.Baker).,2.848,-0.068
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,05:16,2,5,MIA 48,14,3,(5:16) (Shotgun) 1-C.Newton pass short right to 15-N.Harry to MIA 43 for 5 yards (21-E.Rowe).,2.780,0.508
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,04:33,1,10,MIA 43,14,3,(4:33) (Shotgun) 28-J.White right end to MIA 41 for 2 yards (56-D.Godchaux).,3.288,-0.324
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,03:54,2,8,MIA 41,14,3,"(3:54) 42-J.Taylor right guard to MIA 30 for 11 yards (23-N.Igbinoghene, 21-E.Rowe).",2.964,1.164
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,03:14,1,10,MIA 30,14,3,(3:14) (Shotgun) 1-C.Newton up the middle to MIA 28 for 2 yards (91-E.Ogbah).,4.128,-0.280
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,02:34,2,8,MIA 28,14,3,(2:34) 1-C.Newton pass short left to 15-N.Harry to MIA 22 for 6 yards (24-By.Jones).,3.848,0.350
2020,1,September 13,home,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202009130nwe.htm,3,01:50,3,2,MIA 22,14,3,"(1:50) (Shotgun) 1-C.Newton left guard to MIA 20 for 2 yards (94-C.Wilkins, 90-S.Lawson).",4.198,0.576
