season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,12:08,1,10,KC 25,7,0,"(12:08) (Shotgun) 27-K.Hunt right tackle to KC 32 for 7 yards (37-J.Richards). FUMBLES (37-J.Richards), RECOVERED by NE-32-D.McCourty at KC 32. 32-D.McCourty to KC 32 for no gain (17-C.Conley).",0.759,-4.797
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,12:00,1,10,KC 32,7,0,(12:00) (Shotgun) 12-T.Brady pass incomplete deep left to 87-R.Gronkowski.,4.037,-0.360
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,11:55,2,10,KC 32,7,0,(11:55) (Shotgun) 12-T.Brady pass short left to 28-J.White to KC 29 for 3 yards (38-R.Parker).,3.677,-0.480
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,11:21,3,7,KC 29,7,0,(11:21) (Shotgun) 28-J.White right guard to KC 19 for 10 yards (38-R.Parker).,3.197,1.494
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,10:38,1,10,KC 19,7,0,(10:38) (Shotgun) 12-T.Brady pass incomplete deep left to 87-R.Gronkowski.,4.691,-0.425
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,10:34,2,10,KC 19,7,0,"(10:34) 34-R.Burkhead left guard to KC 20 for -1 yards (29-E.Berry, 96-B.Logan).",4.265,-0.944
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,09:53,3,11,KC 20,7,0,"(9:53) (Shotgun) 12-T.Brady pass deep middle to 87-R.Gronkowski for 20 yards, TOUCHDOWN. Penalty on KC-55-D.Ford, Defensive Offside, declined. The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) 12-T.Brady pass incomplete deep middle to 87-R.Gronkowski. PENALTY on KC-55-D.Ford, Defensive Offside, 5 yards, enforced at KC 20 - No Play.",3.322,0.625
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,09:49,3,6,KC 15,7,0,(9:49) (Shotgun) 12-T.Brady pass short middle to 80-D.Amendola to KC 10 for 5 yards (38-R.Parker). measurement,3.947,-0.086
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,09:34,4,1,KC 10,7,0,"(9:34) 77-N.Solder reported in as eligible.  35-M.Gillislee up the middle to KC 10 for no gain (97-A.Bailey, 96-B.Logan).",3.861,-3.463
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,09:25,1,10,KC 10,7,0,"(9:25) 27-K.Hunt right guard to KC 19 for 9 yards (37-J.Richards, 24-S.Gilmore).",-0.398,0.757
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,08:48,2,1,KC 19,7,0,"(8:48) (Shotgun) Direct snap to 87-T.Kelce.  87-T.Kelce up the middle to KC 23 for 4 yards (37-J.Richards, 90-M.Brown).",0.359,0.111
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,08:05,1,10,KC 23,7,0,(8:05) (Shotgun) 11-A.Smith pass short left to 10-T.Hill ran ob at KC 37 for 14 yards.,0.470,1.020
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,07:38,1,10,KC 37,7,0,(7:38) (Shotgun) 11-A.Smith pass short left to 84-D.Harris pushed ob at KC 45 for 8 yards (32-D.McCourty).,1.491,0.583
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,07:05,2,2,KC 45,7,0,(7:05) (Shotgun) 11-A.Smith pass short left to 27-K.Hunt pushed ob at 50 for 5 yards (21-M.Butler).,2.074,0.370
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,06:34,1,10,MID 50,7,0,(6:34) (Shotgun) 27-K.Hunt right tackle to NE 41 for 9 yards (24-S.Gilmore).,2.444,0.764
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,05:51,2,1,NE 41,7,0,(5:51) (Shotgun) 11-A.Smith pass short middle to 12-A.Wilson to NE 38 for 3 yards (90-M.Brown).,3.208,0.127
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,05:13,1,10,NE 38,7,0,(5:13) (Shotgun) 11-A.Smith pass short middle to 10-T.Hill to NE 27 for 11 yards (23-P.Chung).,3.335,0.714
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,04:31,1,10,NE 27,7,0,(4:31) (Shotgun) 11-A.Smith pass short right to 17-C.Conley pushed ob at NE 9 for 18 yards (53-K.Van Noy).,4.048,1.081
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,03:56,1,9,NE 9,7,0,(3:56) (Shotgun) 11-A.Smith pass incomplete short right. thrown away from outside the pocket,5.129,-0.536
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,03:47,2,9,NE 9,7,0,(3:47) 27-K.Hunt up the middle to NE 7 for 2 yards (53-K.Van Noy).,4.593,-0.481
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,03:10,3,7,NE 7,7,6,"(3:10) (Shotgun) 11-A.Smith pass short right to 84-D.Harris for 7 yards, TOUCHDOWN.",4.112,2.888
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,03:03,,,NE 15,7,7,"5-C.Santos extra point is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",0.932,0.068
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,03:03,,,KC 35,7,7,"5-C.Santos kicks 65 yards from KC 35 to end zone, Touchback.",1.358,0.000
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,03:03,1,10,NE 25,7,7,(3:03) (Shotgun) 35-M.Gillislee left guard to NE 28 for 3 yards (38-R.Parker).,1.358,-0.345
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,02:32,2,7,NE 28,7,7,"(2:32) (Shotgun) 12-T.Brady pass deep middle to 80-D.Amendola to KC 45 for 27 yards (38-R.Parker, 29-E.Berry).",1.014,2.198
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,02:05,1,10,KC 45,7,7,(2:05) (No Huddle) 12-T.Brady pass short middle to 14-B.Cooks ran ob at KC 30 for 15 yards.,3.212,0.842
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,01:36,1,10,KC 30,7,7,(1:36) 15-C.Hogan left end to KC 17 for 13 yards (23-P.Gaines). reverse,4.054,0.812
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,01:10,1,10,KC 17,7,7,"(1:10) (No Huddle) 35-M.Gillislee left end to KC 14 for 3 yards (98-R.Miller). PENALTY on KC-49-D.Sorensen, Defensive 12 On-field, 5 yards, enforced at KC 17 - No Play.",4.866,0.381
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,00:42,1,5,KC 12,7,7,(:42) (Shotgun) 12-T.Brady pass incomplete short right to 34-R.Burkhead (56-D.Johnson).,5.247,-0.279
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,00:37,2,5,KC 12,7,7,(:37) 28-J.White left end pushed ob at KC 8 for 4 yards (39-T.Mitchell).,4.967,0.105
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,1,00:23,3,1,KC 8,7,7,"(:23) (No Huddle, Shotgun) 28-J.White up the middle to KC 8 for no gain (56-D.Johnson; 38-R.Parker). measurement",5.072,-2.167
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,15:00,4,1,KC 8,10,7,"(15:00) 3-S.Gostkowski 25 yard field goal is GOOD, Center-49-J.Cardona, Holder-6-R.Allen.",2.905,0.095
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,14:56,,,NE 35,10,7,"3-S.Gostkowski kicks 66 yards from NE 35 to KC -1. 13-D.Thomas pushed ob at KC 30 for 31 yards (23-P.Chung). PENALTY on NE-36-B.King, Unnecessary Roughness, 15 yards, enforced at KC 30.",0.739,1.242
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,14:51,1,10,KC 45,10,7,(14:51) 11-A.Smith pass incomplete deep right to 88-R.Travis (32-D.McCourty).,1.981,-0.478
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,14:44,2,10,KC 45,10,7,(14:44) (Shotgun) 10-T.Hill right end to KC 49 for 4 yards (32-D.McCourty).,1.503,-0.382
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,14:07,3,6,KC 49,10,7,(14:07) (Shotgun) 11-A.Smith sacked at KC 46 for -3 yards (98-T.Flowers).,1.121,-1.925
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,13:22,4,9,KC 46,10,7,"(13:22) 2-D.Colquitt punts 36 yards to NE 18, Center-41-J.Winchester, fair catch by 80-D.Amendola.",-0.805,-0.033
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,13:17,1,10,NE 18,10,7,"(13:17) 15-C.Hogan right end to NE 22 for 4 yards (50-J.Houston, 29-E.Berry).",0.837,-0.211
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,12:49,2,6,NE 22,10,7,(12:49) 35-M.Gillislee right end to NE 26 for 4 yards (97-A.Bailey).,0.626,0.229
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,12:09,3,2,NE 26,10,7,(12:09) (Shotgun) 12-T.Brady pass short left to 80-D.Amendola to NE 48 for 22 yards (39-T.Mitchell).,0.855,1.952
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,11:31,1,10,NE 48,10,7,(11:31) (Shotgun) 12-T.Brady pass incomplete deep left to 34-R.Burkhead.,2.807,-0.460
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,11:23,2,10,NE 48,10,7,(11:23) 15-C.Hogan right end to NE 48 for no gain (50-J.Houston).,2.347,-0.846
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,10:44,3,10,NE 48,10,7,(10:44) (Shotgun) 12-T.Brady pass short right to 87-R.Gronkowski to KC 36 for 16 yards (29-E.Berry).,1.501,2.244
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,09:57,1,10,KC 36,10,7,"(9:57) 35-M.Gillislee left tackle to KC 20 for 16 yards (38-R.Parker, 22-M.Peters).",3.745,0.853
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,09:17,1,10,KC 20,10,7,"(9:17) 35-M.Gillislee left end to KC 11 for 9 yards (39-T.Mitchell, 98-R.Miller).",4.598,0.704
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,08:38,2,1,KC 11,10,7,(8:38) 35-M.Gillislee left guard to KC 7 for 4 yards (56-D.Johnson).,5.302,0.153
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,08:15,1,7,KC 7,10,7,"(8:15) 35-M.Gillislee right tackle to KC 5 for 2 yards (55-D.Ford, 96-B.Logan).",5.455,-0.130
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,07:42,2,5,KC 5,10,7,"(7:42) (Shotgun) 12-T.Brady pass incomplete short left to 15-C.Hogan. PENALTY on KC-39-T.Mitchell, Defensive Holding, 3 yards, enforced at KC 5 - No Play.",5.326,0.942
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,07:31,1,2,KC 2,16,7,"(7:31) 77-N.Solder reported in as eligible.  35-M.Gillislee left guard for 2 yards, TOUCHDOWN.",6.267,0.733
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,07:27,,,KC 15,17,7,"3-S.Gostkowski extra point is GOOD, Center-49-J.Cardona, Holder-6-R.Allen.",0.932,0.068
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,07:27,,,NE 35,17,7,3-S.Gostkowski kicks 71 yards from NE 35 to KC -6. 13-D.Thomas to KC 23 for 29 yards (37-J.Richards).,1.178,-0.284
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,07:22,1,10,KC 23,17,7,(7:22) (Shotgun) 27-K.Hunt right end pushed ob at KC 26 for 3 yards (53-K.Van Noy).,0.895,-0.349
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,06:47,2,7,KC 26,17,7,(6:47) (Shotgun) 27-K.Hunt right end pushed ob at KC 36 for 10 yards (53-K.Van Noy). option pitch,0.545,1.218
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,06:11,1,10,KC 36,17,7,"(6:11) 10-T.Hill left guard to KC 37 for 1 yard (97-A.Branch, 98-T.Flowers).",1.764,-0.598
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,05:29,2,9,KC 37,17,7,"(5:29) (Shotgun) 13-D.Thomas right tackle to KC 41 for 4 yards (93-L.Guy, 54-D.Hightower).",1.165,-0.305
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,04:45,3,5,KC 41,17,7,(4:45) (Shotgun) 11-A.Smith sacked at KC 29 for -12 yards (91-D.Wise).,0.860,-2.080
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,03:57,4,17,KC 29,17,7,"(3:57) 2-D.Colquitt punts 46 yards to NE 25, Center-41-J.Winchester, downed by KC. PENALTY on KC-13-D.Thomas, Interference with Opportunity to Catch, 15 yards, enforced at NE 25.",-1.220,-0.578
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,03:44,1,10,NE 40,17,7,(3:44) (Shotgun) 33-D.Lewis up the middle to NE 44 for 4 yards (55-D.Ford).,1.797,-0.142
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,03:06,2,6,NE 44,17,7,(3:06) (Shotgun) 12-T.Brady pass incomplete deep right to 15-C.Hogan.,1.655,-0.582
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,02:59,3,6,NE 44,17,7,(2:59) (Shotgun) 12-T.Brady pass incomplete short left to 14-B.Cooks.,1.073,-1.228
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,02:55,4,6,NE 44,17,7,"(2:55) 6-R.Allen punts 39 yards to KC 17, Center-49-J.Cardona. 13-D.Thomas, dead ball declared at KC 17 for no gain. PENALTY on KC-51-F.Zombo, Offensive Holding, 9 yards, enforced at KC 17.",-0.156,0.104
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,02:47,1,10,KC 8,17,7,"(2:47) (Shotgun) 27-K.Hunt left end pushed ob at KC 22 for 14 yards (37-J.Richards). PENALTY on KC-72-E.Fisher, Offensive Holding, 4 yards, enforced at KC 8 - No Play.",0.052,-0.402
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,02:29,1,14,KC 4,17,7,(2:29) (Shotgun) 27-K.Hunt right end to KC 11 for 7 yards (55-C.Marsh).,-0.351,0.231
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,02:07,,,KC 11,17,7,Timeout #1 by NE at 02:07.,-0.120,0.000
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,02:07,2,7,KC 11,17,7,"(2:07) (Shotgun) 11-A.Smith pass short middle to 12-A.Wilson to KC 20 for 9 yards (70-A.Butler, 55-C.Marsh).",-0.120,0.733
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,02:00,1,10,KC 20,17,7,(2:00) (Shotgun) 11-A.Smith pass short left to 87-T.Kelce to KC 34 for 14 yards (32-D.McCourty).,0.613,0.850
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,01:33,1,10,KC 34,17,7,"(1:33) (No Huddle, Shotgun) 11-A.Smith pass short right to 12-A.Wilson pushed ob at KC 47 for 13 yards (25-E.Rowe).",1.463,0.733
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,01:30,1,10,KC 47,17,7,(1:30) (Shotgun) 11-A.Smith scrambles up the middle to NE 46 for 7 yards (90-M.Brown).,2.195,0.223
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,01:01,2,3,NE 46,17,7,"(1:01) (No Huddle, Shotgun) 11-A.Smith pass incomplete deep right to 17-C.Conley.",2.419,-0.303
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,00:57,3,3,NE 46,17,7,(:57) (Shotgun) 11-A.Smith pass short middle to 10-T.Hill to NE 34 for 12 yards (32-D.McCourty) [91-D.Wise].,2.115,0.845
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,00:49,,,NE 34,17,7,Timeout #1 by KC at 00:49.,2.960,0.000
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,00:49,1,10,NE 34,17,7,(:49) (Shotgun) 11-A.Smith pass short right to 35-C.West pushed ob at NE 30 for 4 yards (54-D.Hightower).,2.960,0.183
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,00:45,2,6,NE 30,17,7,(:45) (Shotgun) 11-A.Smith pass short right to 12-A.Wilson pushed ob at NE 29 for 1 yard (21-M.Butler).,3.143,-0.147
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,00:37,3,5,NE 29,17,7,(:37) (Shotgun) 11-A.Smith pass short right to 10-T.Hill ran ob at NE 21 for 8 yards.,2.996,0.734
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,00:28,1,10,NE 21,17,7,"(:28) (Shotgun) 11-A.Smith pass incomplete deep left to 14-D.Robinson [91-D.Wise]. PENALTY on NE-21-M.Butler, Defensive Pass Interference, 20 yards, enforced at NE 21 - No Play.",3.730,2.311
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,00:23,1,1,NE 1,17,7,(:23) (Shotgun) 11-A.Smith pass short right to 13-D.Thomas to NE 3 for -2 yards (32-D.McCourty).,6.041,-1.111
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,00:17,,,NE 3,17,7,Timeout #2 by KC at 00:17.,4.930,0.000
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,00:17,2,3,NE 3,17,13,"(:17) (Shotgun) 11-A.Smith pass short left to 27-K.Hunt for 3 yards, TOUCHDOWN.",4.930,2.070
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,00:13,,,NE 15,17,14,"5-C.Santos extra point is GOOD, Center-41-J.Winchester, Holder-2-D.Colquitt.",0.932,0.068
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,00:13,,,KC 35,17,14,5-C.Santos kicks 57 yards from KC 35 to NE 8. 33-D.Lewis to NE 18 for 10 yards (49-D.Sorensen).,0.069,-0.069
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,2,00:08,1,10,NE 18,17,14,(:08) 12-T.Brady kneels to NE 17 for -1 yards.,0.000,0.000
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,3,15:00,,,NE 35,17,14,"3-S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback.",0.651,0.000
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,3,15:00,1,10,KC 25,17,14,(15:00) 27-K.Hunt up the middle to KC 35 for 10 yards (98-T.Flowers).,0.651,0.586
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,3,14:23,1,10,KC 35,17,14,"(14:23) 27-K.Hunt right end pushed ob at NE 45 for 20 yards (32-D.McCourty). PENALTY on KC-70-B.Witzmann, Offensive Holding, 10 yards, enforced at KC 35 - No Play.",1.237,-0.875
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,3,13:57,1,20,KC 25,17,14,(13:57) (Shotgun) 11-A.Smith pass short middle to 87-T.Kelce pushed ob at KC 32 for 7 yards (32-D.McCourty).,0.363,-0.008
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,3,13:21,2,13,KC 32,17,14,"(13:21) 11-A.Smith pass short right to 27-K.Hunt to KC 40 for 8 yards (24-S.Gilmore, 32-D.McCourty).",0.354,0.260
2017,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201709070nwe.htm,3,12:34,3,5,KC 40,17,14,(12:34) (Shotgun) 11-A.Smith pass short right to 10-T.Hill to KC 44 for 4 yards (21-M.Butler).,0.614,-0.826
