season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa,play_type,two_point_attempt,passer,rusher,receiver,interceptor,sacker,punter,kicker,returner,blocker,tackler_1,tackler_2,forced_fumble_player,fumble_recovery_player,penalized_player
1984,1,September 2,away,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198409020buf.htm,,,,,,,,"Patriots won the coin toss, Patriots to receive the opening kickoff.",,,other,,,,,,,,,,,,,,,
1984,1,September 2,away,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198409020buf.htm,1,15:00,,,BUF 35,0,0,"Joe Danelo kicks off 57 yards, returned by Ricky Smith for 22 yards (tackle by Rod Hill)",0.000,-0.940,kickoff,,,,,,,,Joe Danelo,Ricky Smith,,Rod Hill,,,,
1984,1,September 2,away,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198409020buf.htm,1,14:52,1,10,NWE 30,0,0,Tony Collins left for 5 yards (tackle by Fred Smerlas and Darryl Talley),0.940,1.070,run,,,Tony Collins,,,,,,,,Fred Smerlas,Darryl Talley,,,
1984,1,September 2,away,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198409020buf.htm,1,,2,5,NWE 35,6,0,"Steve Grogan pass complete to Stephen Starring for 65 yards, touchdown",1.070,7.000,pass,,Steve Grogan,,Stephen Starring,,,,,,,,,,,
1984,1,September 2,away,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198409020buf.htm,1,14:09,,,,7,0,Tony Franklin kicks extra point good,0.000,0.000,extra_point,,,,,,,,Tony Franklin,,,,,,,
1984,1,September 2,away,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198409020buf.htm,1,,,,,7,0,Penalty on Guy Morriss: Unnecessary Roughness (offset),0.000,0.000,penalty,,,,,,,,,,,,,,,Guy Morriss
1984,1,September 2,away,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198409020buf.htm,1,,,,,7,0,Penalty on Jim Haslett: Unnecessary Roughness (offset),0.000,0.000,penalty,,,,,,,,,,,,,,,Jim Haslett
1984,1,September 2,away,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198409020buf.htm,1,,,,NWE 35,7,0,"Tony Franklin kicks off 52 yards, returned by Don Wilson for 5 yards (tackle by Paul Dombroski)",0.000,-0.040,kickoff,,,,,,,,Tony Franklin,Don Wilson,,Paul Dombroski,,,,
1984,1,September 2,away,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198409020buf.htm,1,14:00,1,10,BUF 18,7,0,Greg Bell middle for 2 yards (tackle by Steve Nelson),0.040,-0.130,run,,,Greg Bell,,,,,,,,Steve Nelson,,,,
1984,1,September 2,away,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198409020buf.htm,1,,2,8,BUF 20,7,0,Greg Bell left for no gain (tackle by Kenneth Sims),-0.130,-0.910,run,,,Greg Bell,,,,,,,,Kenneth Sims,,,,
