season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,12:11,1,10,KC 48,0,0,"(12:11) 27-L.Johnson up the middle to 50 for 2 yards (75-V.Wilfork, 94-T.Warren).",2.108,-0.400
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,11:35,2,8,MID 50,0,0,(11:35) 12-B.Croyle pass short left to 25-J.Charles pushed ob at NE 46 for 4 yards (36-J.Sanders).,1.708,-0.150
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,11:06,3,4,NE 46,0,0,(11:06) (Shotgun) 12-B.Croyle pass incomplete short left to 80-J.Webb [93-R.Seymour].,1.558,-1.784
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,11:01,4,4,NE 46,0,0,"(11:01) 2-D.Colquitt punts 30 yards to NE 16, Center-51-J.Darche, downed by KC-51-J.Darche.",-0.225,-0.382
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,10:52,1,10,NE 16,0,0,"(10:52) 39-L.Maroney right guard to NE 20 for 4 yards (24-B.Flowers, 55-P.Thomas).",0.607,-0.196
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,10:16,2,6,NE 20,0,0,(10:16) (Shotgun) 39-L.Maroney right tackle to NE 29 for 9 yards (49-B.Pollard).,0.411,1.177
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,09:40,1,10,NE 29,0,0,(9:40) 12-T.Brady pass short right to 81-R.Moss to NE 46 for 17 yards (23-P.Surtain).,1.588,1.071
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,09:03,1,10,NE 46,0,0,"(9:03) 39-L.Maroney right guard to KC 45 for 9 yards (49-B.Pollard, 91-T.Hali).",2.659,0.652
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,08:22,2,1,KC 45,0,0,(8:22) (Shotgun) 12-T.Brady pass incomplete short right to 15-K.Washington [90-T.McBride].,3.311,-0.530
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,08:17,3,1,KC 45,0,0,"(8:17) 44-H.Evans up the middle to KC 42 for 3 yards (59-D.Edwards, 44-J.Page).",2.781,0.538
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,07:38,1,10,KC 42,0,0,"(7:38) 12-T.Brady pass deep right to 81-R.Moss to KC 14 for 28 yards [49-B.Pollard]. FUMBLES [49-B.Pollard], RECOVERED by KC-39-B.Carr at KC 16. 39-B.Carr to KC 16 for no gain (81-R.Moss). NE-12-T.Brady was injured during the play. His return is Questionable.",3.320,-3.212
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,07:27,1,10,KC 16,0,0,(7:27) 25-J.Charles right tackle to KC 23 for 7 yards (51-J.Mayo).,-0.108,0.272
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,06:56,2,3,KC 23,0,0,"(6:56) 27-L.Johnson left guard to KC 29 for 6 yards (51-J.Mayo, 37-R.Harrison).",0.164,0.641
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,06:19,1,10,KC 29,0,0,"(6:19) 27-L.Johnson right tackle to KC 34 for 5 yards (51-J.Mayo, 37-R.Harrison). PENALTY on KC-42-M.Cox, Offensive Holding, 10 yards, enforced at KC 29 - No Play.",0.805,-1.048
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,05:45,1,20,KC 19,0,0,"(5:45) 25-J.Charles right end to KC 30 for 11 yards (29-L.Sanders, 37-R.Harrison).",-0.243,0.531
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,05:07,2,9,KC 30,0,0,"(5:07) 27-L.Johnson left guard to KC 34 for 4 yards (54-T.Bruschi, 37-R.Harrison).",0.288,-0.255
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,04:23,3,5,KC 34,0,0,"(4:23) (Shotgun) 12-B.Croyle pass short right to 88-T.Gonzalez to KC 42 for 8 yards (51-J.Mayo, 31-B.Meriweather) [37-R.Harrison]. KC 88-Gonzalez now has a reception in 116 consecutive games.",0.033,1.511
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,03:42,1,10,KC 42,0,0,"(3:42) 27-L.Johnson right guard to KC 42 for no gain (75-V.Wilfork, 54-T.Bruschi).",1.545,-0.459
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,03:04,2,10,KC 42,0,0,(3:04) 12-B.Croyle pass short left to 27-L.Johnson pushed ob at NE 46 for 12 yards (27-E.Hobbs).,1.085,1.387
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,02:33,1,10,NE 46,0,0,"(2:33) 27-L.Johnson left tackle to NE 43 for 3 yards (97-J.Green, 54-T.Bruschi).",2.472,-0.327
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,01:55,2,7,NE 43,0,0,(1:55) 12-B.Croyle pass incomplete short left to 42-M.Cox (50-M.Vrabel).,2.145,-0.793
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,01:51,3,7,NE 43,0,0,(1:51) (Shotgun) 12-B.Croyle pass incomplete short left to 25-J.Charles.,1.352,-1.703
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,01:47,4,7,NE 43,0,0,"(1:47) 2-D.Colquitt punts 41 yards to NE 2, Center-51-J.Darche, downed by KC-49-B.Pollard.",-0.352,0.708
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,01:36,1,10,NE 2,0,0,(1:36) NE 16-Cassel now at QB. 34-S.Morris up the middle to NE 1 for -1 yards (93-T.Tyler).,-0.356,-0.896
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,00:58,2,11,NE 1,0,0,"(:58) 34-S.Morris left guard to NE 1 for no gain (90-T.McBride, 72-G.Dorsey).",-1.252,-0.474
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,00:21,,,NE 1,0,0,Timeout #1 by KC at 00:21.,-1.726,0.000
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,1,00:21,3,11,NE 1,0,0,"(:21) 16-M.Cassel pass deep right to 81-R.Moss to KC 48 for 51 yards (23-P.Surtain, 47-J.McGraw). NE 81-Moss now has (13,014) career receiving yards, passing Jimmy Smith for 13th all-time. NE 81-Moss 56th career 100-yard game, 3rd most in NFL history.",-1.726,4.548
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,15:00,1,10,KC 48,0,0,(15:00) 34-S.Morris left end pushed ob at KC 39 for 9 yards (39-B.Carr).,2.822,0.609
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,14:35,2,1,KC 39,0,0,(14:35) 16-M.Cassel pass short right to 15-K.Washington to KC 36 for 3 yards (23-P.Surtain).,3.431,0.121
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,13:59,1,10,KC 36,0,0,(13:59) (Shotgun) 16-M.Cassel pass short right to 34-S.Morris to KC 34 for 2 yards (70-A.Boone).,3.553,-0.419
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,13:17,2,8,KC 34,0,0,(13:17) 34-S.Morris up the middle to KC 12 for 22 yards (44-J.Page). KC-44-J.Page was injured during the play. His return is Probable.,3.133,1.786
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,12:43,1,10,KC 12,0,0,"(12:43) (Shotgun) 16-M.Cassel pass short left to 34-S.Morris to KC 5 for 7 yards (49-B.Pollard, 39-B.Carr). KC-39-B.Carr was injured during the play.",4.919,0.413
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,12:17,2,3,KC 5,0,0,"(12:17) (No Huddle) 34-S.Morris left guard to KC 4 for 1 yard (95-R.Edwards). PENALTY on NE-86-D.Thomas, False Start, 5 yards, enforced at KC 5 - No Play.",5.332,-0.898
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,11:53,,,KC 10,0,0,Timeout #1 by NE at 11:53.,4.434,0.000
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,11:53,2,8,KC 10,0,0,(11:53) (Shotgun) 16-M.Cassel pass incomplete short left to 86-D.Thomas.,4.434,-0.723
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,11:49,3,8,KC 10,6,0,"(11:49) (Shotgun) 16-M.Cassel pass short middle to 81-R.Moss for 10 yards, TOUCHDOWN. NE 81-Moss 126th career TD, tying Jim Brown for 8th all-time.  125th career TD reception, 4th all-time.",3.712,3.288
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,11:45,,,KC 2,7,0,"3-S.Gostkowski extra point is GOOD, Center-66-L.Paxton, Holder-6-C.Hanson.",0.982,0.018
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,11:45,,,NE 30,7,0,"3-S.Gostkowski kicks 75 yards from NE 30 to KC -5. 30-B.Sams to KC 26 for 31 yards (15-K.Washington, 27-E.Hobbs).",0.406,0.312
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,11:39,1,10,KC 26,7,0,"(11:39) 27-L.Johnson left guard to KC 29 for 3 yards (37-R.Harrison, 75-V.Wilfork).",0.717,-0.211
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,10:59,2,7,KC 29,7,0,"(10:59) 27-L.Johnson up the middle to KC 33 for 4 yards (75-V.Wilfork, 54-T.Bruschi).",0.507,-0.185
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,10:15,3,3,KC 33,7,0,(10:15) (Shotgun) 12-B.Croyle pass short right to 25-J.Charles pushed ob at KC 35 for 2 yards (37-R.Harrison).,0.321,-0.749
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,09:59,4,1,KC 35,7,0,"(9:59) 2-D.Colquitt punts 50 yards to NE 15, Center-51-J.Darche. 21-D.O'Neal to NE 15 for no gain (22-D.Patterson).",-0.427,0.067
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,09:51,1,10,NE 15,7,0,"(9:51) 32-L.Jordan up the middle to NE 20 for 5 yards (93-T.Tyler, 49-B.Pollard).",0.360,0.078
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,09:16,2,5,NE 20,7,0,"(9:16) 32-L.Jordan right guard to NE 21 for 1 yard (53-D.Williams, 91-T.Hali).",0.439,-0.514
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,08:35,3,4,NE 21,7,0,(8:35) (Shotgun) 16-M.Cassel pass incomplete deep right to 81-R.Moss.,-0.075,-1.159
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,08:30,4,4,NE 21,7,0,"(8:30) 6-C.Hanson punts 70 yards to KC 9, Center-66-L.Paxton, downed by NE-24-J.Wilhite.",-1.234,1.483
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,08:15,1,10,KC 9,7,0,(8:15) (Shotgun) 12-B.Croyle pass incomplete short right to 82-D.Bowe.,-0.248,-0.387
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,08:11,2,10,KC 9,7,0,(8:11) 12-B.Croyle pass short right to 82-D.Bowe pushed ob at KC 18 for 9 yards (31-B.Meriweather).,-0.635,0.826
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,07:41,,,KC 18,7,0,Timeout #2 by KC at 07:41.,0.191,0.000
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,07:41,3,1,KC 18,7,0,(7:41) 12-B.Croyle pass incomplete short right to 82-D.Bowe.,0.191,-1.282
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,07:35,4,1,KC 18,7,0,"(7:35) 2-D.Colquitt punts 42 yards to NE 40, Center-51-J.Darche, fair catch by 21-D.O'Neal.",-1.091,-0.746
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,07:28,1,10,NE 40,7,0,(7:28) 16-M.Cassel sacked at NE 32 for -8 yards (70-A.Boone). attempted flea flicker,1.837,-1.219
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,06:56,2,18,NE 32,7,0,"(6:56) (Shotgun) 16-M.Cassel pass short middle to 34-S.Morris to NE 43 for 11 yards (44-J.Page, 55-P.Thomas).",0.619,0.265
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,06:14,3,7,NE 43,7,0,(6:14) (Shotgun) 16-M.Cassel pass incomplete short right to 83-W.Welker (23-P.Surtain).,0.884,-1.248
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,06:09,4,7,NE 43,7,0,"(6:09) 6-C.Hanson punts 37 yards to KC 20, Center-66-L.Paxton. 30-B.Sams to KC 27 for 7 yards (41-R.Ventrone, 96-A.Thomas).",-0.364,-0.498
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,06:00,1,10,KC 27,7,0,"(6:00) 27-L.Johnson right guard to KC 30 for 3 yards (99-M.Wright, 50-M.Vrabel).",0.862,-0.124
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,05:20,2,7,KC 30,7,0,"(5:20) 27-L.Johnson right guard to KC 32 for 2 yards (51-J.Mayo, 54-T.Bruschi).",0.738,-0.258
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,04:38,3,5,KC 32,7,0,(4:38) (Shotgun) 12-B.Croyle pass short right to 88-T.Gonzalez to KC 38 for 6 yards (96-A.Thomas) [50-M.Vrabel].,0.480,1.016
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,03:54,1,10,KC 38,7,0,(3:54) 12-B.Croyle pass incomplete short left to 82-D.Bowe.,1.496,-0.418
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,03:52,2,10,KC 38,7,0,"(3:52) 12-B.Croyle pass short left to 88-T.Gonzalez to KC 47 for 9 yards (27-E.Hobbs, 54-T.Bruschi).",1.079,0.490
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,03:08,3,1,KC 47,7,0,"(3:08) 27-L.Johnson up the middle to KC 49 for 2 yards (94-T.Warren, 54-T.Bruschi).",1.569,0.438
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,02:30,1,10,KC 49,7,0,"(2:30) 27-L.Johnson right guard to NE 49 for 2 yards (50-M.Vrabel, 54-T.Bruschi).",2.007,-0.312
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,02:00,2,8,NE 49,7,0,(2:00) 12-B.Croyle pass short left to 88-T.Gonzalez pushed ob at NE 44 for 5 yards (37-R.Harrison).,1.695,0.165
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,01:55,3,3,NE 44,7,0,"(1:55) 12-B.Croyle pass short middle to 88-T.Gonzalez to NE 24 for 20 yards (31-B.Meriweather, 37-R.Harrison).",1.860,1.719
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,01:18,1,10,NE 24,7,0,(1:18) 12-B.Croyle pass incomplete short left to 82-D.Bowe.,3.578,-0.367
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,01:13,2,10,NE 24,7,0,"(1:13) 25-J.Charles right guard to NE 22 for 2 yards (51-J.Mayo, 37-R.Harrison).",3.211,-0.213
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,00:30,3,8,NE 22,7,0,(:30) (Shotgun) 12-B.Croyle pass incomplete deep right to 82-D.Bowe (36-J.Sanders).,2.998,-0.587
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,00:22,4,8,NE 22,7,3,"(:22) 9-N.Novak 40 yard field goal is GOOD, Center-51-J.Darche, Holder-2-D.Colquitt.",2.411,0.589
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,00:17,,,KC 30,7,3,"9-N.Novak kicks 60 yards from KC 30 to NE 10. 18-M.Slater MUFFS catch, recovered by NE-34-S.Morris at NE 20. 34-S.Morris (didn't try to advance) to NE 20 for no gain (84-J.Foschi).",0.062,-0.062
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,2,00:12,1,10,NE 20,7,3,(:12) 16-M.Cassel kneels to NE 19 for -1 yards.,0.000,0.000
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,15:00,,,NE 30,7,3,3-S.Gostkowski kicks 63 yards from NE 30 to KC 7. 30-B.Sams pushed ob at KC 26 for 19 yards (18-M.Slater).,0.010,0.468
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,14:55,1,10,KC 26,7,3,(14:55) 27-L.Johnson left tackle to KC 27 for 1 yard (94-T.Warren).,0.478,-0.474
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,14:16,2,9,KC 27,7,3,(14:16) 12-B.Croyle pass short right to 42-M.Cox pushed ob at KC 29 for 2 yards (37-R.Harrison).,0.004,-0.403
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,13:45,3,7,KC 29,7,3,(13:45) (Shotgun) 12-B.Croyle pass short right to 82-D.Bowe ran ob at KC 40 for 11 yards [97-J.Green].,-0.399,1.813
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,13:20,1,10,KC 40,7,3,"(13:20) 27-L.Johnson right guard to KC 41 for 1 yard (75-V.Wilfork, 54-T.Bruschi).",1.414,-0.391
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,12:40,2,9,KC 41,7,3,"(12:40) 27-L.Johnson right guard to KC 46 for 5 yards (37-R.Harrison, 93-R.Seymour).",1.024,-0.036
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,11:59,3,4,KC 46,7,3,"(11:59) (Shotgun) 25-J.Charles left guard to NE 49 for 5 yards (31-B.Meriweather, 37-R.Harrison).",0.988,1.290
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,11:18,1,10,NE 49,7,3,"(11:18) 27-L.Johnson up the middle to NE 45 for 4 yards (96-A.Thomas, 54-T.Bruschi).",2.278,-0.028
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,10:34,2,6,NE 45,7,3,(10:34) 27-L.Johnson right guard to NE 45 for no gain (36-J.Sanders).,2.250,-0.823
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,09:52,3,6,NE 45,7,3,(9:52) (Shotgun) 12-B.Croyle sacked at KC 45 for -10 yards (96-A.Thomas). KC-12-B.Croyle was injured during the play. His return is Questionable.,1.428,-2.564
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,09:24,4,16,KC 45,7,3,"(9:24) 2-D.Colquitt punts 55 yards to end zone, Center-51-J.Darche, Touchback.",-1.136,0.307
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,09:15,1,10,NE 20,7,3,(9:15) (Shotgun) 39-L.Maroney left guard to NE 17 for -3 yards (90-T.McBride).,0.829,-1.074
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,08:40,2,13,NE 17,7,3,(8:40) (Shotgun) 16-M.Cassel pass short middle to 81-R.Moss to NE 22 for 5 yards (56-D.Johnson).,-0.245,-0.171
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,08:02,3,8,NE 22,7,3,(8:02) (Shotgun) 16-M.Cassel pass short right to 86-D.Thomas to NE 40 for 18 yards (23-P.Surtain).,-0.416,2.599
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,07:28,1,10,NE 40,7,3,(7:28) (Shotgun) 39-L.Maroney right tackle to NE 41 for 1 yard (56-D.Johnson).,2.184,-0.414
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,06:53,2,9,NE 41,7,3,(6:53) (Shotgun) 16-M.Cassel pass short left to 83-W.Welker pushed ob at KC 46 for 13 yards (44-J.Page).,1.770,1.304
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,06:29,1,10,KC 46,7,3,(6:29) 16-M.Cassel scrambles left guard to KC 40 for 6 yards (59-D.Edwards).,3.074,0.196
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,05:50,2,4,KC 40,7,3,(5:50) (Shotgun) 16-M.Cassel pass short right to 34-S.Morris to KC 37 for 3 yards (23-P.Surtain).,3.269,-0.177
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,05:14,3,1,KC 37,7,3,"(5:14) 39-L.Maroney left tackle to KC 34 for 3 yards (55-P.Thomas, 56-D.Johnson).",3.093,0.615
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,04:36,1,10,KC 34,7,3,(4:36) 39-L.Maroney right end to KC 17 for 17 yards (44-J.Page).,3.708,1.088
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,03:46,1,10,KC 17,7,3,(3:46) 34-S.Morris up the middle to KC 5 for 12 yards (24-B.Flowers).,4.796,0.923
2008,1,September 7,home,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/200809070nwe.htm,3,03:05,1,5,KC 5,13,3,"(3:05) 34-S.Morris right guard for 5 yards, TOUCHDOWN.",5.718,1.282
