season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa,play_type,two_point_attempt,passer,rusher,receiver,interceptor,sacker,punter,kicker,returner,blocker,tackler_1,tackler_2,forced_fumble_player,fumble_recovery_player,penalized_player
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,15:00,1,4,NWE 4,7,0,Franco Harris left for -1 yards (tackle by Steve Nelson),6.280,5.150,run,,,Franco Harris,,,,,,,,Steve Nelson,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,2,5,NWE 5,7,0,Sidney Thornton middle for 3 yards (tackle by Steve Nelson),5.150,4.950,run,,,Sidney Thornton,,,,,,,,Steve Nelson,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,3,2,NWE 2,7,6,"Sidney Thornton middle for 2 yards, touchdown",4.950,7.000,run,,,Sidney Thornton,,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,13:44,,,,7,6,Matt Bahr kicks extra point no good,0.000,-1.000,extra_point,,,,,,,,Matt Bahr,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,,,PIT 35,7,6,"Matt Bahr kicks off 51 yards, returned by Allan Clark for 12 yards (tackle by Loren Toews)",0.000,-0.670,kickoff,,,,,,,,Matt Bahr,Allan Clark,,Loren Toews,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,13:34,1,10,NWE 26,7,6,Andy Johnson left guard for 4 yards (tackle by L.C. Greenwood),0.670,0.670,run,,,Andy Johnson,,,,,,,,L.C. Greenwood,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,2,6,NWE 30,7,6,"Sam Cunningham middle for 8 yards. Penalty on Harold Jackson: Illegal Motion, 5 yards (accepted) (no play)",0.670,-0.010,no_play,,,,,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,2,11,NWE 25,7,6,Sam Cunningham right for 1 yard (tackle by John Banaszak),-0.010,-0.560,run,,,Sam Cunningham,,,,,,,,John Banaszak,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,3,10,NWE 26,7,6,Steve Grogan pass incomplete intended for Andy Johnson,-0.560,-1.630,pass,,Steve Grogan,,Andy Johnson,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,4,10,NWE 26,7,6,Eddie Hare punts 58 yards,-1.630,0.140,punt,,,,,,,Eddie Hare,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,12:09,1,10,PIT 16,7,6,Franco Harris right for -1 yards (tackle by Steve Nelson),-0.140,-0.780,run,,,Franco Harris,,,,,,,,Steve Nelson,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,2,11,PIT 15,7,6,Franco Harris middle for 5 yards (tackle by Julius Adams),-0.780,-0.820,run,,,Franco Harris,,,,,,,,Julius Adams,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,3,6,PIT 20,7,6,Terry Bradshaw pass complete to Bennie Cunningham for 24 yards (tackle by Mike Haynes),-0.820,1.860,pass,,Terry Bradshaw,,Bennie Cunningham,,,,,,,Mike Haynes,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,1,10,PIT 44,7,6,Terry Bradshaw pass incomplete intended for John Stallworth,1.860,1.320,pass,,Terry Bradshaw,,John Stallworth,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,2,10,PIT 44,7,6,Terry Bradshaw pass incomplete intended for Bennie Cunningham,1.320,0.630,pass,,Terry Bradshaw,,Bennie Cunningham,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,3,10,PIT 44,7,6,Terry Bradshaw sacked by Tony McGee for 7 yards,0.630,-0.910,pass,,Terry Bradshaw,,,,Tony McGee,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,4,17,PIT 37,7,6,Craig Colquitt punts 30 yards,-0.910,-1.140,punt,,,,,,,Craig Colquitt,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,10:01,1,10,NWE 33,7,6,Sam Cunningham left for 2 yards (tackle by Steve Furness),1.140,0.860,run,,,Sam Cunningham,,,,,,,,Steve Furness,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,2,8,NWE 35,7,6,Steve Grogan pass complete to Stanley Morgan for 33 yards (tackle by Ron Johnson),0.860,3.450,pass,,Steve Grogan,,Stanley Morgan,,,,,,,Ron Johnson,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,1,10,PIT 32,7,6,Sam Cunningham left for 3 yards (tackle by Mike Wagner),3.450,3.310,run,,,Sam Cunningham,,,,,,,,Mike Wagner,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,2,7,PIT 29,7,6,Steve Grogan pass incomplete intended for Russ Francis,3.310,2.610,pass,,Steve Grogan,,Russ Francis,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,3,7,PIT 29,7,6,Steve Grogan pass complete to Russ Francis for 14 yards,2.610,4.580,pass,,Steve Grogan,,Russ Francis,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,1,10,PIT 15,7,6,Horace Ivory left for 1 yard,4.580,4.110,run,,,Horace Ivory,,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,2,9,PIT 14,7,6,Steve Grogan pass incomplete intended for Russ Francis,4.110,3.240,pass,,Steve Grogan,,Russ Francis,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,3,9,PIT 14,7,6,Steve Grogan pass incomplete intended for Russ Francis,3.240,2.510,pass,,Steve Grogan,,Russ Francis,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,4,9,PIT 14,10,6,John Smith 31 yard field goal good,2.510,3.000,field_goal,,,,,,,,John Smith,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,6:39,,,NWE 35,10,6,"John Smith kicks off 63 yards, returned by Larry Anderson for 18 yards (tackle by Bill Matthews). Penalty on Loren Toews: !, 10 yards (accepted)",0.000,0.380,kickoff,,,,,,,,John Smith,Larry Anderson,,Bill Matthews,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,6:28,1,10,PIT 10,10,6,Franco Harris for 3 yards (tackle by Julius Adams),-0.380,-0.560,run,,,Franco Harris,,,,,,,,Julius Adams,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,2,7,PIT 13,10,6,Sidney Thornton for 4 yards (tackle by Tony McGee),-0.560,-0.600,run,,,Sidney Thornton,,,,,,,,Tony McGee,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,3,3,PIT 17,10,6,Franco Harris left for 3 yards (tackle by Ray Costict),-0.600,0.280,run,,,Franco Harris,,,,,,,,Ray Costict,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,1,10,PIT 20,10,6,Mike Kruczek pass incomplete intended for John Stallworth,0.280,-0.270,pass,,Mike Kruczek,,John Stallworth,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,2,10,PIT 20,10,6,Franco Harris middle for 1 yard (tackle by Mel Lunsford),-0.270,-0.820,run,,,Franco Harris,,,,,,,,Mel Lunsford,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,3,9,PIT 21,10,6,"Mike Kruczek pass incomplete intended for Lynn Swann. Penalty on Steve Nelson: Defensive Holding, 5 yards (accepted) (no play)",-0.820,0.670,no_play,,,,,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,1,10,PIT 26,10,6,Mike Kruczek pass incomplete,0.670,0.130,pass,,Mike Kruczek,,,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,2,10,PIT 26,10,6,Franco Harris left for 1 yard (tackle by Rod Shoate),0.130,-0.430,run,,,Franco Harris,,,,,,,,Rod Shoate,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,3,9,PIT 27,10,6,Mike Kruczek pass incomplete intended for Sidney Thornton,-0.430,-1.570,pass,,Mike Kruczek,,Sidney Thornton,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,4,9,PIT 27,10,6,Craig Colquitt punts 37 yards,-1.570,-1.330,punt,,,,,,,Craig Colquitt,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,2:28,1,10,NWE 36,10,6,"Steve Grogan pass complete to Sam Cunningham for 9 yards (tackle by Jack Ham). Penalty on Jack Ham: Defensive Holding, 5 yards (accepted) (no play)",1.330,1.660,no_play,,,,,,,,,,,Jack Ham,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,1,10,NWE 41,10,6,"Steve Grogan pass complete to Horace Ivory for no gain. Penalty on John Hannah: Offensive Holding, 10 yards (accepted) (no play)",1.660,1.000,no_play,,,,,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,1,20,NWE 31,10,6,Steve Grogan pass incomplete,1.000,-0.230,pass,,Steve Grogan,,,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,,2,20,NWE 31,10,6,Sam Cunningham middle for 12 yards (tackle by Jack Ham),-0.230,0.700,run,,,Sam Cunningham,,,,,,,,Jack Ham,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,2:00,3,8,NWE 43,10,6,Steve Grogan pass incomplete intended for Harold Jackson,0.700,-0.520,pass,,Steve Grogan,,Harold Jackson,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,1:55,4,8,NWE 43,10,6,Eddie Hare punts 36 yards,-0.520,-0.340,punt,,,,,,,Eddie Hare,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,1:48,1,10,PIT 21,10,6,Franco Harris right for 8 yards (tackle by Sam Hunt),0.340,0.880,run,,,Franco Harris,,,,,,,,Sam Hunt,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,1:42,2,2,PIT 29,10,6,Sidney Thornton left end for 3 yards (tackle by Doug Beaudoin),0.880,1.070,run,,,Sidney Thornton,,,,,,,,Doug Beaudoin,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,1:03,1,10,PIT 32,10,6,"Franco Harris left end for 3 yards. Franco Harris fumbles (forced by Ray Hamilton), recovered by Mel Lunsford at PIT34",1.070,-3.310,run,,,Franco Harris,,,,,,,,,,Ray Hamilton,Mel Lunsford,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,0:50,1,10,PIT 34,10,6,Steve Grogan pass incomplete intended for Stanley Morgan,3.310,2.770,pass,,Steve Grogan,,Stanley Morgan,,,,,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,0:45,2,10,PIT 34,10,6,Steve Grogan pass complete to Sam Cunningham for 6 yards (tackle by Jack Lambert),2.770,2.870,pass,,Steve Grogan,,Sam Cunningham,,,,,,,Jack Lambert,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,0:34,3,4,PIT 28,10,6,Steve Grogan left for 8 yards (tackle by Mike Wagner),2.870,4.240,run,,,Steve Grogan,,,,,,,,Mike Wagner,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,0:25,1,10,PIT 20,10,6,Steve Grogan scrambles right end for 6 yards (tackle by Gary Dunn),4.240,4.640,run,,,Steve Grogan,,,,,,,,Gary Dunn,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,0:05,2,4,PIT 14,13,6,John Smith 32 yard field goal good,4.640,3.000,field_goal,,,,,,,,John Smith,,,,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,2,0:01,,,NWE 35,13,6,"John Smith kicks off 59 yards, returned by Larry Anderson for 25 yards (tackle by Bill Matthews)",0.000,1.270,kickoff,,,,,,,,John Smith,Larry Anderson,,Bill Matthews,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,3,15:00,,,NWE 35,13,6,"John Smith kicks off 64 yards, returned by Larry Anderson for 42 yards (tackle by Don Westbrook)",0.000,-1.800,kickoff,,,,,,,,John Smith,Larry Anderson,,Don Westbrook,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,3,,1,10,PIT 43,13,6,Franco Harris left guard for 9 yards (tackle by Rod Shoate),1.800,2.470,run,,,Franco Harris,,,,,,,,Rod Shoate,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,3,,2,1,NWE 48,13,6,Sidney Thornton left end for 6 yards (tackle by Tim Fox),2.470,2.790,run,,,Sidney Thornton,,,,,,,,Tim Fox,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,3,,1,10,NWE 42,13,6,Franco Harris right for 6 yards (tackle by Raymond Clayborn),2.790,3.050,run,,,Franco Harris,,,,,,,,Raymond Clayborn,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,3,,2,4,NWE 36,13,6,Franco Harris right end for 2 yards (tackle by Sam Hunt),3.050,2.610,run,,,Franco Harris,,,,,,,,Sam Hunt,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,3,,3,2,NWE 34,13,6,Franco Harris right for 3 yards (tackle by Tim Fox),2.610,3.510,run,,,Franco Harris,,,,,,,,Tim Fox,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,3,,1,10,NWE 31,13,6,Franco Harris middle for -1 yards (tackle by Steve Nelson),3.510,2.830,run,,,Franco Harris,,,,,,,,Steve Nelson,,,,
1979,1,September 3,home,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/197909030nwe.htm,3,,2,11,NWE 32,13,6,Terry Bradshaw pass complete to Franco Harris for 2 yards (tackle by Raymond Clayborn),2.830,2.410,pass,,Terry Bradshaw,,Franco Harris,,,,,,,Raymond Clayborn,,,,
