season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa,play_type,two_point_attempt,passer,rusher,receiver,interceptor,sacker,punter,kicker,returner,blocker,tackler_1,tackler_2,forced_fumble_player,fumble_recovery_player,penalized_player
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,1,19,NWE 10,0,3,Sedrick Shaw right tackle for no gain (tackle by Glenn Cadrez and Bill Romanowski),-0.720,-1.440,run,,,Sedrick Shaw,,,,,,,,Glenn Cadrez,Bill Romanowski,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,2,19,NWE 10,0,3,Drew Bledsoe sacked by Bill Romanowski for 8 yards,-1.440,-3.410,pass,,Drew Bledsoe,,,,Bill Romanowski,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,6:25,3,27,NWE 2,0,3,Sedrick Shaw right tackle for 12 yards (tackle by John Mobley),-3.410,-2.470,run,,,Sedrick Shaw,,,,,,,,John Mobley,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,4,15,NWE 14,0,3,"Tom Tupa punts 64 yards. Penalty on Larry Whigham: Unsportsmanlike Conduct, 7 yards (accepted) (no play)",-2.470,-2.490,no_play,,,,,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,4,22,NWE 7,0,3,Tom Tupa punts 42 yards,-2.490,-2.320,punt,,,,,,,Tom Tupa,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,5:29,1,10,NWE 49,0,3,John Elway sacked by Brandon Mitchell for 9 yards,2.320,0.570,pass,,John Elway,,,,Brandon Mitchell,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,2,19,DEN 42,0,3,John Elway pass complete to Justin Armour for 23 yards (tackle by Larry Whigham),0.570,3.250,pass,,John Elway,,Justin Armour,,,,,,,Larry Whigham,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,1,10,NWE 35,0,3,Terrell Davis left tackle for 5 yards (tackle by Willie McGinest),3.250,3.380,run,,,Terrell Davis,,,,,,,,Willie McGinest,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,2,5,NWE 30,0,3,Terrell Davis right guard for 2 yards (tackle by Ted Johnson),3.380,2.940,run,,,Terrell Davis,,,,,,,,Ted Johnson,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,3,3,NWE 28,0,3,John Elway scrambles middle for 13 yards (tackle by Willie Clay),2.940,4.580,run,,,John Elway,,,,,,,,Willie Clay,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,1,10,NWE 15,0,3,Terrell Davis right guard for 3 yards (tackle by Willie McGinest),4.580,4.450,run,,,Terrell Davis,,,,,,,,Willie McGinest,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,2,7,NWE 12,0,9,"John Elway pass complete to Shannon Sharpe for 12 yards, touchdown",4.450,7.000,pass,,John Elway,,Shannon Sharpe,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,1:40,,,,0,10,Jason Elam kicks extra point good,0.000,0.000,extra_point,,,,,,,,Jason Elam,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,,,DEN 30,0,10,"Jason Elam kicks off 62 yards, returned by Derrick Cullors for 39 yards (tackle by Keith Burns and Tory James)",0.000,-2.060,kickoff,,,,,,,,Jason Elam,Derrick Cullors,,Keith Burns,Tory James,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,1,10,NWE 47,0,10,Robert Edwards middle for 15 yards (tackle by Tyrone Braxton),2.060,3.050,run,,,Robert Edwards,,,,,,,,Tyrone Braxton,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,1,10,DEN 38,0,10,Robert Edwards left end for 6 yards (tackle by Glenn Cadrez),3.050,3.320,run,,,Robert Edwards,,,,,,,,Glenn Cadrez,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,1,,2,4,DEN 32,0,10,"Drew Bledsoe for no gain. Drew Bledsoe fumbles, recovered by Drew Bledsoe at DB32",3.320,2.610,run,,,Drew Bledsoe,,,,,,,,,,,Drew Bledsoe,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,15:00,3,4,DEN 32,0,10,Drew Bledsoe pass complete to Ben Coates for 9 yards (tackle by Glenn Cadrez),2.610,4.040,pass,,Drew Bledsoe,,Ben Coates,,,,,,,Glenn Cadrez,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,1,10,DEN 23,0,10,Robert Edwards left tackle for 3 yards (tackle by John Mobley),4.040,3.900,run,,,Robert Edwards,,,,,,,,John Mobley,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,2,7,DEN 20,0,10,Drew Bledsoe pass incomplete intended for Terry Glenn,3.900,3.200,pass,,Drew Bledsoe,,Terry Glenn,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,3,7,DEN 20,0,10,Drew Bledsoe pass incomplete intended for Troy Brown,3.200,2.120,pass,,Drew Bledsoe,,Troy Brown,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,4,7,DEN 20,0,10,Adam Vinatieri 37 yard field goal no good,2.120,-1.270,field_goal,,,,,,,,Adam Vinatieri,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,13:25,1,10,DEN 35,0,10,John Elway pass complete to Howard Griffith for 15 yards (tackle by Ted Johnson),1.270,2.260,pass,,John Elway,,Howard Griffith,,,,,,,Ted Johnson,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,1,10,NWE 50,0,10,Terrell Davis middle for 5 yards (tackle by Todd Collins and Chris Slade),2.260,2.390,run,,,Terrell Davis,,,,,,,,Todd Collins,Chris Slade,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,2,5,NWE 45,0,10,Howard Griffith right guard for 2 yards (tackle by Todd Collins),2.390,1.950,run,,,Howard Griffith,,,,,,,,Todd Collins,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,11:39,3,3,NWE 43,0,10,John Elway pass incomplete intended for Shannon Sharpe,1.950,0.400,pass,,John Elway,,Shannon Sharpe,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,4,3,NWE 43,0,10,"Tom Rouen punts 43 yards, touchback.. Penalty on Willie McGinest: Defensive Offside, 5 yards (accepted) (no play)",0.400,3.050,no_play,,,,,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,1,10,NWE 38,0,10,John Elway pass complete to Rod Smith for 3 yards (tackle by Ty Law),3.050,2.910,pass,,John Elway,,Rod Smith,,,,,,,Ty Law,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,2,7,NWE 35,0,10,John Elway pass complete to Rod Smith for 12 yards (tackle by Chris Canty),2.910,4.040,pass,,John Elway,,Rod Smith,,,,,,,Chris Canty,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,1,10,NWE 23,0,10,John Elway pass complete to Rod Smith for 14 yards,4.040,5.140,pass,,John Elway,,Rod Smith,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,1,9,NWE 9,0,16,"Terrell Davis left end for 9 yards, touchdown",5.140,7.000,run,,,Terrell Davis,,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,9:28,,,,0,17,Jason Elam kicks extra point good,0.000,0.000,extra_point,,,,,,,,Jason Elam,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,,,DEN 30,0,17,"Jason Elam kicks off 76 yards, touchback.",0.000,-0.280,kickoff,,,,,,,,Jason Elam,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,1,10,NWE 20,0,17,Robert Edwards left end for 2 yards (tackle by John Mobley),0.280,0.000,run,,,Robert Edwards,,,,,,,,John Mobley,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,2,8,NWE 22,0,17,Drew Bledsoe pass complete to Tony Carter for 11 yards (tackle by Neil Smith),0.000,1.140,pass,,Drew Bledsoe,,Tony Carter,,,,,,,Neil Smith,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,1,10,NWE 33,0,17,"Robert Edwards left tackle for 2 yards. Robert Edwards fumbles (forced by Eric Brown), recovered by Bruce Armstrong at NE36",1.140,1.000,run,,,Robert Edwards,,,,,,,,,,Eric Brown,Bruce Armstrong,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,2,7,NWE 36,0,17,"Robert Edwards left guard for 6 yards (tackle by Steve Atwater). Penalty on Marvin Washington: Defensive Offside, 5 yards (accepted) (no play)",1.000,1.670,no_play,,,,,,,,,,,Steve Atwater,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,2,2,NWE 41,0,17,Robert Edwards left tackle for 3 yards (tackle by Bill Romanowski),1.670,1.860,run,,,Robert Edwards,,,,,,,,Bill Romanowski,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,1,10,NWE 44,0,17,Drew Bledsoe pass complete to Shawn Jefferson for 55 yards (tackle by Steve Atwater),1.860,6.970,pass,,Drew Bledsoe,,Shawn Jefferson,,,,,,,Steve Atwater,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,1,1,DEN 1,0,17,Robert Edwards right guard for no gain (tackle by Keith Burns),6.970,5.910,run,,,Robert Edwards,,,,,,,,Keith Burns,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,2,1,DEN 1,6,17,"Robert Edwards right tackle for 1 yard, touchdown",5.910,7.000,run,,,Robert Edwards,,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,5:17,,,,7,17,Adam Vinatieri kicks extra point good,0.000,0.000,extra_point,,,,,,,,Adam Vinatieri,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,,,NWE 30,7,17,"Adam Vinatieri kicks off 73 yards, returned by Derek Loville for 14 yards (tackle by Adam Vinatieri). Penalty on Seth Joyner: Illegal Block Above the Waist, 5 yards (accepted)",0.000,0.380,kickoff,,,,,,,,Adam Vinatieri,Derek Loville,,Adam Vinatieri,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,1,10,DEN 6,7,17,Terrell Davis right guard for 2 yards (tackle by Mark Wheeler),-0.380,-0.630,run,,,Terrell Davis,,,,,,,,Mark Wheeler,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,2,8,DEN 8,7,17,Terrell Davis left tackle for 3 yards (tackle by Henry Thomas),-0.630,-0.840,run,,,Terrell Davis,,,,,,,,Henry Thomas,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,3,5,DEN 11,7,17,John Elway pass complete to Byron Chamberlain for 7 yards (tackle by Chris Carter),-0.840,0.000,pass,,John Elway,,Byron Chamberlain,,,,,,,Chris Carter,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,,,,7,17,Penalty on Willie McGinest: Defensive Offside (declined),0.000,0.040,penalty,,,,,,,,,,,,,,,Willie McGinest
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,1,10,DEN 18,7,17,Terrell Davis right tackle for 1 yard (tackle by Willie McGinest),0.040,-0.320,run,,,Terrell Davis,,,,,,,,Willie McGinest,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,2,9,DEN 19,7,17,John Elway pass complete to Rod Smith for 2 yards (tackle by Lawyer Milloy),-0.320,-0.790,pass,,John Elway,,Rod Smith,,,,,,,Lawyer Milloy,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,3,7,DEN 21,7,17,John Elway pass complete to Ed McCaffrey for 11 yards (tackle by Chris Canty),-0.790,1.070,pass,,John Elway,,Ed McCaffrey,,,,,,,Chris Canty,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,1:58,1,10,DEN 32,7,17,John Elway pass complete to Terrell Davis for 7 yards (tackle by Chris Canty),1.070,1.470,pass,,John Elway,,Terrell Davis,,,,,,,Chris Canty,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,1:50,2,3,DEN 39,7,17,"Penalty on Mark Schlereth: False Start, 5 yards (accepted)",1.470,0.800,penalty,,,,,,,,,,,,,,,Mark Schlereth
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,,2,8,DEN 34,7,17,John Elway pass incomplete intended for Rod Smith,0.800,0.100,pass,,John Elway,,Rod Smith,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,1:44,3,8,DEN 34,7,17,John Elway pass incomplete intended for Justin Armour,0.100,-1.110,pass,,John Elway,,Justin Armour,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,1:39,4,8,DEN 34,7,17,"Tom Rouen punts 53 yards, returned by Troy Brown for 10 yards (tackle by Anthony Lynn and Detron Smith)",-1.110,-0.480,punt,,,,,,,Tom Rouen,,Troy Brown,,Anthony Lynn,Detron Smith,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,1:28,1,10,NWE 23,7,17,Drew Bledsoe pass complete to Shawn Jefferson for 9 yards,0.480,1.150,pass,,Drew Bledsoe,,Shawn Jefferson,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,1:22,2,1,NWE 32,7,17,Drew Bledsoe pass incomplete intended for Shawn Jefferson,1.150,0.430,pass,,Drew Bledsoe,,Shawn Jefferson,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,1:16,3,1,NWE 32,7,17,Drew Bledsoe middle for 2 yards (tackle by John Mobley),0.430,1.200,run,,,Drew Bledsoe,,,,,,,,John Mobley,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,0:56,1,10,NWE 34,7,17,Drew Bledsoe pass complete to Troy Brown for 8 yards (tackle by Tyrone Braxton),1.200,1.740,pass,,Drew Bledsoe,,Troy Brown,,,,,,,Tyrone Braxton,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,0:37,2,2,NWE 42,7,17,Drew Bledsoe pass incomplete intended for Ben Coates,1.740,1.030,pass,,Drew Bledsoe,,Ben Coates,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,0:33,3,2,NWE 42,7,17,Drew Bledsoe pass incomplete intended for Lovett Purnell,1.030,-0.590,pass,,Drew Bledsoe,,Lovett Purnell,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,0:29,4,2,NWE 42,7,17,"Tom Tupa punts 58 yards, touchback.",-0.590,-0.280,punt,,,,,,,Tom Tupa,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,2,0:20,1,10,DEN 20,7,17,John Elway kneels for -1 yards (tackle by Willie Clay),0.280,-0.460,run,,,John Elway,,,,,,,,Willie Clay,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,15:00,,,DEN 30,7,17,"Jason Elam kicks off 61 yards, returned by Derrick Cullors for 18 yards (tackle by Derek Loville)",0.000,-0.740,kickoff,,,,,,,,Jason Elam,Derrick Cullors,,Derek Loville,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,,1,10,NWE 27,7,17,Sedrick Shaw left end for 3 yards (tackle by Darrien Gordon),0.740,0.600,run,,,Sedrick Shaw,,,,,,,,Darrien Gordon,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,,2,7,NWE 30,7,17,Sedrick Shaw middle for 4 yards (tackle by Eric Brown and Trevor Pryce),0.600,0.430,run,,,Sedrick Shaw,,,,,,,,Eric Brown,Trevor Pryce,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,,3,3,NWE 34,7,17,Drew Bledsoe pass complete to Terry Glenn for 14 yards (tackle by Darrien Gordon),0.430,2.130,pass,,Drew Bledsoe,,Terry Glenn,,,,,,,Darrien Gordon,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,,1,10,NWE 48,7,17,Drew Bledsoe pass complete to Terry Glenn for 24 yards,2.130,3.710,pass,,Drew Bledsoe,,Terry Glenn,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,,1,10,DEN 28,7,17,Sedrick Shaw right guard for 4 yards (tackle by Eric Brown),3.710,3.710,run,,,Sedrick Shaw,,,,,,,,Eric Brown,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,,2,6,DEN 24,7,17,Drew Bledsoe pass incomplete intended for Vincent Brisby,3.710,3.010,pass,,Drew Bledsoe,,Vincent Brisby,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,12:29,3,6,DEN 24,13,17,"Drew Bledsoe pass complete to Troy Brown for 24 yards, touchdown",3.010,7.000,pass,,Drew Bledsoe,,Troy Brown,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,12:21,,,,14,17,Adam Vinatieri kicks extra point good,0.000,0.000,extra_point,,,,,,,,Adam Vinatieri,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,,,,NWE 30,14,17,"Adam Vinatieri kicks off 74 yards, returned by Derek Loville for 17 yards (tackle by Tebucky Jones)",0.000,0.320,kickoff,,,,,,,,Adam Vinatieri,Derek Loville,,Tebucky Jones,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,,1,10,DEN 13,14,17,John Elway pass complete to Shannon Sharpe for 20 yards (tackle by Willie Clay),-0.320,1.140,pass,,John Elway,,Shannon Sharpe,,,,,,,Willie Clay,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,,1,10,DEN 33,14,17,Terrell Davis left tackle for 7 yards (tackle by Lawyer Milloy),1.140,1.540,run,,,Terrell Davis,,,,,,,,Lawyer Milloy,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,,2,3,DEN 40,14,17,John Elway pass incomplete intended for Rod Smith,1.540,0.830,pass,,John Elway,,Rod Smith,,,,,,,,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,,3,3,DEN 40,14,17,John Elway pass complete to Rod Smith for 8 yards (tackle by Willie Clay),0.830,2.130,pass,,John Elway,,Rod Smith,,,,,,,Willie Clay,,,,
1998,1,September 7,away,Denver Broncos,https://www.pro-football-reference.com/boxscores/199809070den.htm,3,,1,10,DEN 48,14,17,Derek Loville left guard for 2 yards (tackle by Todd Collins),2.130,1.850,run,,,Derek Loville,,,,,,,,Todd Collins,,,,
