season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa,play_type,two_point_attempt,passer,rusher,receiver,interceptor,sacker,punter,kicker,returner,blocker,tackler_1,tackler_2,forced_fumble_player,fumble_recovery_player,penalized_player
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,,,,,,,,"Redskins won the coin toss, Redskins to receive the opening kickoff.",,,other,,,,,,,,,,,,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,15:00,,,NWE 35,0,0,"John Smith kicks off 69 yards, touchback.",0.000,-0.280,kickoff,,,,,,,,John Smith,,,,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,14:54,1,10,WAS 20,0,0,Joe Theismann pass complete to Danny Buggs for 63 yards (tackle by Mike Haynes),0.280,4.440,pass,,Joe Theismann,,Danny Buggs,,,,,,,Mike Haynes,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,1,10,NWE 17,0,0,Joe Theismann pass incomplete intended for Ricky Thompson,4.440,3.850,pass,,Joe Theismann,,Ricky Thompson,,,,,,,,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,2,10,NWE 17,0,0,Mike Thomas left guard for 3 yards (tackle by Steve Nelson),3.850,3.500,run,,,Mike Thomas,,,,,,,,Steve Nelson,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,3,7,NWE 14,0,0,John Riggins left tackle for 6 yards (tackle by Prentice McCray),3.500,2.990,run,,,John Riggins,,,,,,,,Prentice McCray,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,4,1,NWE 8,0,3,Mark Moseley 26 yard field goal good,2.990,3.000,field_goal,,,,,,,,Mark Moseley,,,,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,12:33,,,WAS 35,0,3,"Mark Moseley kicks off 54 yards, returned by Raymond Clayborn for 17 yards (tackle by J.T. Smith)",0.000,-0.810,kickoff,,,,,,,,Mark Moseley,Raymond Clayborn,,J.T. Smith,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,12:24,1,10,NWE 28,0,3,Andy Johnson right for 1 yard (tackle by Dave Butz),0.810,0.400,run,,,Andy Johnson,,,,,,,,Dave Butz,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,2,9,NWE 29,0,3,Steve Grogan pass incomplete intended for Stanley Morgan,0.400,-0.300,pass,,Steve Grogan,,Stanley Morgan,,,,,,,,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,3,9,NWE 29,0,3,Steve Grogan sacked by Coy Bacon for 10 yards,-0.300,-2.140,pass,,Steve Grogan,,,,Coy Bacon,,,,,,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,4,19,NWE 19,0,3,"Mike Patrick punts 47 yards, returned by Tony Green for 11 yards",-2.140,-1.930,punt,,,,,,,Mike Patrick,,Tony Green,,,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,11:03,1,10,WAS 45,0,3,Joe Theismann pass incomplete intended for Mike Thomas,1.930,1.380,pass,,Joe Theismann,,Mike Thomas,,,,,,,,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,2,10,WAS 45,0,3,"John Riggins for -2 yards. John Riggins fumbles (forced by Steve Zabel), recovered by Richard Bishop at WAS43",1.380,-2.720,run,,,John Riggins,,,,,,,,,,Steve Zabel,Richard Bishop,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,10:53,1,10,WAS 43,0,3,Andy Johnson middle for 5 yards (tackle by Diron Talbert),2.720,2.850,run,,,Andy Johnson,,,,,,,,Diron Talbert,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,2,5,WAS 38,0,3,Andy Johnson left for 1 yard (tackle by Ken Houston),2.850,2.280,run,,,Andy Johnson,,,,,,,,Ken Houston,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,3,4,WAS 37,0,3,Steve Grogan pass incomplete intended for Stanley Morgan,2.280,0.790,pass,,Steve Grogan,,Stanley Morgan,,,,,,,,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,4,4,WAS 37,0,3,Mike Patrick punts 12 yards,0.790,-0.610,punt,,,,,,,Mike Patrick,,,,,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,9:31,1,10,WAS 25,0,3,John Riggins for 2 yards (tackle by Ray Hamilton),0.610,0.330,run,,,John Riggins,,,,,,,,Ray Hamilton,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,2,8,WAS 27,0,3,Joe Theismann pass incomplete intended for Frank Grant,0.330,-0.360,pass,,Joe Theismann,,Frank Grant,,,,,,,,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,3,8,WAS 27,0,3,Joe Theismann pass incomplete intended for Reggie Haynes,-0.360,-1.570,pass,,Joe Theismann,,Reggie Haynes,,,,,,,,,,,
1978,1,September 3,home,Washington Redskins,https://www.pro-football-reference.com/boxscores/197809030nwe.htm,1,,4,8,WAS 27,0,3,"Mike Bragg punts 37 yards, returned by Stanley Morgan for 7 yards",-1.570,0.000,punt,,,,,,,Mike Bragg,,Stanley Morgan,,,,,,
