season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa,play_type,two_point_attempt,passer,rusher,receiver,interceptor,sacker,punter,kicker,returner,blocker,tackler_1,tackler_2,forced_fumble_player,fumble_recovery_player,penalized_player
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,15:00,2,7,NYJ 10,0,0,Drew Bledsoe pass complete to Terry Allen for -5 yards (tackle by Mo Lewis),4.580,3.030,pass,,Drew Bledsoe,,Terry Allen,,,,,,,Mo Lewis,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,15:00,3,12,NYJ 15,0,0,Drew Bledsoe pass incomplete intended for Troy Brown,3.030,2.440,pass,,Drew Bledsoe,,Troy Brown,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,15:00,4,12,NYJ 15,3,0,Adam Vinatieri 33 yard field goal good,2.440,3.000,field_goal,,,,,,,,Adam Vinatieri,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,15:00,4,12,NWE 30,3,0,"Adam Vinatieri kicks off 69 yards, returned by Aaron Glenn for 23 yards (tackle by Kato Serwanga)",-1.370,0.540,kickoff,,,,,,,,Adam Vinatieri,Aaron Glenn,,Kato Serwanga,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,1,10,NYJ 24,3,0,Curtis Martin right tackle for 16 yards (tackle by Steve Israel),0.540,1.600,run,,,Curtis Martin,,,,,,,,Steve Israel,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,1,10,NYJ 40,3,0,Vinny Testaverde pass complete to Curtis Martin for 1 yard (tackle by Tedy Bruschi),1.600,1.190,pass,,Vinny Testaverde,,Curtis Martin,,,,,,,Tedy Bruschi,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,2,9,NYJ 41,3,0,,1.190,0.510,other,,,,,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,2,14,NYJ 36,3,0,Vinny Testaverde pass incomplete intended for Keyshawn Johnson,0.510,-0.160,pass,,Vinny Testaverde,,Keyshawn Johnson,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,3,14,NYJ 36,3,0,Vinny Testaverde pass complete to Dedric Ward for 16 yards (tackle by Tebucky Jones and Chris Carter),-0.160,2.390,pass,,Vinny Testaverde,,Dedric Ward,,,,,,,Tebucky Jones,Chris Carter,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,1,10,NWE 48,3,0,Curtis Martin left end for 4 yards (tackle by Tedy Bruschi and Chris Slade),2.390,2.390,run,,,Curtis Martin,,,,,,,,Tedy Bruschi,Chris Slade,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,2,6,NWE 44,3,0,Vinny Testaverde pass incomplete. Penalty on Kerry Jenkins: Illegal Touch Pass (Declined),2.390,1.690,pass,,Vinny Testaverde,,,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,3,6,NWE 44,3,0,Curtis Martin left tackle for 4 yards (tackle by Tedy Bruschi and Willie McGinest),1.690,0.590,run,,,Curtis Martin,,,,,,,,Tedy Bruschi,Willie McGinest,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,4,2,NWE 40,3,0,Leon Johnson right guard for 2 yards (tackle by Chad Eaton and Chris Slade),0.590,3.050,run,,,Leon Johnson,,,,,,,,Chad Eaton,Chris Slade,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,1,10,NWE 38,3,0,Vinny Testaverde pass complete to Keyshawn Johnson for 6 yards (tackle by Tedy Bruschi and Lawyer Milloy),3.050,3.320,pass,,Vinny Testaverde,,Keyshawn Johnson,,,,,,,Tedy Bruschi,Lawyer Milloy,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,2,4,NWE 32,3,0,Curtis Martin right end for no gain (tackle by Andy Katzenmoyer and Willie McGinest),3.320,2.610,run,,,Curtis Martin,,,,,,,,Andy Katzenmoyer,Willie McGinest,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,3,4,NWE 32,3,0,Vinny Testaverde pass complete to Dedric Ward for 5 yards (tackle by Lawyer Milloy),2.610,3.780,pass,,Vinny Testaverde,,Dedric Ward,,,,,,,Lawyer Milloy,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,1,10,NWE 27,3,6,"Vinny Testaverde pass complete to Richie Anderson for 27 yards, touchdown",3.780,7.000,pass,,Vinny Testaverde,,Richie Anderson,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,,,NWE 2,3,7,John Hall kicks extra point good,0.000,0.000,extra_point,,,,,,,,John Hall,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,8:55,1,10,NYJ 30,3,7,"John Hall kicks off 70 yards, touchback",0.940,0.280,kickoff,,,,,,,,John Hall,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,2:10,1,10,NWE 20,3,7,Drew Bledsoe pass complete to Rod Rutledge for 9 yards (tackle by Aaron Glenn),0.280,0.950,pass,,Drew Bledsoe,,Rod Rutledge,,,,,,,Aaron Glenn,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,2:10,2,1,NWE 29,3,7,Terry Allen up the middle for 3 yards (tackle by Jason Ferguson),0.950,1.070,run,,,Terry Allen,,,,,,,,Jason Ferguson,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,2:10,1,10,NWE 32,3,7,Drew Bledsoe pass incomplete intended for Lamont Warren,1.070,0.530,pass,,Drew Bledsoe,,Lamont Warren,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,2:10,2,10,NWE 32,3,7,Terry Allen left tackle for 6 yards (tackle by Roman Phifer and Marvin Jones),0.530,0.630,run,,,Terry Allen,,,,,,,,Roman Phifer,Marvin Jones,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,2:10,3,4,NWE 38,3,7,Drew Bledsoe pass incomplete intended for Tony Simmons,0.630,-0.850,pass,,Drew Bledsoe,,Tony Simmons,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,1,2:10,4,4,NWE 38,3,7,"Lee Johnson punts 46 yards, fair catch by Leon Johnson",-0.850,0.140,punt,,,,,,,Lee Johnson,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,15:00,1,10,NYJ 16,3,7,Vinny Testaverde pass complete to Eric Green for 3 yards (tackle by Tedy Bruschi),-0.140,-0.180,pass,,Vinny Testaverde,,Eric Green,,,,,,,Tedy Bruschi,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,15:00,2,7,NYJ 19,3,7,Curtis Martin right guard for 4 yards (tackle by Willie McGinest and Tedy Bruschi),-0.180,-0.450,run,,,Curtis Martin,,,,,,,,Willie McGinest,Tedy Bruschi,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,15:00,3,3,NYJ 23,3,7,Vinny Testaverde pass complete to Keyshawn Johnson for 9 yards (tackle by Lawyer Milloy and Ty Law),-0.450,1.070,pass,,Vinny Testaverde,,Keyshawn Johnson,,,,,,,Lawyer Milloy,Ty Law,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,15:00,1,10,NYJ 32,3,7,Curtis Martin left end for 2 yards (tackle by Chris Slade and Lawyer Milloy),1.070,0.800,run,,,Curtis Martin,,,,,,,,Chris Slade,Lawyer Milloy,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,12:32,1,10,NYJ 32,3,7,Timeout #1 by New York Jets,1.070,0.800,other,,,,,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,12:32,2,8,NYJ 34,3,7,Vinny Testaverde pass complete to Dedric Ward for 2 yards (tackle by Steve Israel and Chad Eaton),0.800,0.370,pass,,Vinny Testaverde,,Dedric Ward,,,,,,,Steve Israel,Chad Eaton,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,12:32,3,6,NYJ 36,3,7,Vinny Testaverde pass complete to Keyshawn Johnson for 16 yards (tackle by Chris Carter),0.370,2.390,pass,,Vinny Testaverde,,Keyshawn Johnson,,,,,,,Chris Carter,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,12:32,1,10,NWE 48,3,7,Vinny Testaverde pass incomplete intended for Keyshawn Johnson,2.390,1.850,pass,,Vinny Testaverde,,Keyshawn Johnson,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,12:32,2,10,NWE 48,3,7,Vinny Testaverde pass incomplete intended for Dedric Ward,1.850,1.160,pass,,Vinny Testaverde,,Dedric Ward,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,12:32,3,10,NWE 48,3,7,Vinny Testaverde pass incomplete intended for Dedric Ward is intercepted by Lawyer Milloy at NWE-36,1.160,-1.330,pass,,Vinny Testaverde,,Dedric Ward,Lawyer Milloy,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,10:46,1,10,NWE 36,3,7,Kevin Faulk right tackle for 3 yards (tackle by Mo Lewis),1.330,1.200,run,,,Kevin Faulk,,,,,,,,Mo Lewis,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,10:46,2,7,NWE 39,3,7,Kevin Faulk up the middle for 3 yards (tackle by Bryan Cox and Victor Green),1.200,0.890,run,,,Kevin Faulk,,,,,,,,Bryan Cox,Victor Green,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,10:46,3,4,NWE 42,9,7,"Drew Bledsoe pass complete to Tony Simmons for 58 yards, touchdown",0.890,7.000,pass,,Drew Bledsoe,,Tony Simmons,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,10:46,,,NYJ 2,10,7,Adam Vinatieri kicks extra point good,0.000,0.000,extra_point,,,,,,,,Adam Vinatieri,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,10:46,3,4,NWE 30,10,7,"Adam Vinatieri kicks off 65 yards, returned by Aaron Glenn for 46 yards (tackle by Troy Brown)",0.100,2.320,kickoff,,,,,,,,Adam Vinatieri,Aaron Glenn,,Troy Brown,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,9:11,1,10,NWE 49,10,7,Vinny Testaverde pass complete to Curtis Martin for 11 yards (tackle by Andy Katzenmoyer),2.320,3.050,pass,,Vinny Testaverde,,Curtis Martin,,,,,,,Andy Katzenmoyer,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,9:11,1,10,NWE 38,10,7,Curtis Martin up the middle for 1 yard (tackle by Greg Spires and Tedy Bruschi),3.050,2.640,run,,,Curtis Martin,,,,,,,,Greg Spires,Tedy Bruschi,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,9:11,2,9,NWE 37,10,7,Curtis Martin right tackle for 19 yards (tackle by Steve Israel),2.640,4.370,run,,,Curtis Martin,,,,,,,,Steve Israel,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,9:11,1,10,NWE 18,10,7,"Curtis Martin left tackle for -7 yards (tackle by Willie McGinest). Curtis Martin fumbles (forced by Willie McGinest), recovered by Curtis Martin at NWE-25",4.370,2.880,run,,,Curtis Martin,,,,,,,,Willie McGinest,,Willie McGinest,Curtis Martin,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,9:11,2,17,NWE 25,10,13,"Tom Tupa pass complete to Keyshawn Johnson for 25 yards, touchdown",2.880,7.000,pass,,Tom Tupa,,Keyshawn Johnson,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,9:11,,,NWE 2,10,14,John Hall kicks extra point good,0.000,0.000,extra_point,,,,,,,,John Hall,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,9:11,2,17,NYJ 30,10,14,"John Hall kicks off 70 yards, touchback",-0.090,0.280,kickoff,,,,,,,,John Hall,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,6:49,1,10,NWE 20,10,14,Drew Bledsoe pass complete to Ben Coates for 13 yards (tackle by Victor Green),0.280,1.140,pass,,Drew Bledsoe,,Ben Coates,,,,,,,Victor Green,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,6:49,1,10,NWE 33,10,14,Kevin Faulk left end for 2 yards (tackle by James Farrior and Mo Lewis),1.140,0.860,run,,,Kevin Faulk,,,,,,,,James Farrior,Mo Lewis,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,6:49,2,8,NWE 35,10,14,Drew Bledsoe pass incomplete intended for Kevin Faulk,0.860,0.170,pass,,Drew Bledsoe,,Kevin Faulk,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,6:49,3,8,NWE 35,10,14,Drew Bledsoe pass incomplete intended for Shawn Jefferson. Penalty on Heath Irwin: Offensive Holding (Declined),0.170,-1.040,pass,,Drew Bledsoe,,Shawn Jefferson. Penalty,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,6:49,4,8,NWE 35,10,14,"Lee Johnson punts 51 yards, returned by Leon Johnson for 6 yards (tackle by Bernard Russ)",-1.040,-0.280,punt,,,,,,,Lee Johnson,,Leon Johnson,,Bernard Russ,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,5:12,1,10,NYJ 20,10,14,Tom Tupa right end for 4 yards (tackle by Tedy Bruschi),0.280,0.270,run,,,Tom Tupa,,,,,,,,Tedy Bruschi,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,5:12,2,6,NYJ 24,10,14,"Curtis Martin left guard for 2 yards (tackle by Andy Katzenmoyer and Henry Thomas). Penalty on Kevin Mawae: Offensive Holding, 10 yards (no play)",0.270,-1.180,no_play,,,,,,,,,,,Andy Katzenmoyer,Henry Thomas,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,5:12,2,16,NYJ 14,10,14,Curtis Martin left guard for 3 yards (tackle by Chad Eaton and Chris Sullivan),-1.180,-1.510,run,,,Curtis Martin,,,,,,,,Chad Eaton,Chris Sullivan,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,5:12,3,13,NYJ 17,10,14,Tom Tupa pass complete to Keyshawn Johnson for 50 yards (tackle by Chris Carter),-1.510,3.380,pass,,Tom Tupa,,Keyshawn Johnson,,,,,,,Chris Carter,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,5:12,1,10,NWE 33,10,14,Curtis Martin right tackle for 4 yards (tackle by Chris Sullivan and Chad Eaton),3.380,3.380,run,,,Curtis Martin,,,,,,,,Chris Sullivan,Chad Eaton,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,5:12,2,6,NWE 29,10,14,Keyshawn Johnson left end for no gain (tackle by Chris Slade),3.380,2.680,run,,,Keyshawn Johnson,,,,,,,,Chris Slade,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,2:00,3,6,NWE 29,10,14,Tom Tupa sacked by Willie McGinest for -7 yards,2.680,0.880,pass,,Tom Tupa,,,,Willie McGinest,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,2:00,4,13,NWE 36,10,14,Tom Tupa punts 35 yards,0.880,0.380,punt,,,,,,,Tom Tupa,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,1:18,1,10,NWE 1,10,14,Terry Allen right guard for 4 yards (tackle by Jason Ferguson),-0.380,-0.490,run,,,Terry Allen,,,,,,,,Jason Ferguson,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,1:18,2,6,NWE 5,10,14,,-0.490,-0.710,other,,,,,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,0:29,2,9,NWE 2,10,14,Terry Allen right guard for 1 yard (tackle by Jason Ferguson),-0.710,-1.190,run,,,Terry Allen,,,,,,,,Jason Ferguson,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,0:14,2,9,NWE 2,10,14,Timeout #2 by New York Jets,-0.710,-1.190,other,,,,,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,0:14,3,8,NWE 3,10,14,Terry Allen right guard for 4 yards (tackle by Anthony Pleasant and Chad Cascadden),-1.190,-2.490,run,,,Terry Allen,,,,,,,,Anthony Pleasant,Chad Cascadden,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,0:08,3,8,NWE 3,10,14,Timeout #3 by New York Jets,-1.190,-2.490,other,,,,,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,0:08,4,4,NWE 7,10,16,"Lee Johnson for no gain. Mike Bartrum fumbles, safety",-2.490,-2.000,run,,,Lee Johnson,,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,2,0:08,4,4,NWE 20,10,16,"Lee Johnson kicks off 62 yards, returned by Leon Johnson for 14 yards (tackle by Larry Whigham)",-2.030,0.280,kickoff,,,,,,,,Lee Johnson,Leon Johnson,,Larry Whigham,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,15:00,4,4,NWE 30,10,16,"Adam Vinatieri kicks off 73 yards, returned by Leon Johnson for 17 yards (tackle by Harold Shaw). Leon Johnson fumbles, recovered by J.P. Machado at NYJ-14",-1.370,-0.280,kickoff,,,,,,,,Adam Vinatieri,Leon Johnson,,Harold Shaw,,,J.P. Machado,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,15:00,1,10,NYJ 14,10,16,Curtis Martin up the middle for 8 yards (tackle by Chris Carter and Brandon Mitchell),-0.280,0.420,run,,,Curtis Martin,,,,,,,,Chris Carter,Brandon Mitchell,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,15:00,2,2,NYJ 22,10,16,Curtis Martin right tackle for 4 yards (tackle by Tedy Bruschi and Chris Floyd),0.420,0.670,run,,,Curtis Martin,,,,,,,,Tedy Bruschi,Chris Floyd,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,15:00,1,10,NYJ 26,16,16,"Tom Tupa sacked by Steve Israel for -9 yards. Tom Tupa fumbles (forced by Steve Israel), recovered by Willie McGinest at NYJ-0, touchdown",0.670,-7.000,pass,,Tom Tupa,,,,Steve Israel,,,,,,,Steve Israel,Willie McGinest,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,13:27,,,NYJ 2,17,16,Adam Vinatieri kicks extra point good,0.000,0.000,extra_point,,,,,,,,Adam Vinatieri,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,13:27,1,10,NWE 30,17,16,"Adam Vinatieri kicks off 71 yards, returned by Kevin Williams for 19 yards (tackle by Harold Shaw)",0.940,0.040,kickoff,,,,,,,,Adam Vinatieri,Kevin Williams,,Harold Shaw,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,13:27,1,10,NYJ 18,17,16,Tom Tupa pass incomplete,0.040,-0.490,pass,,Tom Tupa,,,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,13:27,2,10,NYJ 18,17,16,Tom Tupa pass incomplete intended for Keyshawn Johnson (defended by Lawyer Milloy),-0.490,-1.170,pass,,Tom Tupa,,Keyshawn Johnson,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,13:27,3,10,NYJ 18,17,16,Tom Tupa pass incomplete intended for Quinn Early,-1.170,-2.240,pass,,Tom Tupa,,Quinn Early,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,13:27,4,10,NYJ 18,17,16,"Tom Tupa punts 39 yards, returned by Troy Brown for 26 yards (tackle by Tom Tupa). Penalty on Scott Frost: Offensive Holding (Declined)",-2.240,-3.510,punt,,,,,,,Tom Tupa,,Troy Brown,,Tom Tupa,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,12:56,1,10,NYJ 31,17,16,Drew Bledsoe pass complete to Terry Glenn for 7 yards (tackle by Aaron Glenn and Mo Lewis),3.510,3.910,pass,,Drew Bledsoe,,Terry Glenn,,,,,,,Aaron Glenn,Mo Lewis,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,12:56,2,3,NYJ 24,17,16,Kevin Faulk right tackle for 2 yards (tackle by Jason Ferguson and Rick Lyle),3.910,3.470,run,,,Kevin Faulk,,,,,,,,Jason Ferguson,Rick Lyle,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,11:40,2,3,NYJ 24,17,16,Timeout #1 by New York Jets,3.910,3.470,other,,,,,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,11:40,3,1,NYJ 22,23,16,"Terry Allen left tackle for 22 yards, touchdown",3.470,7.000,run,,,Terry Allen,,,,,,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,11:40,,,NYJ 2,24,16,Adam Vinatieri kicks extra point good,0.000,0.000,extra_point,,,,,,,,Adam Vinatieri,,,,,,,
1999,1,September 12,away,New York Jets,https://www.pro-football-reference.com/boxscores/199909120nyj.htm,3,11:40,3,1,NWE 30,24,16,"Adam Vinatieri kicks off 70 yards, touchback",0.300,0.280,kickoff,,,,,,,,Adam Vinatieri,,,,,,,
