season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa,play_type,two_point_attempt,passer,rusher,receiver,interceptor,sacker,punter,kicker,returner,blocker,tackler_1,tackler_2,forced_fumble_player,fumble_recovery_player,penalized_player
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,,,,,,,,"Patriots won the coin toss, Patriots to receive the opening kickoff.",,,other,,,,,,,,,,,,,,,
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,1,15:00,,,IND 35,0,0,"Dean Biasucci kicks off 59 yards, returned by Michael Timpson for 21 yards (tackle by Quintus McDonald)",0.000,-0.740,kickoff,,,,,,,,Dean Biasucci,Michael Timpson,,Quintus McDonald,,,,
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,1,14:52,1,10,NWE 27,0,0,Leonard Russell middle for 1 yard (tackle by Tony Siragusa),0.740,0.330,run,,,Leonard Russell,,,,,,,,Tony Siragusa,,,,
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,1,,2,9,NWE 28,0,0,Tom Hodson pass incomplete intended for Ivy Joe Hunter,0.330,-0.360,pass,,Tom Hodson,,Ivy Joe Hunter,,,,,,,,,,,
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,1,,3,9,NWE 28,0,0,Tom Hodson pass complete to Marv Cook for 5 yards (tackle by John Baylor),-0.360,-1.180,pass,,Tom Hodson,,Marv Cook,,,,,,,John Baylor,,,,
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,1,,4,4,NWE 33,0,0,"Bryan Wagner punts 35 yards, returned by Clarence Verdin for 10 yards (tackle by Michael Timpson)",-1.180,-1.730,punt,,,,,,,Bryan Wagner,,Clarence Verdin,,Michael Timpson,,,,
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,1,13:11,1,10,IND 42,0,0,Jeff George pass complete to Eric Dickerson for 2 yards (tackle by Eugene Lockhart),1.730,1.460,pass,,Jeff George,,Eric Dickerson,,,,,,,Eugene Lockhart,,,,
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,1,,2,8,IND 44,0,0,Jeff George pass incomplete intended for Bill Brooks,1.460,0.760,pass,,Jeff George,,Bill Brooks,,,,,,,,,,,
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,1,,3,8,IND 44,0,0,Jeff George pass intended for Anthony Johnson is intercepted by Andre Tippett at NE45 and returned for 10 yards,0.760,-2.590,pass,,Jeff George,,Anthony Johnson,Andre Tippett,,,,,,,,,,
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,1,11:58,1,10,IND 45,0,0,Leonard Russell left guard for 4 yards (tackle by Tony Siragusa),2.590,2.580,run,,,Leonard Russell,,,,,,,,Tony Siragusa,,,,
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,1,,2,6,IND 41,0,0,Leonard Russell right tackle for 4 yards (tackle by Tony Siragusa),2.580,2.410,run,,,Leonard Russell,,,,,,,,Tony Siragusa,,,,
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,1,,3,2,IND 37,0,0,Leonard Russell left guard for 1 yard (tackle by Jeff Herrod),2.410,0.890,run,,,Leonard Russell,,,,,,,,Jeff Herrod,,,,
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,1,,4,1,IND 36,0,0,Leonard Russell left tackle for 3 yards (tackle by Jeff Herrod),0.890,3.380,run,,,Leonard Russell,,,,,,,,Jeff Herrod,,,,
1991,1,September 1,away,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/199109010clt.htm,1,,1,10,IND 33,0,0,Leonard Russell middle for 7 yards (tackle by Jeff Herrod),3.380,3.780,run,,,Leonard Russell,,,,,,,,Jeff Herrod,,,,
