season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa,play_type,two_point_attempt,passer,rusher,receiver,interceptor,sacker,punter,kicker,returner,blocker,tackler_1,tackler_2,forced_fumble_player,fumble_recovery_player,penalized_player
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,,,,,,,,"Colts won the coin toss, Colts to receive the opening kickoff.",,,other,,,,,,,,,,,,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,15:00,,,NWE 35,0,0,"John Smith kicks off 65 yards, touchback.",0.000,-0.280,kickoff,,,,,,,,John Smith,,,,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,14:55,1,10,BAL 20,0,0,Randy McMillan left for 5 yards (tackle by Clayton Weishuhn),0.280,0.410,run,,,Randy McMillan,,,,,,,,Clayton Weishuhn,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,2,5,BAL 25,0,0,Curtis Dickey right end for 4 yards (tackle by Roland James),0.410,0.230,run,,,Curtis Dickey,,,,,,,,Roland James,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,3,1,BAL 29,0,0,Randy McMillan left for 2 yards (tackle by Julius Adams),0.230,1.000,run,,,Randy McMillan,,,,,,,,Julius Adams,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,1,10,BAL 31,0,0,Mike Pagel pass incomplete intended for Ray Butler,1.000,0.460,pass,,Mike Pagel,,Ray Butler,,,,,,,,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,2,10,BAL 31,0,0,Curtis Dickey middle for 7 yards (tackle by Fred Marion),0.460,0.700,run,,,Curtis Dickey,,,,,,,,Fred Marion,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,3,3,BAL 38,0,0,"Curtis Dickey right for -4 yards. Curtis Dickey fumbles (forced by Ronnie Lippett), recovered by Dennis Owens at BALC34 and returned for 4 yards",0.700,-3.580,run,,,Curtis Dickey,,,,,,,,,,Ronnie Lippett,Dennis Owens,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,12:39,1,10,BAL 30,0,0,Tony Collins right for no gain (tackle by Vernon Maxwell),3.580,3.030,run,,,Tony Collins,,,,,,,,Vernon Maxwell,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,2,10,BAL 30,0,0,Steve Grogan pass incomplete intended for Cedric Jones,3.030,2.340,pass,,Steve Grogan,,Cedric Jones,,,,,,,,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,3,10,BAL 30,0,0,Steve Grogan pass complete to Tony Collins for 17 yards. Tony Collins fumbles (forced by Vernon Maxwell),2.340,4.710,pass,,Steve Grogan,,Tony Collins,,,,,,,,,Vernon Maxwell,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,1,10,BAL 13,0,0,Tony Collins right for 3 yards (tackle by Greg Bracelin),4.710,4.580,run,,,Tony Collins,,,,,,,,Greg Bracelin,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,2,7,BAL 10,0,0,Steve Grogan pass incomplete intended for Cedric Jones,4.580,3.650,pass,,Steve Grogan,,Cedric Jones,,,,,,,,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,3,7,BAL 10,0,0,Steve Grogan sacked by Donnell Thompson for 9 yards,3.650,2.180,pass,,Steve Grogan,,,,Donnell Thompson,,,,,,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,4,16,BAL 19,0,0,John Smith 36 yard field goal no good,2.180,-0.280,field_goal,,,,,,,,John Smith,,,,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,10:34,1,10,BAL 20,0,0,Randy McMillan left for 8 yards (tackle by Julius Adams),0.280,0.810,run,,,Randy McMillan,,,,,,,,Julius Adams,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,2,2,BAL 28,0,0,Zachary Dixon left end for no gain (tackle by Steve Nelson),0.810,0.100,run,,,Zachary Dixon,,,,,,,,Steve Nelson,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,3,2,BAL 28,0,0,Mike Pagel pass complete to Ray Butler for 60 yards (tackle by Rick Sanford),0.100,4.780,pass,,Mike Pagel,,Ray Butler,,,,,,,Rick Sanford,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,1,10,NWE 12,0,0,Zachary Dixon middle for 3 yards (tackle by Steve Nelson),4.780,4.640,run,,,Zachary Dixon,,,,,,,,Steve Nelson,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,2,7,NWE 9,0,0,Randy McMillan left for 2 yards (tackle by Clayton Weishuhn),4.640,4.160,run,,,Randy McMillan,,,,,,,,Clayton Weishuhn,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,3,5,NWE 7,0,0,Mike Pagel pass incomplete intended for Ray Butler,4.160,0.000,pass,,Mike Pagel,,Ray Butler,,,,,,,,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,,,,0,0,Penalty on Steve Wright: Chop Block (declined),0.000,2.980,penalty,,,,,,,,,,,,,,,Steve Wright
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,4,5,NWE 7,0,3,Raul Allegre 25 yard field goal good,2.980,3.000,field_goal,,,,,,,,Raul Allegre,,,,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,7:43,,,BAL 35,0,3,"Raul Allegre kicks off 43 yards, returned by Ricky Smith for 13 yards (tackle by Steve Parker)",0.000,-1.270,kickoff,,,,,,,,Raul Allegre,Ricky Smith,,Steve Parker,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,7:34,1,10,NWE 35,0,3,Mark van Eeghen right for no gain (tackle by Johnie Cooks),1.270,0.720,run,,,Mark van Eeghen,,,,,,,,Johnie Cooks,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,2,10,NWE 35,0,3,Steve Grogan scrambles for 8 yards (tackle by Leo Wisniewski),0.720,1.090,run,,,Steve Grogan,,,,,,,,Leo Wisniewski,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,3,2,NWE 43,0,3,Steve Grogan scrambles left end for 4 yards (tackle by Barry Krauss),1.090,2.060,run,,,Steve Grogan,,,,,,,,Barry Krauss,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,1,10,NWE 47,0,3,Steve Grogan pass complete to Tony Collins for 6 yards (tackle by Barry Krauss),2.060,2.330,pass,,Steve Grogan,,Tony Collins,,,,,,,Barry Krauss,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,2,4,BAL 47,0,3,"Penalty on Leo Wisniewski: Offside, 5 yards (accepted)",2.330,2.790,penalty,,,,,,,,,,,,,,,Leo Wisniewski
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,1,10,BAL 42,0,3,Tony Collins right guard for 1 yard (tackle by Vernon Maxwell),2.790,2.380,run,,,Tony Collins,,,,,,,,Vernon Maxwell,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,2,9,BAL 41,0,3,Steve Grogan sacked by Vernon Maxwell for 6 yards,2.380,0.890,pass,,Steve Grogan,,,,Vernon Maxwell,,,,,,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,3,15,BAL 47,0,3,Steve Grogan pass complete to Clarence Weathers for 14 yards (tackle by Vernon Maxwell),0.890,1.210,pass,,Steve Grogan,,Clarence Weathers,,,,,,,Vernon Maxwell,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,4,1,BAL 33,0,3,"Tony Collins right for no gain. Penalty on Greg Bracelin: Offside, 5 yards (accepted) (no play)",1.210,3.710,no_play,,,,,,,,,,,,,,,
1983,1,September 4,home,Baltimore Colts,https://www.pro-football-reference.com/boxscores/198309040nwe.htm,1,,1,10,BAL 28,0,3,Mark van Eeghen middle for 11 yards (tackle by Nesby Glasgow),3.710,4.440,run,,,Mark van Eeghen,,,,,,,,Nesby Glasgow,,,,
