season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,2,3,CLE 48,3,0,Larry Mason middle for 3 yards (tackle by Mel Black),2.070,2.320
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,1,10,NWE 49,3,0,Major Everett middle for 3 yards (tackle by Darryl Holmes),2.320,2.190
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,2,7,NWE 46,3,0,"Larry Mason left for 4 yards. Larry Mason fumbles (forced by Ron Shegog), recovered by Randy Sealby at NE42",2.190,-1.730
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,6:57,1,10,NWE 42,3,0,Bob Bleier pass complete to Wayne Coffey for 35 yards (tackle by DeJuan Robinson),1.730,4.040
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,1,10,CLE 23,3,0,Bob Bleier pass incomplete intended for Tony Collins,4.040,3.500
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,2,10,CLE 23,3,0,Bob Bleier pass complete to Larry Linne for 17 yards (tackle by Troy Wilson),3.500,5.830
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,1,6,CLE 6,9,0,"Bob Bleier pass complete to Larry Linne for 6 yards, touchdown",5.830,7.000
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,,,,10,0,Eric Schubert kicks extra point good,0.000,0.000
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,5:31,,,NWE 35,10,0,"Eric Schubert kicks off 36 yards, returned by Larry Mason for no gain",0.000,-0.870
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,1,10,CLE 29,10,0,Larry Mason right for 6 yards (tackle by Ron Shegog),0.870,1.140
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,2,4,CLE 35,10,0,Major Everett right for 1 yard (tackle by Jerry McCabe),1.140,0.560
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,3,3,CLE 36,10,0,Jeff Christensen scrambles right for 6 yards,0.560,1.730
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,1,10,CLE 42,10,0,Jeff Christensen pass complete to Larry Mason for -2 yards (tackle by Darryl Holmes),1.730,0.920
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,2,12,CLE 40,10,0,Jeff Christensen pass complete to Derek Tennell for 21 yards (tackle by Jerry McCabe),0.920,2.980
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,1,10,NWE 39,10,0,Jeff Christensen pass complete to Keith Tinsley for 17 yards (tackle by Joe Peterson),2.980,4.110
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,,1,10,NWE 22,10,0,Larry Mason right for 3 yards (tackle by Jerry McCabe),4.110,3.970
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,1:54,2,7,NWE 19,10,0,Jeff Christensen pass incomplete intended for Major Everett,3.970,3.260
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,1:48,3,7,NWE 19,10,0,Jeff Christensen pass incomplete intended for Perry Kemp,3.260,2.180
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,1:42,4,7,NWE 19,10,0,Brian Franco 37 yard field goal no good,2.180,-0.280
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,1:38,1,10,NWE 20,10,0,Chuck McSwain middle for 2 yards (tackle by Alex Carter),0.280,0.000
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,1:02,2,8,NWE 22,10,0,Chuck McSwain middle for 3 yards (tackle by Alex Carter),0.000,-0.300
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,0:53,3,5,NWE 25,10,0,Tony Collins right for 3 yards (tackle by Mike Rusinek),-0.300,-1.500
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,0:44,4,2,NWE 28,10,0,Al Herline punts 27 yards,-1.500,-1.930
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,0:35,1,10,CLE 45,10,0,Jeff Christensen scrambles left for 7 yards,1.930,2.330
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,0:23,2,3,NWE 48,10,0,Jeff Christensen pass incomplete intended for Derek Tennell,2.330,1.620
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,0:18,3,3,NWE 48,10,0,Jeff Christensen pass incomplete intended for Perry Kemp,1.620,0.070
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,0:12,4,3,NWE 48,10,0,Dale Walters punts 39 yards,0.070,0.380
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,2,0:04,1,10,NWE 9,10,0,Bob Bleier kneels for -1 yards,-0.380,-0.850
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,15:00,,,NWE 35,10,0,"Eric Schubert kicks off 65 yards, touchback.",0.000,-0.280
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,1,10,CLE 20,10,0,Jeff Christensen pass incomplete intended for Perry Kemp,0.280,0.000
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,,,,10,0,Penalty on CLE: Illegal Motion (declined),0.000,-0.270
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,10,CLE 20,10,0,Larry Mason middle for 5 yards (tackle by Mel Black),-0.270,-0.300
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,3,5,CLE 25,10,0,Larry Mason right for 12 yards (tackle by Jerry McCabe),-0.300,1.400
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,1,10,CLE 37,10,0,Major Everett right for 4 yards (tackle by Greg Moore),1.400,1.400
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,6,CLE 41,10,0,Major Everett middle for 1 yard (tackle by Mel Black),1.400,0.830
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,3,5,CLE 42,10,0,Jeff Christensen pass complete to Perry Kemp for 27 yards (tackle by Darryl Holmes),0.830,0.000
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,,,NWE 31,10,0,"Penalty on Murray Wichard: Roughing the Passer, 15 yards (accepted)",0.000,4.510
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,1,10,NWE 16,10,0,Larry Mason middle for 2 yards (tackle by Randy Sealby),4.510,4.210
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,8,NWE 14,10,0,Major Everett middle for 4 yards (tackle by Randy Sealby),4.210,4.170
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,3,4,NWE 10,10,0,Jeff Christensen pass incomplete intended for Keith Tinsley,4.170,2.840
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,4,4,NWE 10,10,3,Brian Franco 28 yard field goal good,2.840,3.000
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,10:27,,,CLE 35,10,3,"Goran Lingmerth kicks off no gain,",0.000,-1.270
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,1,10,NWE 35,10,3,Bob Bleier pass complete to Larry Linne for 11 yards (tackle by DeJuan Robinson),1.270,1.990
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,1,10,NWE 46,10,3,Bob Bleier pass incomplete intended for Tony Collins,1.990,1.450
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,10,NWE 46,10,3,"Penalty on Darryl Sims: Offside, 5 yards (accepted)",1.450,2.130
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,5,CLE 49,10,3,Bob Bleier pass incomplete intended for Larry Linne,2.130,1.420
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,3,5,CLE 49,10,3,Bob Bleier pass incomplete intended for Larry Linne,1.420,0.000
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,4,5,CLE 49,10,3,"Al Herline punts 49 yards, touchback.",0.000,-0.280
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,9:26,1,10,CLE 20,10,3,Larry Mason left for 9 yards (tackle by Darryl Holmes),0.280,0.950
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,1,CLE 29,10,3,Major Everett left for 4 yards (tackle by Jerry McCabe),0.950,1.140
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,1,10,CLE 33,10,3,Jeff Christensen pass incomplete intended for Keith Tinsley,1.140,0.590
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,10,CLE 33,10,3,Jeff Christensen pass incomplete intended for Larry Mason,0.590,-0.100
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,3,10,CLE 33,10,3,Jeff Christensen pass incomplete intended for Major Everett,-0.100,-1.180
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,4,10,CLE 33,10,3,"Dale Walters punts 30 yards, returned by Larry Linne for 16 yards (tackle by Mike Teifke)",-1.180,-2.460
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,8:12,1,10,CLE 47,10,3,Bob Bleier pass incomplete intended for Tony Collins,2.460,1.910
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,10,CLE 47,10,3,Bob Bleier pass incomplete intended for Wayne Coffey,1.910,1.220
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,3,10,CLE 47,10,3,Bob Bleier pass incomplete intended for Larry Linne,1.220,0.130
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,4,10,CLE 47,10,3,Al Herline punts 24 yards,0.130,-0.480
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,7:48,1,10,CLE 23,10,3,Larry Mason left for 2 yards (tackle by Raymond Clayborn),0.480,0.200
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,8,CLE 25,10,3,Jeff Christensen pass incomplete intended for Major Everett,0.200,-0.490
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,3,8,CLE 25,10,3,Jeff Christensen pass complete to Derek Tennell for 9 yards (tackle by Raymond Clayborn),-0.490,1.200
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,1,10,CLE 34,10,3,Major Everett middle for 16 yards (tackle by Ron Shegog),1.200,2.260
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,1,10,NWE 50,10,3,Jeff Christensen pass incomplete intended for Larry Mason,2.260,1.710
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,10,NWE 50,10,3,Jeff Christensen pass incomplete intended for Larry Mason,1.710,1.030
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,3,10,NWE 50,10,3,Jeff Christensen pass complete to Perry Kemp for 31 yards,1.030,4.310
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,1,10,NWE 19,10,3,Larry Mason left for 4 yards (tackle by Greg Moore),4.310,4.350
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,6,NWE 15,10,3,Larry Mason left for 6 yards (tackle by Darryl Holmes),4.350,5.140
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,1,9,NWE 9,10,3,Larry Mason middle for 4 yards (tackle by Murray Wichard),5.140,5.150
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,5,NWE 5,10,3,Larry Mason middle for 1 yard (tackle by Ron Shegog),5.150,4.490
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,3,4,NWE 4,10,3,Jeff Christensen pass incomplete intended for Major Everett,4.490,3.030
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,4,4,NWE 4,10,6,Brian Franco 21 yard field goal good,3.030,3.000
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,2:38,,,CLE 35,10,6,"Goran Lingmerth kicks off 36 yards, returned by Rogers Alexander for 4 yards (tackle by James Capers)",0.000,-1.140
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,1,10,NWE 33,10,6,Chuck McSwain left for 2 yards (tackle by Alex Carter),1.140,0.860
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,8,NWE 35,10,6,Bob Bleier pass complete to Larry Linne for 11 yards (tackle by Troy Wilson),0.860,1.990
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,1,10,NWE 46,10,6,"Chuck McSwain middle for 4 yards. Chuck McSwain fumbles, recovered by Tom Polley at CLE47",1.990,-2.060
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,1:37,1,10,CLE 47,10,6,Larry Mason left end for 10 yards (tackle by Darryl Holmes),2.060,2.720
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,1,10,NWE 43,10,6,Major Everett right for 4 yards (tackle by Greg Moore),2.720,2.720
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,2,6,NWE 39,10,6,Jeff Christensen pass incomplete intended for Steve Pierce,2.720,2.010
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,3,6,NWE 39,10,6,Larry Mason right for 2 yards (tackle by Murray Wichard),2.010,0.790
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,3,,4,4,NWE 37,10,6,Jeff Christensen pass incomplete intended for Derek Tennell,0.790,-1.400
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,15:00,1,10,NWE 37,10,6,Tony Collins right end for 6 yards (tackle by Tim Crawford),1.400,1.670
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,2,4,NWE 43,10,6,Tony Collins right end for -1 yards,1.670,0.830
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,3,5,NWE 42,10,6,Chuck McSwain middle for no gain (tackle by Mike Rusinek),0.830,-0.590
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,4,5,NWE 42,10,6,"Al Herline punts 37 yards, returned by Troy Wilson for 17 yards (tackle by Randy Sealby)",-0.590,-1.470
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,12:59,1,10,CLE 38,10,6,Larry Mason left for -3 yards (tackle by Greg Moore),1.470,0.520
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,2,13,CLE 35,10,6,Jeff Christensen pass complete to Derek Tennell for 9 yards (tackle by Mel Black),0.520,1.020
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,3,4,CLE 44,10,6,Jeff Christensen pass incomplete intended for Larry Mason,1.020,-0.460
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,4,4,CLE 44,10,6,Dale Walters punts 38 yards,-0.460,-0.040
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,11:19,1,10,NWE 18,10,6,Bob Bleier pass incomplete intended for Wayne Coffey,0.040,-0.490
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,2,10,NWE 18,10,6,Bob Bleier pass incomplete intended for Tony Collins,-0.490,-1.170
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,3,10,NWE 18,10,6,Bob Bleier sacked by Alex Carter for 13 yards,-1.170,-2.490
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,4,23,NWE 5,10,6,Al Herline punts 18 yards,-2.490,-4.040
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,10:38,1,10,NWE 23,10,6,Larry Mason middle for 22 yards (tackle by Joe Peterson),4.040,6.970
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,1,1,NWE 1,10,12,"Larry Mason middle for 1 yard, touchdown",6.970,7.000
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,,,,10,13,Dale Walters kicks extra point good,0.000,0.000
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,10:23,,,CLE 35,10,13,"Goran Lingmerth kicks off 59 yards, returned by Chuck McSwain for 8 yards (tackle by Jerry Parker)",0.000,0.280
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,10:13,1,10,NWE 14,10,13,Carl Woods right for no gain (tackle by Brian Dudley),-0.280,-0.750
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,2,10,NWE 14,10,13,Bob Bleier pass complete to Todd Frain for 11 yards,-0.750,0.610
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,1,10,NWE 25,10,13,Tony Collins right for 2 yards (tackle by Brian Dudley),0.610,0.330
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,2,8,NWE 27,10,13,Bob Bleier pass incomplete intended for Larry Linne,0.330,-0.360
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,3,8,NWE 27,10,13,Bob Bleier pass incomplete intended for Dennis Gadbois,-0.360,-1.570
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,4,8,NWE 27,10,13,Al Herline punts 30 yards,-1.570,-1.800
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,8:00,1,10,CLE 43,10,13,Larry Mason middle for 9 yards (tackle by Darryl Holmes),1.800,2.470
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,2,1,NWE 48,10,13,Larry Mason middle for 2 yards (tackle by John Guzik),2.470,2.520
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,1,10,NWE 46,10,13,Larry Mason right for no gain (tackle by Ron Shegog),2.520,1.980
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,2,10,NWE 46,10,13,Major Everett middle for 3 yards (tackle by Ben Reed),1.980,1.680
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,3,7,NWE 43,10,13,Jeff Christensen scrambles middle for 15 yards (tackle by Ron Shegog),1.680,3.710
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,1,10,NWE 28,10,13,Larry Mason middle for 4 yards (tackle by Mel Black),3.710,3.710
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,2,6,NWE 24,10,13,Larry Mason middle for 8 yards (tackle by Steve Wilburn),3.710,4.510
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,1,10,NWE 16,10,13,Larry Mason middle for 5 yards (tackle by John Guzik),4.510,4.760
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,2,5,NWE 11,10,13,Larry Mason middle for no gain (tackle by Steve Wilburn),4.760,3.940
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,3,5,NWE 11,10,13,Jeff Christensen pass complete to Major Everett for 10 yards. Major Everett fumbles (forced by Jerry McCabe),3.940,6.970
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,2:00,1,1,NWE 1,10,13,Larry Mason middle for no gain (tackle by Ben Reed),6.970,5.910
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,1:46,2,1,NWE 1,10,13,"Larry Mason middle for 1 yard, touchdown",5.910,7.000
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,,,,10,19,"Penalty on CLE: Spiking, 5 yards (accepted)",0.000,0.000
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,,,,10,20,Brian Franco kicks extra point good,0.000,0.000
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,1:41,,,CLE 30,10,20,"Goran Lingmerth kicks off 65 yards, returned by Michael LeBlanc for 24 yards (tackle by Jerry Parker). Penalty on Vincent Barnett: Personal Foul, 15 yards (accepted)",0.000,-1.860
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,,1,10,NWE 44,10,20,Bob Bleier pass complete to Wayne Coffey for 9 yards (tackle by Billy Robinson),1.860,2.530
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,1:29,2,1,CLE 47,10,20,Bob Bleier pass incomplete intended for Tony Collins,2.530,1.820
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,1:22,3,1,CLE 47,10,20,Michael LeBlanc for -7 yards,1.820,-0.320
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,0:52,4,8,NWE 46,10,20,Bob Bleier pass incomplete intended for Larry Linne,-0.320,-2.590
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,0:47,1,10,NWE 45,10,20,Jeff Christensen kneels for -2 yards,2.590,1.770
1987,4,October 4,home,Cleveland Browns,https://www.pro-football-reference.com/boxscores/198710040nwe.htm,4,0:35,2,12,NWE 47,10,20,Jeff Christensen kneels for -2 yards,1.770,0.830
1987,5,October 11,home,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198710110nwe.htm,,,,,,,,"Bills won the coin toss, Patriots to receive the opening kickoff.",,
1987,5,October 11,home,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198710110nwe.htm,1,15:00,,,BUF 35,0,0,"Todd Schlopy kicks off 49 yards, returned by Michael LeBlanc for 7 yards (tackle by John Armstrong)",0.000,-0.480
1987,5,October 11,home,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198710110nwe.htm,1,,1,10,NWE 23,0,0,Michael LeBlanc left for 1 yard (tackle by Billy Witt),0.480,0.070
1987,5,October 11,home,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198710110nwe.htm,1,,2,9,NWE 24,0,0,Michael LeBlanc right for 2 yards (tackle by Will Cokeley),0.070,-0.360
1987,5,October 11,home,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198710110nwe.htm,1,,3,7,NWE 26,0,0,Michael LeBlanc right for 6 yards (tackle by Scott Hernandez),-0.360,-1.240
1987,5,October 11,home,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198710110nwe.htm,1,,4,1,NWE 32,0,0,"Al Herline punts 45 yards, returned by Thad McFadden for 16 yards (tackle by David Hendley)",-1.240,-1.530
1987,5,October 11,home,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198710110nwe.htm,1,13:02,1,10,BUF 39,0,0,Willie Totten left for no gain (tackle by Rogers Alexander),1.530,0.990
1987,5,October 11,home,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198710110nwe.htm,1,,2,10,BUF 39,0,0,Carl Byrum middle for 3 yards (tackle by Jerry McCabe),0.990,0.700
1987,5,October 11,home,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198710110nwe.htm,1,,3,7,BUF 42,0,0,Willie Totten pass incomplete intended for Marc Brown,0.700,-0.590
1987,5,October 11,home,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198710110nwe.htm,1,,4,7,BUF 42,0,0,"Rick Partridge punts 37 yards, returned by Larry Linne for 3 yards (tackle by John Armstrong)",-0.590,-0.540
1987,5,October 11,home,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198710110nwe.htm,1,11:33,1,10,NWE 24,0,0,Bruce Hansen middle for 7 yards (tackle by Scott Hernandez),0.540,0.940
1987,5,October 11,home,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198710110nwe.htm,1,,2,3,NWE 31,0,0,Bruce Hansen middle for 4 yards (tackle by Billy Witt),0.940,1.270
1987,5,October 11,home,Buffalo Bills,https://www.pro-football-reference.com/boxscores/198710110nwe.htm,1,,1,10,NWE 35,0,0,Michael LeBlanc right for 42 yards (tackle by David Martin),1.270,4.040
