season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa,play_type,two_point_attempt,passer,rusher,receiver,interceptor,sacker,punter,kicker,returner,blocker,tackler_1,tackler_2,forced_fumble_player,fumble_recovery_player,penalized_player
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,1,,3,14,NYJ 25,7,0,Ken O'Brien pass complete to Jo-Jo Townsell for 11 yards (tackle by Rod McSwain),-0.890,-0.980,pass,,Ken O'Brien,,Jo-Jo Townsell,,,,,,,Rod McSwain,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,1,,4,3,NYJ 36,7,0,"Joe Prokop punts 50 yards, returned by Irving Fryar for 5 yards (tackle by Terry Williams)",-0.980,-0.150,punt,,,,,,,Joe Prokop,,Irving Fryar,,Terry Williams,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,1,1:44,1,10,NWE 19,7,0,John Stephens middle for 11 yards (tackle by Tim Cofield and Rich Miano),0.150,0.940,run,,,John Stephens,,,,,,,,Tim Cofield,Rich Miano,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,1,,1,10,NWE 30,7,0,John Stephens right for 3 yards (tackle by Erik McMillan),0.940,0.800,run,,,John Stephens,,,,,,,,Erik McMillan,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,1,,2,7,NWE 33,7,0,John Stephens left for -2 yards (tackle by Tim Cofield and Alex Gordon),0.800,-0.160,run,,,John Stephens,,,,,,,,Tim Cofield,Alex Gordon,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,15:00,3,9,NWE 31,7,0,Tony Eason pass complete to Cedric Jones for 21 yards (tackle by Erik McMillan),-0.160,2.390,pass,,Tony Eason,,Cedric Jones,,,,,,,Erik McMillan,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,1,10,NYJ 48,7,0,Tony Eason pass incomplete intended for Sammy Martin,2.390,1.850,pass,,Tony Eason,,Sammy Martin,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,2,10,NYJ 48,7,0,Tony Eason pass complete to Irving Fryar for 28 yards (tackle by Bobby Humphery),1.850,4.240,pass,,Tony Eason,,Irving Fryar,,,,,,,Bobby Humphery,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,1,10,NYJ 20,7,0,"Penalty on Stanley Morgan: Offensive Pass Interference, 10 yards (accepted)",4.240,3.580,penalty,,,,,,,,,,,,,,,Stanley Morgan
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,1,20,NYJ 30,7,0,"Tony Eason pass complete to Stanley Morgan for 30 yards, touchdown",3.580,7.000,pass,,Tony Eason,,Stanley Morgan,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,,,,14,0,Greg Davis kicks extra point good,0.000,0.000,extra_point,,,,,,,,Greg Davis,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,,,NWE 35,14,0,"Greg Davis kicks off 65 yards, returned by Titus Dixon for 17 yards (tackle by Mosi Tatupu)",0.000,0.060,kickoff,,,,,,,,Greg Davis,Titus Dixon,,Mosi Tatupu,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,13:55,1,10,NYJ 17,14,0,Freeman McNeil middle for 2 yards (tackle by Larry McGrew and Brent Williams),-0.060,-0.250,run,,,Freeman McNeil,,,,,,,,Larry McGrew,Brent Williams,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,2,8,NYJ 19,14,0,Ken O'Brien pass complete to Jo-Jo Townsell for 11 yards,-0.250,0.940,pass,,Ken O'Brien,,Jo-Jo Townsell,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,1,10,NYJ 30,14,0,Ken O'Brien scrambles for 5 yards (tackle by Raymond Clayborn),0.940,1.070,run,,,Ken O'Brien,,,,,,,,Raymond Clayborn,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,2,5,NYJ 35,14,0,Roger Vick left for 2 yards (tackle by Ed Reynolds),1.070,0.630,run,,,Roger Vick,,,,,,,,Ed Reynolds,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,3,3,NYJ 37,14,0,Ken O'Brien pass incomplete intended for Wesley Walker,0.630,-0.910,pass,,Ken O'Brien,,Wesley Walker,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,4,3,NYJ 37,14,0,"Joe Prokop punts 52 yards, returned by Maurice Hurst for no gain. Maurice Hurst fumbles. Penalty on Jeff Lageman: Ineligible Man Downfield, 5 yards (accepted) (no play)",-0.910,-1.240,no_play,,,,,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,4,8,NYJ 32,14,0,"Joe Prokop punts 35 yards, returned by Irving Fryar for 13 yards (tackle by George Radachowsky)",-1.240,-1.990,punt,,,,,,,Joe Prokop,,Irving Fryar,,George Radachowsky,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,11:19,1,10,NWE 46,14,0,"Tony Eason pass incomplete intended for Stanley Morgan. Penalty on Bobby Humphery: Defensive Pass Interference, 15 yards (accepted) (no play)",1.990,2.980,no_play,,,,,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,1,10,NYJ 39,14,0,John Stephens middle for 3 yards (tackle by Ron Stallworth),2.980,2.850,run,,,John Stephens,,,,,,,,Ron Stallworth,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,2,7,NYJ 36,14,0,John Stephens left for 1 yard (tackle by Troy Benson and Ron Stallworth),2.850,2.280,run,,,John Stephens,,,,,,,,Troy Benson,Ron Stallworth,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,3,6,NYJ 35,14,0,Tony Eason pass complete to Cedric Jones for 16 yards (tackle by Carl Howard and Michael Mitchell),2.280,4.310,pass,,Tony Eason,,Cedric Jones,,,,,,,Carl Howard,Michael Mitchell,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,1,10,NYJ 19,14,0,Tony Eason pass complete to Hart Lee Dykes for 3 yards (tackle by Erik McMillan),4.310,4.180,pass,,Tony Eason,,Hart Lee Dykes,,,,,,,Erik McMillan,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,2,7,NYJ 16,14,0,John Stephens left for 1 yard (tackle by Troy Benson and Kyle Clifton),4.180,3.580,run,,,John Stephens,,,,,,,,Troy Benson,Kyle Clifton,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,3,6,NYJ 15,14,0,Tony Eason pass complete to Cedric Jones for 5 yards (tackle by Michael Mitchell),3.580,2.910,pass,,Tony Eason,,Cedric Jones,,,,,,,Michael Mitchell,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,4,1,NYJ 10,14,0,John Stephens right for 4 yards (tackle by Alex Gordon and James Hasty),2.910,5.830,run,,,John Stephens,,,,,,,,Alex Gordon,James Hasty,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,1,6,NYJ 6,14,0,John Stephens right for 5 yards (tackle by Bobby Humphery and Erik McMillan),5.830,5.910,run,,,John Stephens,,,,,,,,Bobby Humphery,Erik McMillan,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,2,1,NYJ 1,14,0,"John Stephens right end for 1 yard, touchdown",5.910,7.000,run,,,John Stephens,,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,,,,21,0,Greg Davis kicks extra point good,0.000,0.000,extra_point,,,,,,,,Greg Davis,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,,,NWE 35,21,0,"Greg Davis kicks off 58 yards, returned by Jo-Jo Townsell for 13 yards (tackle by David Ward)",0.000,-0.280,kickoff,,,,,,,,Greg Davis,Jo-Jo Townsell,,David Ward,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,5:33,1,10,NYJ 20,21,0,Ken O'Brien pass complete to Michael Harper for 12 yards (tackle by Raymond Clayborn),0.280,1.070,pass,,Ken O'Brien,,Michael Harper,,,,,,,Raymond Clayborn,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,1,10,NYJ 32,21,0,Ken O'Brien pass incomplete intended for Freeman McNeil,1.070,0.530,pass,,Ken O'Brien,,Freeman McNeil,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,2,10,NYJ 32,21,0,Freeman McNeil right end for 7 yards (tackle by Johnny Rembert),0.530,0.760,run,,,Freeman McNeil,,,,,,,,Johnny Rembert,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,3,3,NYJ 39,21,0,Ken O'Brien pass incomplete intended for Wesley Walker,0.760,-0.780,pass,,Ken O'Brien,,Wesley Walker,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,4,3,NYJ 39,21,0,Joe Prokop punts 29 yards,-0.780,-1.070,punt,,,,,,,Joe Prokop,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,3:52,1,10,NWE 32,21,0,John Stephens left for 6 yards (tackle by Kyle Clifton and Alex Gordon),1.070,1.340,run,,,John Stephens,,,,,,,,Kyle Clifton,Alex Gordon,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,2,4,NWE 38,21,0,John Stephens right for 6 yards (tackle by Alex Gordon and Bobby Humphery),1.340,1.860,run,,,John Stephens,,,,,,,,Alex Gordon,Bobby Humphery,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,1,10,NWE 44,21,0,Marvin Allen right end for 18 yards (tackle by Kyle Clifton and Erik McMillan),1.860,3.050,run,,,Marvin Allen,,,,,,,,Kyle Clifton,Erik McMillan,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,2:00,1,10,NYJ 38,21,0,Marvin Allen right end for -6 yards (tackle by James Hasty),3.050,1.700,run,,,Marvin Allen,,,,,,,,James Hasty,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,2,16,NYJ 44,21,0,John Stephens right for 6 yards (tackle by Dennis Byrd),1.700,1.820,run,,,John Stephens,,,,,,,,Dennis Byrd,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,1:00,3,10,NYJ 38,21,0,Tony Eason pass complete to Cedric Jones for 11 yards (tackle by James Hasty),1.820,3.780,pass,,Tony Eason,,Cedric Jones,,,,,,,James Hasty,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,0:37,1,10,NYJ 27,21,0,Tony Eason pass complete to Cedric Jones for 15 yards (tackle by Bobby Humphery),3.780,4.780,pass,,Tony Eason,,Cedric Jones,,,,,,,Bobby Humphery,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,1,10,NYJ 12,21,0,Tony Eason spiked the ball,4.780,4.100,qb_spike,,Tony Eason,,,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,2,10,NYJ 12,21,0,Tony Eason pass intended for Hart Lee Dykes is intercepted by Erik McMillan at NYJ0 and returned for no gain,4.100,-0.280,pass,,Tony Eason,,Hart Lee Dykes,Erik McMillan,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,0:13,1,10,NYJ 20,21,0,Ken O'Brien pass complete to Freeman McNeil for 1 yard (tackle by Tim Jordan),0.280,-0.130,pass,,Ken O'Brien,,Freeman McNeil,,,,,,,Tim Jordan,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,2,,2,9,NYJ 21,21,0,Ken O'Brien pass intended for Michael Harper is intercepted by Rod McSwain at NYJ47 and returned for 18 yards,-0.130,0.000,pass,,Ken O'Brien,,Michael Harper,Rod McSwain,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,15:00,,,NWE 35,21,0,"Greg Davis kicks off 65 yards, touchback.",0.000,-0.280,kickoff,,,,,,,,Greg Davis,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,1,10,NYJ 20,21,0,Ken O'Brien pass complete to Jo-Jo Townsell for 10 yards (tackle by Rod McSwain),0.280,0.940,pass,,Ken O'Brien,,Jo-Jo Townsell,,,,,,,Rod McSwain,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,1,10,NYJ 30,21,0,Ken O'Brien scrambles for 1 yard (tackle by Johnny Rembert),0.940,0.530,run,,,Ken O'Brien,,,,,,,,Johnny Rembert,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,2,9,NYJ 31,21,0,Roger Vick middle for 4 yards (tackle by Johnny Rembert and Ed Reynolds),0.530,0.370,run,,,Roger Vick,,,,,,,,Johnny Rembert,Ed Reynolds,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,3,5,NYJ 35,21,0,Ken O'Brien pass incomplete intended for Mickey Shuler,0.370,-1.040,pass,,Ken O'Brien,,Mickey Shuler,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,4,5,NYJ 35,21,0,"Joe Prokop punts 44 yards, returned by Irving Fryar for 2 yards",-1.040,-0.480,punt,,,,,,,Joe Prokop,,Irving Fryar,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,12:39,1,10,NWE 23,21,0,John Stephens right end for -2 yards (tackle by Alex Gordon and Erik McMillan),0.480,-0.340,run,,,John Stephens,,,,,,,,Alex Gordon,Erik McMillan,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,2,12,NWE 21,21,0,Tony Eason pass incomplete intended for Lin Dawson,-0.340,-1.020,pass,,Tony Eason,,Lin Dawson,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,3,12,NWE 21,21,0,Tony Eason pass incomplete intended for Cedric Jones,-1.020,-1.960,pass,,Tony Eason,,Cedric Jones,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,4,12,NWE 21,21,0,Jeff Feagles punts blocked by Erik McMillan,-1.960,-6.970,other,,,,,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,11:27,1,1,NWE 1,21,0,"Ken O'Brien pass complete to Roger Vick for 1 yard, touchdown",6.970,7.000,pass,,Ken O'Brien,,Roger Vick,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,,,,21,7,Pat Leahy kicks extra point good,0.000,0.000,extra_point,,,,,,,,Pat Leahy,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,,,NYJ 35,21,7,"Pat Leahy kicks off 57 yards, returned by Marvin Allen for 19 yards (tackle by Joe Mott)",0.000,-0.740,kickoff,,,,,,,,Pat Leahy,Marvin Allen,,Joe Mott,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,11:23,1,10,NWE 27,21,7,John Stephens right for 2 yards (tackle by Paul Frase and Alex Gordon),0.740,0.470,run,,,John Stephens,,,,,,,,Paul Frase,Alex Gordon,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,2,8,NWE 29,21,7,John Stephens for -2 yards (tackle by Troy Benson),0.470,-0.490,run,,,John Stephens,,,,,,,,Troy Benson,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,3,10,NWE 27,21,7,Tony Eason pass incomplete intended for Cedric Jones,-0.490,-1.570,pass,,Tony Eason,,Cedric Jones,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,9:39,4,10,NWE 27,21,7,"Jeff Feagles punts 49 yards, returned by Jo-Jo Townsell for 9 yards (tackle by Rod McSwain)",-1.570,-1.140,punt,,,,,,,Jeff Feagles,,Jo-Jo Townsell,,Rod McSwain,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,9:30,1,10,NYJ 33,21,7,Ken O'Brien pass complete to Freeman McNeil for 12 yards (tackle by Raymond Clayborn),1.140,1.930,pass,,Ken O'Brien,,Freeman McNeil,,,,,,,Raymond Clayborn,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,1,10,NYJ 45,21,7,Ken O'Brien pass complete to Mickey Shuler for 12 yards (tackle by Roland James),1.930,2.720,pass,,Ken O'Brien,,Mickey Shuler,,,,,,,Roland James,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,1,10,NWE 43,21,7,Ken O'Brien pass complete to Freeman McNeil for 20 yards (tackle by Fred Marion),2.720,4.040,pass,,Ken O'Brien,,Freeman McNeil,,,,,,,Fred Marion,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,1,10,NWE 23,21,7,Freeman McNeil right for 1 yard (tackle by Tim Jordan and Ed Reynolds),4.040,3.630,run,,,Freeman McNeil,,,,,,,,Tim Jordan,Ed Reynolds,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,2,9,NWE 22,21,7,Ken O'Brien pass incomplete intended for Michael Harper,3.630,2.940,pass,,Ken O'Brien,,Michael Harper,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,3,9,NWE 22,21,7,Ken O'Brien pass incomplete intended for Michael Harper,2.940,1.990,pass,,Ken O'Brien,,Michael Harper,,,,,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,4,9,NWE 22,21,10,Pat Leahy 40 yard field goal good,1.990,3.000,field_goal,,,,,,,,Pat Leahy,,,,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,,,NYJ 35,21,10,"Pat Leahy kicks off 65 yards, returned by Rodney Rice for 46 yards (tackle by Titus Dixon and Michael Mitchell)",0.000,-1.990,kickoff,,,,,,,,Pat Leahy,Rodney Rice,,Titus Dixon,Michael Mitchell,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,6:13,1,10,NWE 46,21,10,Tony Eason pass complete to Stanley Morgan for 12 yards (tackle by Bobby Humphery),1.990,2.790,pass,,Tony Eason,,Stanley Morgan,,,,,,,Bobby Humphery,,,,
1989,1,September 10,away,New York Jets,https://www.pro-football-reference.com/boxscores/198909100nyj.htm,3,,1,10,NYJ 42,21,10,John Stephens left for 4 yards (tackle by Paul Frase and Ron Stallworth),2.790,2.780,run,,,John Stephens,,,,,,,,Paul Frase,Ron Stallworth,,,
