Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 13,4:05PM ET,boxscore,L,,0-1,,Los Angeles Chargers,13.0,16.0,19.0,295.0,173.0,122.0,2.0,19.0,362.0,207.0,155.0,,-8.27,2.07,3.54
2,Thu,September 17,8:20PM ET,boxscore,L,,0-2,@,Cleveland Browns,30.0,35.0,30.0,353.0,285.0,68.0,1.0,23.0,434.0,219.0,215.0,1.0,11.19,-19.62,1.79
3,Sun,September 27,1:00PM ET,boxscore,T,OT,0-2-1,@,Philadelphia Eagles,23.0,23.0,24.0,304.0,256.0,48.0,,27.0,378.0,206.0,172.0,2.0,-0.48,-1.65,1.44
4,Sun,October 4,1:00PM ET,boxscore,W,,1-2-1,,Jacksonville Jaguars,33.0,25.0,28.0,505.0,300.0,205.0,1.0,25.0,429.0,340.0,89.0,1.0,19.25,-13.22,4.81
5,Sun,October 11,1:00PM ET,boxscore,L,,1-3-1,@,Baltimore Ravens,3.0,27.0,12.0,205.0,135.0,70.0,3.0,17.0,332.0,171.0,161.0,1.0,-28.69,-2.28,3.99
6,Sun,October 18,1:00PM ET,boxscore,L,,1-4-1,@,Indianapolis Colts,27.0,31.0,22.0,398.0,300.0,98.0,1.0,23.0,430.0,371.0,59.0,2.0,12.35,-16.0,-0.22
7,Sun,October 25,1:00PM ET,boxscore,L,,1-5-1,,Cleveland Browns,34.0,37.0,31.0,468.0,387.0,81.0,2.0,23.0,398.0,316.0,82.0,1.0,22.02,-25.11,1.35
8,Sun,November 1,1:00PM ET,boxscore,W,,2-5-1,,Tennessee Titans,31.0,20.0,27.0,367.0,249.0,118.0,,27.0,441.0,223.0,218.0,1.0,23.57,-19.91,5.56
9,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
10,Sun,November 15,4:25PM ET,boxscore,L,,2-6-1,@,Pittsburgh Steelers,10.0,36.0,16.0,324.0,185.0,139.0,2.0,22.0,377.0,333.0,44.0,,-10.97,-7.92,0.05
11,Sun,November 22,1:00PM ET,boxscore,L,,2-7-1,@,Washington Football Team,9.0,20.0,18.0,272.0,202.0,70.0,2.0,20.0,325.0,161.0,164.0,1.0,-11.45,0.93,0.86
12,Sun,November 29,1:00PM ET,boxscore,L,,2-8-1,,New York Giants,17.0,19.0,11.0,155.0,115.0,40.0,3.0,19.0,386.0,244.0,142.0,1.0,-18.51,2.23,12.92
13,Sun,December 6,1:00PM ET,boxscore,L,,2-9-1,@,Miami Dolphins,7.0,19.0,12.0,196.0,156.0,40.0,2.0,23.0,406.0,296.0,110.0,1.0,-7.2,-5.94,1.67
14,Sun,December 13,1:00PM ET,boxscore,L,,2-10-1,,Dallas Cowboys,7.0,30.0,18.0,309.0,208.0,101.0,3.0,16.0,272.0,171.0,101.0,,-14.89,-8.06,-0.7
15,Mon,December 21,8:15PM ET,boxscore,W,,3-10-1,,Pittsburgh Steelers,27.0,17.0,13.0,230.0,78.0,152.0,,12.0,244.0,158.0,86.0,3.0,-3.71,17.2,-4.31
16,Sun,December 27,1:00PM ET,boxscore,W,,4-10-1,@,Houston Texans,37.0,31.0,27.0,540.0,371.0,169.0,,23.0,488.0,322.0,166.0,1.0,25.27,-20.31,-2.34
17,Sun,January 3,1:00PM ET,boxscore,L,,4-11-1,,Baltimore Ravens,3.0,38.0,10.0,195.0,48.0,147.0,2.0,24.0,525.0,121.0,404.0,1.0,-14.61,-24.61,7.13
