Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,230.0,84.0,36.5%,30.0,13.0,43.3%,38.0,17.0,44.7%
Opp. Stats,226.0,90.0,39.8%,23.0,15.0,65.2%,71.0,37.0,52.1%
Lg Rank Offense,,,24,,,26,,,32
Lg Rank Defense,,,16,,,30,,,9
