Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,348,5136,1030.0,5.0,30,9,280,210.0,393,2380,12,21,5.6,131.0,607,2756,21,4.5,132.0,88.0,677.0,17.0,198.0,31.8,15.2,Own 32.4,2:36,5.38,25.9,1.62
Opp. Stats,236,4037,953.0,4.2,31,14,237,259.0,501,2459,8,17,4.6,128.0,420,1578,11,3.8,87.0,87.0,680.0,22.0,187.0,20.3,14.4,Own 28.8,2:27,5.2,21.6,1.02
Lg Rank Offense,17,20,,,20,7,23,,32,31,29,28,21.0,,1,1,3,5.0,,,,,,16.0,11.0,2,15,23.0,22.0,18.0
Lg Rank Defense,1,1,,,8,4,1,,7,1,1,13,1.0,,11,8,11,4.0,,,,,,32.0,10.0,13,7,3.0,1.0,1.0
