Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Shonn Greene,24.0,RB,3,0,54,304,2,14,48.1,53.0,5.6,101.3,18.0,1,1,4,4.0,0,0,0.0,4.0,0.3,1.3,100.0,4.0,55,5.6,308,2,0,
2.0,Jerricho Cotchery,27.0,WR,3,3,1,1,0,0,0.0,1.0,1.0,0.3,0.3,19,14,194,13.9,0,11,68.4,46.0,4.7,64.7,73.7,10.2,15,13.0,195,0,0,
3.0,Dustin Keller,25.0,TE,3,1,0,0,0,0,,,,0.0,0.0,17,12,181,15.1,3,9,58.8,45.0,4.0,60.3,70.6,10.6,12,15.1,181,3,0,
4.0,Braylon Edwards,26.0,WR,3,2,0,0,0,0,,,,0.0,0.0,14,6,156,26.0,1,5,35.7,80.0,2.0,52.0,42.9,11.1,6,26.0,156,1,0,
5.0,Thomas Jones,31.0,RB,3,3,45,117,1,4,26.7,12.0,2.6,39.0,15.0,3,2,28,14.0,0,1,66.7,18.0,0.7,9.3,66.7,9.3,47,3.1,145,1,0,
6.0,Tony Richardson,38.0,FB,2,2,1,2,0,0,0.0,2.0,2.0,1.0,0.5,5,3,14,4.7,0,0,0.0,8.0,1.5,7.0,60.0,2.8,4,4.0,16,0,0,
7.0,Brad Smith,26.0,WR,2,0,2,4,0,0,0.0,2.0,2.0,2.0,1.0,4,3,8,2.7,0,0,25.0,6.0,1.5,4.0,75.0,2.0,5,2.4,12,0,0,
8.0,David Clowney,24.0,WR,1,0,0,0,0,0,,,,0.0,0.0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
9.0,Wallace Wright,25.0,WR,1,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
10.0,Danny Woodhead,24.0,RB,1,0,0,0,0,0,,,,0.0,0.0,1,1,-1,-1.0,0,0,0.0,-1.0,1.0,-1.0,100.0,-1.0,1,-1.0,-1,0,0,
11.0,Mark Sanchez,23.0,QB,3,3,6,-2,0,0,0.0,2.0,-0.3,-0.7,2.0,0,0,0,,0,0,,,0.0,0.0,,,6,-0.3,-2,0,0,
,Team Totals,,,3,3,109,426,3,18,34.9,53.0,3.9,142.0,36.3,67,42,584,13.9,4,26,46.3,80.0,14.0,194.7,62.7,8.7,151,6.7,1010,7,0,
